word,properties,codes,frequencies
sensation,"['nightclub', 'vivid memory', 'tingling skin', 'rollercoaster']","['association', 'internal state and emotion', 'sensorimotor feature', 'association']","[0.25, 0.25, 0.0, 0.5]"
sensitivity,"['skin', 'photography', 'violin', 'perfume']","['sensorimotor feature', 'association', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
shame,"['blush', 'confession', 'vulnerability', 'apology']","['sensorimotor feature', 'social constellation', 'internal state and emotion', 'social constellation']","[0.25, 0.25, 0.5, 0.0]"
shyness,"['blush', 'library', 'whispered', 'glasses']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
skill,"['toolbox', 'dance', 'intelligence', 'trophy']","['association', 'sensorimotor feature', 'other abstract concept', 'association']","[0.25, 0.0, 0.0, 0.75]"
slapstick,[''],[],"[0, 0, 0, 0]"
solitude,"['forest', 'piano', 'snowflake', 'library.']","['sensorimotor feature', 'association', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
stimulus,[''],[],"[0, 0, 0, 0]"
stress,"['city', 'anxiety', 'deadline', 'fatigue']","['association', 'internal state and emotion', 'other abstract concept', 'sensorimotor feature']","[0.25, 0.25, 0.0, 0.5]"
success,"['trophy', 'dream house', 'achievement', 'milestone']","['association', 'association', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
suffering,"['painkiller', 'war', 'emotional scars', 'solitary confinement']","['association', 'social constellation', 'internal state and emotion', 'social constellation']","[0.0, 0.25, 0.5, 0.25]"
support,"['team effort', 'emotional help', 'financial stability', 'framework']","['social constellation', 'internal state and emotion', 'association', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
surprise,"['birthday party', 'last minute change', 'big smile', 'envelope']","['association', 'other abstract concept', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
talent,[''],[],"[0, 0, 0, 0]"
task,"['deadlines', 'team', 'grades', 'pressure']","['other abstract concept', 'social constellation', 'association', 'internal state and emotion']","[0.0, 0.25, 0.25, 0.5]"
terrorism,"['attack', 'fear', 'government', 'surveillance']","['sensorimotor feature', 'internal state and emotion', 'social constellation', 'association']","[0.25, 0.25, 0.25, 0.25]"
theory,"['model', 'experiment', 'Einstein', 'prediction']","['other abstract concept', 'sensorimotor feature', 'association', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
thirst,"['parched lips', 'desert sunrise', 'summer days', 'empty water bottles']","['sensorimotor feature', 'association', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
thought,"['dream', 'professor', 'memory', 'solitude']","['internal state and emotion', 'social constellation', 'internal state and emotion', 'social constellation']","[0.0, 0.5, 0.5, 0.0]"
threat,[''],[],"[0, 0, 0, 0]"
tradition,"['holiday', 'cultural', 'ritual', 'heritage']","['association', 'other abstract concept', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
trend,"['fashion', 'prediction', 'social media', 'investment']","['association', 'other abstract concept', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
trust,[''],[],"[0, 0, 0, 0]"
value,"['treasure', 'money', 'love', 'integrity']","['association', 'association', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
vanity,[''],[],"[0, 0, 0, 0]"
victory,"['parade', 'medals', 'anthem', 'championship']","['association', 'association', 'association', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
view,[''],[],"[0, 0, 0, 0]"
violation,"['speeding_ticket', 'police_officer', 'child_abuse', 'crime_scene']","['association', 'social constellation', 'association', 'association']","[0.0, 0.0, 0.25, 0.75]"
violence,[''],[],"[0, 0, 0, 0]"
war,"['soldier', 'peace treaty', 'bloodshed', 'trenches']","['social constellation', 'other abstract concept', 'sensorimotor feature', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
warning,[''],[],"[0, 0, 0, 0]"
weakness,"['vulnerability', '""athlete\'s injuries""', 'emotional rollercoaster', 'delicate glass']","['internal state and emotion', 'association', 'internal state and emotion', 'sensorimotor feature']","[0.25, 0.5, 0.0, 0.25]"
wealth,[''],[],"[0, 0, 0, 0]"
welfare,[''],[],"[0, 0, 0, 0]"
will,"['power', 'promise', 'testament', 'resolution']","['other abstract concept', 'association', 'association', 'internal state and emotion']","[0.0, 0.25, 0.0, 0.75]"
willingness,"['eagerness', 'teamwork', 'patience', 'loyalty']","['internal state and emotion', 'social constellation', 'internal state and emotion', 'social constellation']","[0.0, 0.5, 0.5, 0.0]"
wish,[''],[],"[0, 0, 0, 0]"
wit,"['sharp tongue', 'comedy club', 'Sherlock Holmes', 'improvisation']","['sensorimotor feature', 'association', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
wonder,"['magic', 'discovery', 'childhood', 'miracles']","['association', 'other abstract concept', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
work,"['office building', 'paycheck', 'deadline', 'teamwork']","['sensorimotor feature', 'association', 'other abstract concept', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
worry,"['sleeplessness', 'tension', 'anxiety', 'solitude']","['internal state and emotion', 'internal state and emotion', 'internal state and emotion', 'social constellation']","[0.0, 0.75, 0.25, 0.0]"
stability,"['balance', 'foundation', 'calmness', 'structure']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'other abstract concept']","[0.5, 0.25, 0.0, 0.25]"
selection,"['ballot', 'fashion', 'cinema', 'criteria']","['sensorimotor feature', 'association', 'association', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
