word,properties,codes,frequencies
matter,"['atoms', 'dark', 'importance', 'state']","['sensorimotor feature', 'association', 'other abstract concept', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
meanness,"['bully', 'sting', 'playground', 'sneer']","['social constellation', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
memory,"['childhood', 'fading', 'photograph', 'elephant']","['association', 'other abstract concept', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
menace,"['shadow', 'threat', 'playground', 'Dennis']","['association', 'other abstract concept', 'association', 'social constellation']","[0.0, 0.0, 0.25, 0.75]"
mercy,"['kneel', 'forgiveness', 'court', 'plea']","['sensorimotor feature', 'other abstract concept', 'association', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
miracle,"['healing', 'unexpected', 'wonder', 'prayer']","['sensorimotor feature', 'other abstract concept', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
misdemeanor,"['courtroom', 'jaywalking', 'fine', 'record']","['association', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
misery,"['rain', 'cold', 'loneliness', 'tears']","['association', 'sensorimotor feature', 'social constellation', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
mockery,"['laughter', 'courtroom', 'imitation', 'cruelty']","['internal state and emotion', 'association', 'sensorimotor feature', 'internal state and emotion']","[0.25, 0.5, 0.0, 0.25]"
model,"['runway', 'clay', 'blueprint', 'posing']","['sensorimotor feature', 'sensorimotor feature', 'other abstract concept', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
moment,"['fleeting', 'snapshot', 'pause', 'clarity']","['other abstract concept', 'association', 'other abstract concept', 'internal state and emotion']","[0.0, 0.25, 0.0, 0.75]"
mood,"['swing', 'ring', 'lighting', 'diary']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
mourning,"['black', 'veil', 'loss', 'funeral']","['association', 'association', 'other abstract concept', 'social constellation']","[0.0, 0.0, 0.25, 0.75]"
need,"['hunger', 'desperate', 'essential', 'want']","['sensorimotor feature', 'internal state and emotion', 'other abstract concept', 'internal state and emotion']","[0.25, 0.5, 0.0, 0.25]"
nervousness,"['sweaty palms', 'interview', 'butterflies', 'trembling']","['sensorimotor feature', 'social constellation', 'internal state and emotion', 'sensorimotor feature']","[0.5, 0.25, 0.25, 0.0]"
nightmare,"['sweat', 'darkness', 'scream', 'falling']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[1.0, 0.0, 0.0, 0.0]"
notion,"['lightbulb', 'whim', 'philosophy', 'fleeting']","['association', 'internal state and emotion', 'other abstract concept', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
obedience,"['dog', 'training', 'submission', 'rules']","['association', 'sensorimotor feature', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
objection,"['courtroom', 'overruled', 'protest', 'lawyer']","['association', 'other abstract concept', 'social constellation', 'social constellation']","[0.0, 0.0, 0.5, 0.5]"
obligation,"['debt', 'contract', 'duty', 'burden']","['association', 'other abstract concept', 'other abstract concept', 'internal state and emotion']","[0.0, 0.25, 0.0, 0.75]"
observation,"['telescope', 'notebook', 'wildlife', 'tower']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.75, 0.0, 0.0, 0.25]"
occupation,"['desk', 'military', 'landlord', 'daily']","['sensorimotor feature', 'association', 'social constellation', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
order,"['court', 'chaos', 'menu', 'sequence']","['association', 'other abstract concept', 'association', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
ostracism,"['exile', 'playground', 'shunning', 'loneliness']","['other abstract concept', 'association', 'social constellation', 'internal state and emotion']","[0.0, 0.25, 0.25, 0.5]"
overview,"['helicopter', 'summary', 'map', 'panorama']","['sensorimotor feature', 'other abstract concept', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
pain,"['sharp', 'hospital', 'tears', 'relief']","['sensorimotor feature', 'association', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
panic,"['alarm', 'sweat', 'crowd', 'escape']","['association', 'sensorimotor feature', 'social constellation', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
pardon,"['forgiveness', 'sneeze', 'interruption', 'governor']","['other abstract concept', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
passion,"['fire', 'heartbeat', 'red', 'devotion']","['association', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
past,"['memory', 'history', 'gone', 'yesterday']","['association', 'association', 'other abstract concept', 'association']","[0.0, 0.0, 0.0, 1.0]"
peace,"['dove', 'treaty', 'silence', 'garden']","['association', 'other abstract concept', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
perception,"['lens', 'illusion', 'awareness', 'depth']","['sensorimotor feature', 'association', 'internal state and emotion', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
perfection,"['flawless', 'diamond', 'obsession', 'unattainable']","['sensorimotor feature', 'association', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
performance,"['stage', 'applause', 'pressure', 'rehearsal']","['sensorimotor feature', 'social constellation', 'internal state and emotion', 'association']","[0.25, 0.25, 0.25, 0.25]"
perspective,"['horizon', 'glasses', 'shifting', 'rooftop']","['sensorimotor feature', 'association', 'other abstract concept', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
plan,"['blueprint', 'strategy', 'future', 'schedule']","['sensorimotor feature', 'other abstract concept', 'other abstract concept', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
pleasure,"['garden', 'smile', 'chocolate', 'warmth']","['association', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
potential,"['untapped', 'energy', 'growth', 'spark']","['other abstract concept', 'sensorimotor feature', 'other abstract concept', 'association']","[0.25, 0.0, 0.0, 0.75]"
poverty,"['hunger', 'shelter', 'inequality', 'struggle']","['sensorimotor feature', 'sensorimotor feature', 'other abstract concept', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
power,"['electricity', 'throne', 'surge', 'corruption']","['sensorimotor feature', 'association', 'sensorimotor feature', 'other abstract concept']","[0.5, 0.0, 0.0, 0.5]"
prediction,"['crystal ball', 'weather', 'future', 'gamble']","['association', 'sensorimotor feature', 'other abstract concept', 'association']","[0.25, 0.0, 0.0, 0.75]"
present,"['gift', 'moment', 'stage', 'wrapping']","['association', 'other abstract concept', 'association', 'sensorimotor feature']","[0.25, 0.0, 0.0, 0.75]"
pride,"['lion', 'parade', 'accomplishment', 'downfall']","['association', 'social constellation', 'internal state and emotion', 'association']","[0.0, 0.25, 0.25, 0.5]"
problem,"['puzzle', 'headache', 'solution', 'math']","['association', 'internal state and emotion', 'other abstract concept', 'association']","[0.0, 0.25, 0.0, 0.75]"
prohibition,"['speakeasy', 'moonshine', '1920s', 'temperance']","['association', 'association', 'association', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
promise,"['pinky', 'ring', 'broken', 'trust']","['sensorimotor feature', 'sensorimotor feature', 'other abstract concept', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
proof,"['mathematics', 'evidence', 'alcohol', 'pudding']","['other abstract concept', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
proposal,"['knee', 'ring', 'nervous', 'champagne']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.5, 0.25, 0.0, 0.25]"
prosperity,"['gold', 'harvest', 'growth', 'fortune']","['association', 'sensorimotor feature', 'other abstract concept', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
protection,"['shield', 'sunscreen', 'knight', 'insurance']","['sensorimotor feature', 'sensorimotor feature', 'social constellation', 'association']","[0.5, 0.0, 0.25, 0.25]"
protest,"['march', 'banner', 'crowd', 'injustice']","['sensorimotor feature', 'sensorimotor feature', 'social constellation', 'other abstract concept']","[0.5, 0.0, 0.25, 0.25]"
provocation,"['taunt', 'red flag', 'anger', 'duel']","['sensorimotor feature', 'association', 'internal state and emotion', 'social constellation']","[0.25, 0.25, 0.25, 0.25]"
punishment,"['detention', 'crime', 'belt', 'consequence']","['sensorimotor feature', 'association', 'sensorimotor feature', 'other abstract concept']","[0.5, 0.0, 0.0, 0.5]"
quality,"['craftsmanship', 'inspection', 'premium', 'standard']","['sensorimotor feature', 'social constellation', 'association', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
quantity,"['measurement', 'bulk', 'surplus', 'counting']","['sensorimotor feature', 'sensorimotor feature', 'other abstract concept', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
rage,"['fist', 'red', 'scream', 'fire']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.75, 0.0, 0.0, 0.25]"
realization,"['lightbulb', 'sudden', 'epiphany', 'dawning']","['association', 'internal state and emotion', 'other abstract concept', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
reassurance,"['hand-squeeze', 'doubt', 'warmth', 'repetition']","['sensorimotor feature', 'internal state and emotion', 'sensorimotor feature', 'association']","[0.5, 0.25, 0.0, 0.25]"
recommendation,"['letter', 'algorithm', 'trust', 'Netflix']","['association', 'other abstract concept', 'internal state and emotion', 'association']","[0.0, 0.25, 0.0, 0.75]"
recovery,"['hospital', 'bounce', 'data', 'sobriety']","['association', 'sensorimotor feature', 'other abstract concept', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
regard,"['gaze', 'esteem', 'letter', 'consideration']","['sensorimotor feature', 'internal state and emotion', 'association', 'internal state and emotion']","[0.25, 0.5, 0.0, 0.25]"
regret,"['midnight', 'letter', 'undo', 'heavy']","['association', 'association', 'other abstract concept', 'sensorimotor feature']","[0.25, 0.0, 0.0, 0.75]"
relief,"['sigh', 'cool', 'map', 'medication']","['sensorimotor feature', 'sensorimotor feature', 'association', 'association']","[0.5, 0.0, 0.0, 0.5]"
remorse,"['guilt', 'sleepless', 'apology', 'prison']","['internal state and emotion', 'sensorimotor feature', 'social constellation', 'association']","[0.25, 0.25, 0.25, 0.25]"
requirement,"['checklist', 'deadline', 'mandatory', 'specification']","['association', 'association', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
resemblance,"['mirror', 'twins', 'family', 'uncanny']","['sensorimotor feature', 'social constellation', 'social constellation', 'association']","[0.25, 0.0, 0.5, 0.25]"
resistance,"['friction', 'rebel', 'ohm', 'stubborn']","['sensorimotor feature', 'social constellation', 'association', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
resolution,"['January', 'screen', 'determination', 'conflict']","['association', 'sensorimotor feature', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
respect,"['elder', 'bow', 'earned', 'authority']","['social constellation', 'sensorimotor feature', 'association', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
responsibility,"['weight', 'adult', 'deadline', 'trust']","['sensorimotor feature', 'social constellation', 'other abstract concept', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
retaliation,"['vengeance', 'strike', 'grudge', 'escalation']","['other abstract concept', 'sensorimotor feature', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
revenge,"['cold', 'betrayal', 'plot', 'satisfaction']","['sensorimotor feature', 'social constellation', 'association', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
revolution,"['wheel', 'uprising', 'France', 'turning']","['association', 'social constellation', 'association', 'sensorimotor feature']","[0.25, 0.0, 0.25, 0.5]"
risk,"['gamble', 'danger', 'investment', 'thrill']","['association', 'sensorimotor feature', 'other abstract concept', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
ritual,"['candle', 'repetition', 'ancient', 'ceremony']","['sensorimotor feature', 'other abstract concept', 'association', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
romantic,"['candlelight', 'roses', 'sunset', 'serenade']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'social constellation']","[0.75, 0.0, 0.25, 0.0]"
safety,"['helmet', 'net', 'child', 'precaution']","['sensorimotor feature', 'sensorimotor feature', 'social constellation', 'other abstract concept']","[0.5, 0.0, 0.25, 0.25]"
satisfaction,"['guarantee', 'smile', 'full stomach', 'accomplishment']","['association', 'internal state and emotion', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
scheme,"['blueprint', 'villain', 'plot', 'cunning']","['sensorimotor feature', 'social constellation', 'other abstract concept', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
self-dependence,"['solitude', 'bootstraps', 'wilderness', 'resilience']","['sensorimotor feature', 'association', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
sensation,"['tingling', 'headline', 'goosebumps', 'nerve']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
sensitivity,"['skin', 'allergic', 'emotional', 'detector']","['sensorimotor feature', 'association', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
shame,"['blush', 'hidden', 'guilt', 'downcast']","['sensorimotor feature', 'association', 'internal state and emotion', 'internal state and emotion']","[0.25, 0.5, 0.0, 0.25]"
shyness,"['blush', 'corner', 'whisper', 'wallflower']","['sensorimotor feature', 'association', 'sensorimotor feature', 'social constellation']","[0.5, 0.0, 0.25, 0.25]"
skill,"['practice', 'mastery', 'craft', 'talent']","['sensorimotor feature', 'other abstract concept', 'sensorimotor feature', 'other abstract concept']","[0.5, 0.0, 0.0, 0.5]"
slapstick,"['banana peel', 'pie', 'pratfall', 'Chaplin']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.75, 0.0, 0.0, 0.25]"
solitude,"['cabin', 'silence', 'mountain', 'reflection']","['sensorimotor feature', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
stimulus,"['reflex', 'economy', 'response', 'jolt']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
stress,"['deadline', 'headache', 'overwhelm', 'cortisol']","['other abstract concept', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
success,"['ladder', 'celebration', 'sweat', 'goal']","['association', 'social constellation', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
suffering,"['hospital', 'tears', 'endurance', 'relief']","['association', 'sensorimotor feature', 'internal state and emotion', 'internal state and emotion']","[0.25, 0.5, 0.0, 0.25]"
support,"['pillar', 'cheering', 'foundation', 'backbone']","['sensorimotor feature', 'social constellation', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
surprise,"['gasp', 'birthday', 'hidden', 'confetti']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
talent,"['stage', 'hidden', 'scout', 'natural']","['sensorimotor feature', 'internal state and emotion', 'social constellation', 'sensorimotor feature']","[0.5, 0.25, 0.25, 0.0]"
task,"['deadline', 'checklist', 'effort', 'completion']","['other abstract concept', 'association', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
terrorism,"['fear', 'explosion', 'news', 'extremism']","['internal state and emotion', 'sensorimotor feature', 'association', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
theory,"['hypothesis', 'Einstein', 'proof', 'classroom']","['other abstract concept', 'association', 'other abstract concept', 'association']","[0.0, 0.0, 0.0, 1.0]"
thirst,"['desert', 'water', 'craving', 'salt']","['association', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
thought,"['bubble', 'deep', 'shower', 'lost']","['association', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
threat,"['danger', 'warning', 'shadow', 'knife']","['other abstract concept', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
tradition,"['heritage', 'candle', 'grandfather', 'ritual']","['other abstract concept', 'association', 'social constellation', 'other abstract concept']","[0.0, 0.0, 0.25, 0.75]"
trend,"['hashtag', 'fashion', 'upward', 'viral']","['association', 'association', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
trust,"['handshake', 'bridge', 'fall', 'blind']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
value,"['worth', 'diamond', 'bargain', 'moral']","['other abstract concept', 'association', 'association', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
vanity,"['mirror', 'lipstick', 'Hollywood', 'peacock']","['sensorimotor feature', 'sensorimotor feature', 'association', 'association']","[0.5, 0.0, 0.0, 0.5]"
victory,"['trophy', 'celebration', 'battlefield', 'fist']","['association', 'social constellation', 'sensorimotor feature', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
view,"['mountain', 'window', 'opinion', 'panorama']","['sensorimotor feature', 'sensorimotor feature', 'other abstract concept', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
violation,"['boundary', 'penalty', 'red card', 'trespass']","['sensorimotor feature', 'association', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
violence,"['blood', 'fist', 'shattered', 'scream']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[1.0, 0.0, 0.0, 0.0]"
war,"['trenches', 'smoke', 'sacrifice', 'drums']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.5, 0.25, 0.0, 0.25]"
warning,"['siren', 'danger', 'yellow', 'label']","['sensorimotor feature', 'other abstract concept', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
weakness,"['kryptonite', 'knees', 'chocolate', 'vulnerability']","['association', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
wealth,"['vault', 'inequality', 'inheritance', 'luxury']","['association', 'social constellation', 'association', 'sensorimotor feature']","[0.25, 0.0, 0.25, 0.5]"
welfare,"['check', 'poverty', 'government', 'safety']","['sensorimotor feature', 'other abstract concept', 'social constellation', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
will,"['testament', 'determination', 'future', 'power']","['association', 'internal state and emotion', 'other abstract concept', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
willingness,"['volunteer', 'open door', 'nod', 'eagerness']","['social constellation', 'association', 'sensorimotor feature', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
wish,"['star', 'candle', 'fountain', 'eyelash']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
wit,"['sharp', 'comedy', 'clever', 'repartee']","['sensorimotor feature', 'association', 'internal state and emotion', 'social constellation']","[0.25, 0.25, 0.25, 0.25]"
wonder,"['curiosity', 'awe', 'childhood', 'stargazing']","['internal state and emotion', 'internal state and emotion', 'association', 'sensorimotor feature']","[0.25, 0.5, 0.0, 0.25]"
work,"['office', 'deadline', 'sweat', 'commute']","['association', 'other abstract concept', 'sensorimotor feature', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
worry,"['sleepless', 'wrinkles', 'stomach', 'tomorrow']","['internal state and emotion', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.5, 0.25, 0.0, 0.25]"
stability,"['foundation', 'balance', 'anchor', 'routine']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.75, 0.0, 0.0, 0.25]"
selection,"['menu', 'choose', 'variety', 'highlight']","['sensorimotor feature', 'internal state and emotion', 'other abstract concept', 'association']","[0.25, 0.25, 0.0, 0.5]"
