word,properties,codes,frequencies
mockery,"['finger', 'mirror', 'echo', 'gavel']","['sensorimotor feature', 'association', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
model,"['runway', 'plastic', 'equations', 'pose']","['sensorimotor feature', 'sensorimotor feature', 'other abstract concept', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
moment,"['camera', 'breath', 'clock', 'stillness']","['association', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
mood,"['swing', 'music', 'lighting', 'clouds']","['sensorimotor feature', 'association', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
mourning,"['veil', 'cemetery', 'tears', 'bell']","['association', 'association', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
need,"['hunger', 'shelter', 'help', 'oxygen']","['sensorimotor feature', 'sensorimotor feature', 'social constellation', 'sensorimotor feature']","[0.75, 0.0, 0.25, 0.0]"
nervousness,"['butterflies', 'sweat', 'stage', 'pacing']","['sensorimotor feature', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
nightmare,"['sweat', 'scream', 'falling', 'shadow']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.75, 0.0, 0.0, 0.25]"
notion,"['button', 'workspace', 'blackboard', 'mist']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
obedience,"['leash', 'salute', 'script', 'bell']","['sensorimotor feature', 'social constellation', 'association', 'association']","[0.25, 0.0, 0.25, 0.5]"
objection,"['gavel', 'wedding', 'hand', 'interruption']","['association', 'association', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
obligation,"['contract', 'taxes', 'deadline', 'vows']","['other abstract concept', 'other abstract concept', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
observation,"['microscope', 'silence', 'notebook', 'binoculars']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
occupation,"['desk', 'salary', 'uniform', 'commute']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
order,"['menu', 'gavel', 'library', 'alphabet']","['sensorimotor feature', 'association', 'association', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
ostracism,"['shards', 'lunchroom', 'coldness', 'gate']","['association', 'social constellation', 'internal state and emotion', 'association']","[0.0, 0.25, 0.25, 0.5]"
overview,"['mountain', 'map', 'drone', 'introduction']","['association', 'sensorimotor feature', 'sensorimotor feature', 'other abstract concept']","[0.5, 0.0, 0.0, 0.5]"
pain,"['needle', 'tears', 'ice', 'hospital']","['sensorimotor feature', 'internal state and emotion', 'sensorimotor feature', 'association']","[0.5, 0.25, 0.0, 0.25]"
panic,"['sweat', 'crowd', 'button', 'clock']","['sensorimotor feature', 'social constellation', 'association', 'association']","[0.25, 0.0, 0.25, 0.5]"
pardon,"['turkey', 'gavel', 'manners', 'signature']","['association', 'association', 'social constellation', 'association']","[0.0, 0.0, 0.25, 0.75]"
passion,"['flame', 'canvas', 'tango', 'pulse']","['association', 'association', 'social constellation', 'sensorimotor feature']","[0.25, 0.0, 0.25, 0.5]"
past,"['childhood', 'museum', 'fossils', 'regret']","['association', 'association', 'association', 'internal state and emotion']","[0.0, 0.25, 0.0, 0.75]"
peace,"['dove', 'nap', 'treaty', 'candle']","['association', 'internal state and emotion', 'other abstract concept', 'association']","[0.0, 0.25, 0.0, 0.75]"
perception,"['glasses', 'mist', 'prism', 'echo']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[1.0, 0.0, 0.0, 0.0]"
perfection,"['circle', 'diamond', 'sunset', 'silence']","['sensorimotor feature', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
performance,"['spotlight', 'applause', 'engine', 'sweat']","['sensorimotor feature', 'social constellation', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
perspective,"['mountain', 'lens', 'grandparent', 'horizon']","['sensorimotor feature', 'sensorimotor feature', 'social constellation', 'association']","[0.5, 0.0, 0.25, 0.25]"
plan,"['blueprint', 'calendar', 'escape', 'tomorrow']","['sensorimotor feature', 'association', 'other abstract concept', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
pleasure,"['chocolate', 'massage', 'dopamine', 'velvet']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'sensorimotor feature']","[0.75, 0.25, 0.0, 0.0]"
potential,"['seedling', 'battery', 'hill', 'prodigy']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
poverty,"['cardboard', 'hunger', 'streetlight', 'coins']","['sensorimotor feature', 'internal state and emotion', 'association', 'association']","[0.25, 0.25, 0.0, 0.5]"
power,"['outlet', 'crown', 'microphone', 'engine']","['sensorimotor feature', 'association', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
prediction,"['weather', 'crystal ball', 'betting', 'future']","['sensorimotor feature', 'association', 'social constellation', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
present,"['ribbon', 'birthday', 'hand', 'clock']","['association', 'association', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
pride,"['lion', 'rainbow', 'mirror', 'medal']","['association', 'association', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
problem,"['chalkboard', 'knot', 'headache', 'maze']","['association', 'association', 'internal state and emotion', 'association']","[0.0, 0.25, 0.0, 0.75]"
prohibition,"['speakeasy', 'barrel', 'jazz', 'underground']","['association', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
promise,"['pinky', 'ring', 'future', 'secret']","['sensorimotor feature', 'sensorimotor feature', 'other abstract concept', 'association']","[0.5, 0.0, 0.0, 0.5]"
proof,"['geometry', 'alcohol', 'dough', 'vest']","['other abstract concept', 'association', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
proposal,"['ring', 'knee', 'slides', 'envelope']","['sensorimotor feature', 'sensorimotor feature', 'association', 'association']","[0.5, 0.0, 0.0, 0.5]"
prosperity,"['harvest', 'gold', 'silk', 'garden']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
protection,"['umbrella', 'helmet', 'sunscreen', 'insurance']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.75, 0.0, 0.0, 0.25]"
protest,"['sign', 'megaphone', 'street', 'change']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'other abstract concept']","[0.75, 0.0, 0.0, 0.25]"
provocation,"['bull', 'spark', 'duel', 'trap']","['association', 'association', 'social constellation', 'association']","[0.0, 0.0, 0.25, 0.75]"
punishment,"['corner', 'iron bars', 'detention', 'belt']","['association', 'association', 'other abstract concept', 'sensorimotor feature']","[0.25, 0.0, 0.0, 0.75]"
quality,"['diamond', 'microscope', 'artisan', 'leather']","['association', 'sensorimotor feature', 'social constellation', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
quantity,"['warehouse', 'scale', 'overflow', 'recipe']","['association', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
rage,"['fist', 'red', 'storm', 'vein']","['sensorimotor feature', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
realization,"['lightbulb', 'gasp', 'forehead', 'dawn']","['association', 'internal state and emotion', 'sensorimotor feature', 'association']","[0.25, 0.25, 0.0, 0.5]"
reassurance,"['nod', 'exhale', 'anchor', 'nightlight']","['sensorimotor feature', 'sensorimotor feature', 'association', 'association']","[0.5, 0.0, 0.0, 0.5]"
recommendation,"['restaurant', 'stars', 'waiter', 'resume']","['association', 'association', 'social constellation', 'association']","[0.0, 0.0, 0.25, 0.75]"
recovery,"['hospital', 'towing', 'computer', 'sleep']","['association', 'association', 'association', 'sensorimotor feature']","[0.25, 0.0, 0.0, 0.75]"
regard,"['spotlight', 'ink', 'medal', 'balcony']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
regret,"['clock', 'letter', 'crossroads', 'sigh']","['association', 'association', 'association', 'internal state and emotion']","[0.0, 0.25, 0.0, 0.75]"
relief,"['sigh', 'map', 'bandage', 'ice']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
remorse,"['letter', 'midnight', 'anchor', 'apology']","['association', 'association', 'association', 'social constellation']","[0.0, 0.0, 0.25, 0.75]"
requirement,"['checklist', 'diploma', 'password', 'signature']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
resemblance,"['twins', 'mirror', 'DNA', 'portrait']","['social constellation', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
resistance,"['wire', 'muscle', 'shield', 'underground']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.75, 0.0, 0.0, 0.25]"
resolution,"['January', 'pixels', 'microscope', 'handshake']","['association', 'sensorimotor feature', 'sensorimotor feature', 'social constellation']","[0.5, 0.0, 0.25, 0.25]"
respect,"['bowing', 'handshake', 'listening', 'elders']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'social constellation']","[0.75, 0.0, 0.25, 0.0]"
responsibility,"['keys', 'alarm clock', 'watering', 'signature']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
retaliation,"['fist', 'chess', 'red', 'echo']","['sensorimotor feature', 'association', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
revenge,"['ice', 'mask', 'dagger', 'thorns']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
revolution,"['guillotine', 'orbit', 'gears', 'barricades']","['sensorimotor feature', 'association', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
risk,"['dice', 'cliff', 'investment', 'reward']","['association', 'sensorimotor feature', 'other abstract concept', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
ritual,"['candles', 'morning', 'chanting', 'altar']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
romantic,"['candlelight', 'roses', 'moonlight', 'letters']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.75, 0.0, 0.0, 0.25]"
safety,"['helmet', 'lock', 'net', 'handrail']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[1.0, 0.0, 0.0, 0.0]"
satisfaction,"['purr', 'puzzle piece', 'paycheck', 'deep breath']","['sensorimotor feature', 'association', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
scheme,"['color', 'rhyme', 'pyramid', 'laboratory']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
self-dependence,"['compass', 'backpack', 'cabin', 'mirror']","['association', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
sensation,"['tingle', 'silk', 'chills', 'headline']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.75, 0.0, 0.0, 0.25]"
sensitivity,"['toothache', 'sensor', 'tears', 'sunlight']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.75, 0.0, 0.0, 0.25]"
shame,"['blush', 'floor', 'shadow', 'silence']","['sensorimotor feature', 'association', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
shyness,"['blush', 'corner', 'stage', 'silence']","['sensorimotor feature', 'association', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
skill,"['pottery', 'level-up', 'stethoscope', 'calluses']","['sensorimotor feature', 'other abstract concept', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
slapstick,"['banana peel', 'pie', 'bruise', 'silent film']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.75, 0.0, 0.0, 0.25]"
solitude,"['cabin', 'rain', 'meditation', 'echo']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.5, 0.25, 0.0, 0.25]"
stimulus,"['reflex', 'check', 'maze', 'needle']","['sensorimotor feature', 'other abstract concept', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
stress,"['deadline', 'headache', 'traffic', 'exercise']","['other abstract concept', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
success,"['champagne', 'mountain', 'gold', 'sweat']","['association', 'association', 'association', 'sensorimotor feature']","[0.25, 0.0, 0.0, 0.75]"
suffering,"['hospital', 'thorns', 'sigh', 'winter']","['association', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
support,"['pillar', 'crutches', 'bleachers', 'foundation']","['sensorimotor feature', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
surprise,"['party', 'confetti', 'gasp', 'balloon']","['association', 'association', 'internal state and emotion', 'association']","[0.0, 0.25, 0.0, 0.75]"
talent,"['stage', 'piano', 'applause', 'canvas']","['association', 'sensorimotor feature', 'social constellation', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
task,"['checkmark', 'calendar', 'coffee', 'midnight']","['sensorimotor feature', 'association', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
terrorism,"['fear', 'airport', 'siren', 'shadows']","['internal state and emotion', 'association', 'association', 'association']","[0.0, 0.25, 0.0, 0.75]"
theory,"['chalkboard', 'Einstein', 'evolution', 'laboratory']","['sensorimotor feature', 'association', 'other abstract concept', 'association']","[0.25, 0.0, 0.0, 0.75]"
thirst,"['desert', 'salt', 'mirage', 'marathon']","['association', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
thought,"['bubble', 'silence', 'ink', 'brain']","['association', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
threat,"['shadow', 'growl', 'firewall', 'predator']","['association', 'sensorimotor feature', 'other abstract concept', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
tradition,"['turkey', 'recipe', 'attic', 'parade']","['association', 'sensorimotor feature', 'association', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
trend,"['graph', 'hashtag', 'runway', 'stocks']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
trust,"['keys', 'secret', 'bridge', 'glass']","['association', 'internal state and emotion', 'association', 'sensorimotor feature']","[0.25, 0.25, 0.0, 0.5]"
value,"['diamond', 'handshake', 'equation', 'coupon']","['association', 'social constellation', 'other abstract concept', 'association']","[0.0, 0.0, 0.25, 0.75]"
vanity,"['mirror', 'peacock', 'lipstick', 'marble']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
victory,"['champagne', 'trophy', 'confetti', 'anthem']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
view,"['window', 'mountain', 'binoculars', 'balcony']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[1.0, 0.0, 0.0, 0.0]"
violation,"['whistle', 'lock', 'ticket', 'fence']","['association', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
violence,"['bruise', 'siren', 'shouting', 'glass']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
war,"['mud', 'poppy', 'medal', 'trenches']","['sensorimotor feature', 'association', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
warning,"['siren', 'red', 'cliff', 'dashboard']","['sensorimotor feature', 'sensorimotor feature', 'association', 'association']","[0.5, 0.0, 0.0, 0.5]"
weakness,"['kryptonite', 'glass', 'chocolate', 'knee']","['association', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
wealth,"['gold', 'yacht', 'mansion', 'charity']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.75, 0.0, 0.0, 0.25]"
welfare,"['stamp', 'doorbell', 'form', 'bread']","['association', 'sensorimotor feature', 'other abstract concept', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
will,"['inheritance', 'tomorrow', 'Shakespeare', 'iron']","['other abstract concept', 'association', 'association', 'sensorimotor feature']","[0.25, 0.0, 0.0, 0.75]"
willingness,"['handshake', 'bridge', 'canvas', 'backpack']","['social constellation', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
wish,"['star', 'fountain', 'candle', 'genie']","['association', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
wit,"['rapier', 'champagne', 'wink', 'stage']","['association', 'association', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
wonder,"['telescope', 'canyon', 'eyebrows', 'infant']","['association', 'sensorimotor feature', 'sensorimotor feature', 'social constellation']","[0.5, 0.0, 0.25, 0.25]"
work,"['coffee', 'desk', 'commute', 'paycheck']","['association', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
worry,"['nail-biting', 'midnight', 'knots', 'pacing']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
stability,"['anchor', 'mountain', 'gyroscope', 'foundation']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
selection,"['buffet', 'Darwin', 'playlist', 'velvet']","['sensorimotor feature', 'association', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
