word,properties,codes,frequencies
irate,"['Angry', 'Volume raised', 'Frustration', 'Red face', 'Complaint']","['taxonomic', 'entity', 'entity', 'entity', 'situation']","[0.2, 0.6, 0.2, 0.0]"
jealousy,"['Resentment', 'Possessive', 'Comparison', 'Insecurity', 'Covetous']","['introspective', 'introspective', 'introspective', 'introspective', 'introspective']","[0.0, 0.0, 0.0, 1.0]"
jeopardy,"['Risk', 'Danger', 'Competition', 'Question', 'Buzzer']","['entity', 'entity', 'taxonomic', 'situation', 'entity']","[0.2, 0.6, 0.2, 0.0]"
jolly,"['Cheerful', 'Festive', 'Boisterous', 'Laughter', 'Content']","['taxonomic', 'entity', 'entity', 'entity', 'entity']","[0.2, 0.8, 0.0, 0.0]"
joy,"['Lightness', 'Laughter', 'Celebration', 'Inner', 'Gratitude']","['entity', 'situation', 'situation', 'situation', 'taxonomic']","[0.2, 0.2, 0.6, 0.0]"
know,"['Understanding', 'Information', 'Certainty', 'Experience', 'Believe']","['introspective', 'entity', 'entity', 'situation', 'introspective']","[0.0, 0.4, 0.2, 0.4]"
knowledge,"['Understanding', 'Experience', 'Learn', 'Information', 'Wisdom']","['taxonomic', 'entity', 'situation', 'taxonomic', 'entity']","[0.4, 0.4, 0.2, 0.0]"
language,"['Communication', 'Spoken', 'Written', 'Grammar', 'Culture']","['situation', 'taxonomic', 'taxonomic', 'entity', 'situation']","[0.4, 0.2, 0.4, 0.0]"
like,"['Similarity', 'Comparison', 'Enjoyment', 'Informal', 'Resemblance']","['introspective', 'introspective', 'introspective', 'situation', 'introspective']","[0.0, 0.0, 0.2, 0.8]"
livelihood,"['Sustenance', 'Work', 'Income', 'Means', 'Survival']","['situation', 'situation', 'situation', 'taxonomic', 'situation']","[0.2, 0.0, 0.8, 0.0]"
livid,"['Furious', 'Deep red', 'Face', 'Intense anger', 'Displeased appearance']","['taxonomic', 'entity', 'entity', 'entity', 'entity']","[0.2, 0.8, 0.0, 0.0]"
loathing,"['Intense dislike', 'Repulsion', 'Aversion', 'Deep-seated', 'Avoidance']","['taxonomic', 'taxonomic', 'taxonomic', 'entity', 'situation']","[0.6, 0.2, 0.2, 0.0]"
lonely,"['Isolation', 'Sadness', 'Absence', 'Yearning', 'Unwanted']","['taxonomic', 'introspective', 'introspective', 'introspective', 'introspective']","[0.2, 0.0, 0.0, 0.8]"
love,"['Intense feeling', 'Connection', 'Happiness', 'Selfless', 'Enduring']","['entity', 'entity', 'introspective', 'entity', 'entity']","[0.0, 0.8, 0.0, 0.2]"
merry,"['Joyful', 'Festive', 'Laughter', 'Holiday', 'Cheerful']","['taxonomic', 'taxonomic', 'entity', 'situation', 'taxonomic']","[0.6, 0.2, 0.2, 0.0]"
mindful,"['Present', 'Awareness', 'Intention', 'Non-judgmental', 'Observation']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
miscarriage,"['Pregnancy', 'Loss', 'Early', 'Unexpected', 'Grief']","['situation', 'entity', 'situation', 'entity', 'introspective']","[0.0, 0.4, 0.4, 0.2]"
misery,"['Suffering', 'Deep unhappiness', 'Prolonged', 'Despair', 'Isolation']","['taxonomic', 'taxonomic', 'entity', 'taxonomic', 'entity']","[0.6, 0.4, 0.0, 0.0]"
motivate,"['Drive', 'Encourage', 'Goal-oriented', 'Inner force', 'Inspire']","['taxonomic', 'taxonomic', 'entity', 'entity', 'taxonomic']","[0.6, 0.4, 0.0, 0.0]"
mourning,"['Grief', 'Period', 'Black', 'Loss', 'Observance']","['introspective', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 0.8, 0.2]"
mutilated,"['Damaged', 'Severe', 'Injury', 'Disfigurement', 'Beyond repair']","['taxonomic', 'entity', 'taxonomic', 'entity', 'entity']","[0.4, 0.6, 0.0, 0.0]"
nervous,"['Butterflies', 'Heart racing', 'Anticipation', 'Uncertainty', 'Palms sweaty']","['entity', 'entity', 'introspective', 'introspective', 'entity']","[0.0, 0.6, 0.0, 0.4]"
obsessed,"['Intense focus', 'Recurring thoughts', 'Unwanted preoccupation', 'All-consuming', 'Detrimental behavior']","['introspective', 'introspective', 'introspective', 'entity', 'entity']","[0.0, 0.4, 0.0, 0.6]"
optimistic,"['Expecting good.', 'Forward-looking.', 'Resilient.', 'Hopeful.', 'Positive mindset.']","['introspective', 'introspective', 'entity', 'taxonomic', 'introspective']","[0.2, 0.2, 0.0, 0.6]"
outrageous,"['Shocking', 'Excessive', 'Indignation', 'Unacceptable', 'Bold']","['taxonomic', 'taxonomic', 'introspective', 'introspective', 'entity']","[0.4, 0.2, 0.0, 0.4]"
passionate,"['Intense', 'Emotion', 'Dedication', 'Strong feeling', 'Enthusiastic']","['entity', 'taxonomic', 'entity', 'entity', 'taxonomic']","[0.4, 0.6, 0.0, 0.0]"
peeved,"['Mildly annoyed', 'Slight irritation', 'Responding sharply', 'Minor frustration', 'Not angry, just bothered']","['taxonomic', 'taxonomic', 'situation', 'taxonomic', 'introspective']","[0.6, 0.0, 0.2, 0.2]"
penance,"['Atonement', 'Suffering', 'Voluntary', 'Religious', 'Self-inflicted']","['taxonomic', 'introspective', 'entity', 'entity', 'situation']","[0.2, 0.4, 0.2, 0.2]"
pity,"['Sorrow', 'Compassion', ""Another's misfortune"", 'Feeling of helplessness', 'Often quiet']","['introspective', 'taxonomic', 'situation', 'introspective', 'entity']","[0.2, 0.2, 0.2, 0.4]"
pleasure,"['Enjoyment', 'Satisfaction', 'Positive emotion', 'Relaxation', 'Gratification']","['taxonomic', 'taxonomic', 'taxonomic', 'entity', 'taxonomic']","[0.8, 0.2, 0.0, 0.0]"
poignant,"['Evokes sadness', 'Touching', 'Heartfelt', 'Nostalgic', 'Bittersweet']","['introspective', 'taxonomic', 'entity', 'introspective', 'introspective']","[0.2, 0.2, 0.0, 0.6]"
prefer,"['Choice', 'Slight leaning', 'Ranking', 'Option', 'Enjoyment']","['introspective', 'entity', 'introspective', 'introspective', 'introspective']","[0.0, 0.2, 0.0, 0.8]"
pretty,"['Pleasing', 'Visually appealing', 'Delicate', 'Often used for girls', 'Gentle']","['introspective', 'entity', 'entity', 'situation', 'entity']","[0.0, 0.6, 0.2, 0.2]"
progressive,"['Forward-moving', 'Embraces change', 'Reform-minded', 'Gradual', 'Improving']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
rage,"['Intense', 'Anger', 'Loss of control', 'Explosive', 'Unrestrained']","['entity', 'taxonomic', 'entity', 'entity', 'entity']","[0.2, 0.8, 0.0, 0.0]"
reasoning,"['Logic', 'Problem-solving', 'Deduction', 'Justification', 'Thought process']","['taxonomic', 'situation', 'taxonomic', 'situation', 'taxonomic']","[0.6, 0.0, 0.4, 0.0]"
regretful,"['Sorrow', 'Past action', 'Wishing otherwise', 'Lingering feeling', 'Missed opportunity']","['introspective', 'situation', 'introspective', 'entity', 'situation']","[0.0, 0.2, 0.4, 0.4]"
rehabilitation,"['Recovery', 'Therapy', 'Physical', 'Returning', 'Functionality']","['situation', 'situation', 'taxonomic', 'situation', 'situation']","[0.2, 0.0, 0.8, 0.0]"
rejoice,"['Happiness', 'Celebration', 'Outward expression', 'Positive emotion', 'Shout']","['entity', 'situation', 'entity', 'taxonomic', 'situation']","[0.2, 0.4, 0.4, 0.0]"
repugnant,"['Offensive', 'Disgusting', 'Aversion', 'Morally objectionable', 'Strong dislike']","['taxonomic', 'taxonomic', 'introspective', 'introspective', 'introspective']","[0.4, 0.0, 0.0, 0.6]"
resentful,"['Bitter', 'Inward', 'Unfair', 'Nursing a grudge', 'Suppressed anger']","['taxonomic', 'entity', 'situation', 'situation', 'entity']","[0.2, 0.4, 0.4, 0.0]"
resolve,"['Determination', 'Solution', 'Difficulties', 'Firmness', 'Decision']","['taxonomic', 'entity', 'situation', 'taxonomic', 'entity']","[0.4, 0.4, 0.2, 0.0]"
rousing,"['Enthusiastic', 'Inspiring', 'Lively', 'Celebration', 'Upbeat']","['taxonomic', 'taxonomic', 'taxonomic', 'situation', 'taxonomic']","[0.8, 0.0, 0.2, 0.0]"
sad,"['Downcast', 'Tears', 'Loss', 'Quiet', 'Heavy heart']","['entity', 'entity', 'situation', 'entity', 'introspective']","[0.0, 0.6, 0.2, 0.2]"
scary,"['Anxiety', 'Threat', 'Night', 'Goosebumps', 'Avoidance']","['introspective', 'entity', 'situation', 'entity', 'situation']","[0.0, 0.4, 0.4, 0.2]"
scornful,"['Disapproval', 'Mocking', 'Superior', 'Dismissive', 'Contempt']","['entity', 'situation', 'entity', 'taxonomic', 'taxonomic']","[0.4, 0.4, 0.2, 0.0]"
sentimental,"['Nostalgic', 'Emotional', 'Memories', 'Cherished', 'Mementos']","['taxonomic', 'taxonomic', 'entity', 'introspective', 'situation']","[0.4, 0.2, 0.2, 0.2]"
sexy,"['Desirable', 'Confidence', 'Alluring', 'Attention-grabbing', 'Suggestive']","['taxonomic', 'entity', 'taxonomic', 'situation', 'taxonomic']","[0.6, 0.2, 0.2, 0.0]"
sin,"['Transgression', 'Guilt', 'Morality', 'Religious', 'Forgiveness']","['taxonomic', 'entity', 'entity', 'entity', 'entity']","[0.2, 0.8, 0.0, 0.0]"
sorrowful,"['Melancholy', 'Tears', 'Loss', 'Quiet', 'Heartache']","['taxonomic', 'entity', 'situation', 'entity', 'introspective']","[0.2, 0.4, 0.2, 0.2]"
spiteful,"['Malice', 'Retaliatory', 'Ill-willed', 'Petty', 'Resentment']","['taxonomic', 'entity', 'taxonomic', 'entity', 'entity']","[0.4, 0.6, 0.0, 0.0]"
startle,"['Sudden', 'Reaction', 'Jump', 'Unexpected', 'Noise']","['entity', 'taxonomic', 'situation', 'entity', 'situation']","[0.2, 0.4, 0.4, 0.0]"
stress,"['Pressure', 'Tense', 'Overwhelmed', 'Deadline', 'Body reaction']","['taxonomic', 'taxonomic', 'taxonomic', 'situation', 'entity']","[0.6, 0.2, 0.2, 0.0]"
super,"['Above', 'Beyond', 'Excellent', 'Powerful', 'Prefix']","['taxonomic', 'taxonomic', 'taxonomic', 'taxonomic', 'taxonomic']","[1.0, 0.0, 0.0, 0.0]"
superficial,"['Shallow', 'Skimming', 'Appearance', 'Lacks depth', 'Judgement']","['taxonomic', 'situation', 'entity', 'entity', 'introspective']","[0.2, 0.4, 0.2, 0.2]"
surprised,"['Unexpected', 'Open-mouthed', 'Wide eyes', 'Sudden', 'Astonishment']","['entity', 'entity', 'entity', 'entity', 'taxonomic']","[0.2, 0.8, 0.0, 0.0]"
suspense,"['Uncertainty', 'Anticipation', 'Anxiety', 'Building', 'Resolution']","['entity', 'entity', 'introspective', 'situation', 'situation']","[0.0, 0.4, 0.4, 0.2]"
suspicious,"['Doubtful', 'Secretive', 'Unusual behavior', 'Investigation', 'Unreliable']","['taxonomic', 'entity', 'entity', 'situation', 'entity']","[0.2, 0.6, 0.2, 0.0]"
symbolism,"['Representation', 'Deeper meaning', 'Art', 'Object stands for idea', 'Layers of interpretation']","['entity', 'entity', 'situation', 'entity', 'entity']","[0.0, 0.8, 0.2, 0.0]"
sympathy,"['Understanding', 'Shared feeling', 'Distress', 'Compassion', 'Empathy']","['entity', 'entity', 'introspective', 'taxonomic', 'taxonomic']","[0.4, 0.4, 0.0, 0.2]"
terrible,"['Unpleasant', 'Extremely bad', 'Evokes dismay', 'Causes distress', 'Beyond awful']","['taxonomic', 'taxonomic', 'entity', 'entity', 'taxonomic']","[0.6, 0.4, 0.0, 0.0]"
terrify,"['Intense fear', 'Immobilization', 'Threat', 'Panic', 'Extreme distress']","['introspective', 'situation', 'situation', 'introspective', 'introspective']","[0.0, 0.0, 0.4, 0.6]"
terror,"['Intense fear', 'Overwhelming', 'Threat', 'Panic', 'Paralyzing']","['entity', 'entity', 'situation', 'taxonomic', 'entity']","[0.2, 0.6, 0.2, 0.0]"
thankful,"['Appreciation', 'Positive emotion', 'Expressed verbally', 'Receiving a kindness', 'Gratitude']","['taxonomic', 'taxonomic', 'situation', 'situation', 'taxonomic']","[0.6, 0.0, 0.4, 0.0]"
treachery,"['Betrayal', 'Secret', 'Harm', 'Trust broken', 'Deception']","['taxonomic', 'entity', 'entity', 'entity', 'situation']","[0.2, 0.6, 0.2, 0.0]"
trustworthy,"['Reliable', 'Dependable', 'Honest', 'Confided in', 'Integrity']","['taxonomic', 'taxonomic', 'entity', 'situation', 'entity']","[0.4, 0.4, 0.2, 0.0]"
tyranny,"['Oppression', 'Absolute power', 'Cruel control', 'Fear', 'Ruler']","['taxonomic', 'entity', 'taxonomic', 'introspective', 'situation']","[0.4, 0.2, 0.2, 0.2]"
unacceptable,"['Deficient', 'Rejected', 'Not permissible', 'Causes disapproval', 'Beyond limits']","['taxonomic', 'situation', 'taxonomic', 'situation', 'taxonomic']","[0.6, 0.0, 0.4, 0.0]"
uncompromising,"['Firm', 'Steadfast', 'Unyielding', 'Principled', 'Relentless']","['taxonomic', 'taxonomic', 'taxonomic', 'entity', 'taxonomic']","[0.8, 0.2, 0.0, 0.0]"
undertake,"['Responsibility', 'Commitment', 'Start', 'Project', 'Promise']","['entity', 'entity', 'taxonomic', 'situation', 'entity']","[0.2, 0.6, 0.2, 0.0]"
unhappy,"['Sadness', 'Dissatisfied', 'Low spirits', 'Disappointment', 'Not joyful']","['taxonomic', 'taxonomic', 'taxonomic', 'taxonomic', 'introspective']","[0.8, 0.0, 0.0, 0.2]"
unimaginable,"['Beyond conception', 'Extreme', 'Nearly impossible', 'Beyond belief', 'Vastness']","['taxonomic', 'entity', 'introspective', 'taxonomic', 'entity']","[0.4, 0.4, 0.0, 0.2]"
unpaid,"['Owing', 'Bills', 'Debt', 'Future', 'Balance']","['taxonomic', 'situation', 'taxonomic', 'situation', 'entity']","[0.4, 0.2, 0.4, 0.0]"
unprepared,"['Lacking practice', 'Last-minute', 'Anxiety', 'Insufficient planning', 'Reacting instead of acting']","['entity', 'situation', 'introspective', 'entity', 'situation']","[0.0, 0.4, 0.4, 0.2]"
unremarkable,"['Average', 'Noticeably absent', 'Blends in', 'Ordinary', 'Lacking distinction']","['taxonomic', 'introspective', 'entity', 'taxonomic', 'introspective']","[0.4, 0.2, 0.0, 0.4]"
unwelcome,"['Not wanted', 'Rejected', 'Disruptive', 'Causes discomfort', 'Negative presence']","['taxonomic', 'taxonomic', 'entity', 'introspective', 'entity']","[0.4, 0.4, 0.0, 0.2]"
vengeance,"['Retribution', 'Intense feeling', 'Often delayed', 'Driven by hurt', 'Justice, self-administered']","['taxonomic', 'entity', 'situation', 'situation', 'situation']","[0.2, 0.2, 0.6, 0.0]"
violate,"['Disregard', 'Boundary', 'Rule', 'Transgression', 'Harm']","['taxonomic', 'situation', 'situation', 'taxonomic', 'entity']","[0.4, 0.2, 0.4, 0.0]"
virtue,"['Moral excellence', 'Character strength', 'Admirable quality', 'Ethical behavior', 'Courageous action']","['taxonomic', 'taxonomic', 'introspective', 'situation', 'situation']","[0.4, 0.0, 0.4, 0.2]"
vulgar,"['Offensive', 'Crude', 'Lacking refinement', 'Public setting', 'Shocking']","['taxonomic', 'taxonomic', 'entity', 'situation', 'introspective']","[0.4, 0.2, 0.2, 0.2]"
wacky,"['Unusual', 'Silly', 'Energetic', 'Playful', 'Eccentric']","['taxonomic', 'taxonomic', 'entity', 'entity', 'taxonomic']","[0.6, 0.4, 0.0, 0.0]"
want,"['Desire', 'Lack', 'Future', 'Emotion', 'Need']","['taxonomic', 'entity', 'situation', 'taxonomic', 'introspective']","[0.4, 0.2, 0.2, 0.2]"
weary,"['Exhausted', 'Long journey', 'Heavy limbs', 'Emotional drain', 'Desire to rest']","['taxonomic', 'situation', 'entity', 'entity', 'introspective']","[0.2, 0.4, 0.2, 0.2]"
weird,"['Unusual', 'Strange', 'Uncomfortable', 'Unexpected', 'Deviation']","['taxonomic', 'taxonomic', 'introspective', 'entity', 'entity']","[0.4, 0.4, 0.0, 0.2]"
whimsical,"['Playful', 'Fanciful', 'Unpredictable', 'Lighthearted', 'Imaginative']","['taxonomic', 'taxonomic', 'entity', 'taxonomic', 'entity']","[0.6, 0.4, 0.0, 0.0]"
whiny,"['Complaining', 'High-pitched', 'Irritating', 'Seeking attention', 'Prolonged']","['entity', 'entity', 'introspective', 'situation', 'entity']","[0.0, 0.6, 0.2, 0.2]"
wise,"['Experience', 'Judgement', 'Thoughtful', 'Age', 'Insight']","['introspective', 'entity', 'entity', 'introspective', 'entity']","[0.0, 0.6, 0.0, 0.4]"
woe,"['Distress', 'Sorrow', 'Deep sadness', 'Misfortune', 'Lament']","['taxonomic', 'taxonomic', 'taxonomic', 'taxonomic', 'situation']","[0.8, 0.0, 0.2, 0.0]"
worried,"['Unease', 'Future-focused', 'Mental state', 'Restless', 'Problem- anticipating']","['introspective', 'introspective', 'taxonomic', 'entity', 'introspective']","[0.2, 0.2, 0.0, 0.6]"
incest,"['Forbidden', 'Family', 'Biological', 'Taboo', 'Reproduction']","['introspective', 'situation', 'entity', 'introspective', 'entity']","[0.0, 0.4, 0.2, 0.4]"
