word,properties,codes,frequencies
memory,"['photograph', 'childhood', 'fading', 'elephant']","['association', 'association', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
menace,"['shadow', 'teeth', 'warning', 'storm']","['association', 'sensorimotor feature', 'other abstract concept', 'association']","[0.25, 0.0, 0.0, 0.75]"
mercy,"['plea', 'courtroom', 'kneel', 'forgiveness']","['association', 'association', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
miracle,"['water', 'unexpected', 'faith', 'healing']","['association', 'other abstract concept', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
misdemeanor,"['courtroom', 'fine', 'handcuffs', 'record']","['association', 'other abstract concept', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
misery,"['rain', 'chains', 'hollow', 'grey']","['association', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
mockery,"['laughter', 'puppet', 'mirror', 'court jester']","['internal state and emotion', 'association', 'association', 'social constellation']","[0.0, 0.25, 0.25, 0.5]"
model,"['runway', 'clay', 'blueprint', 'pose']","['sensorimotor feature', 'sensorimotor feature', 'other abstract concept', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
moment,"['clock', 'photograph', 'breath', 'fleeting']","['association', 'association', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
mood,"['weather', 'music', 'color', 'swing']","['association', 'association', 'association', 'sensorimotor feature']","[0.25, 0.0, 0.0, 0.75]"
mourning,"['black', 'funeral', 'tears', 'silence']","['association', 'association', 'internal state and emotion', 'association']","[0.0, 0.25, 0.0, 0.75]"
need,"['hunger', 'urgent', 'water', 'lacking']","['sensorimotor feature', 'internal state and emotion', 'sensorimotor feature', 'other abstract concept']","[0.5, 0.25, 0.0, 0.25]"
nervousness,"['sweaty palms', 'interview', 'butterflies', 'shaking']","['sensorimotor feature', 'social constellation', 'internal state and emotion', 'sensorimotor feature']","[0.5, 0.25, 0.25, 0.0]"
nightmare,"['sweat', 'darkness', 'screaming', 'pillow']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.75, 0.0, 0.0, 0.25]"
notion,"['idea', 'fleeting', 'mind', 'concept']","['other abstract concept', 'internal state and emotion', 'other abstract concept', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
obedience,"['dog', 'command', 'bow', 'leash']","['association', 'other abstract concept', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
objection,"['courtroom', 'lawyer', 'raised hand', 'disagreement']","['association', 'social constellation', 'sensorimotor feature', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
obligation,"['contract', 'burden', 'duty', 'promise']","['association', 'internal state and emotion', 'other abstract concept', 'social constellation']","[0.0, 0.25, 0.25, 0.5]"
observation,"['telescope', 'scientist', 'notebook', 'window']","['sensorimotor feature', 'social constellation', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
occupation,"['job', 'soldier', 'desk', 'uniform']","['other abstract concept', 'social constellation', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.25, 0.5]"
order,"['alphabetical', 'restaurant', 'chaos', 'command']","['other abstract concept', 'association', 'other abstract concept', 'social constellation']","[0.0, 0.0, 0.25, 0.75]"
ostracism,"['exile', 'silence', 'crowd', 'rejection']","['other abstract concept', 'sensorimotor feature', 'social constellation', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
overview,"['map', 'telescope', 'summary', 'balcony']","['sensorimotor feature', 'association', 'other abstract concept', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
pain,"['injury', 'tears', 'medicine', 'sharp']","['sensorimotor feature', 'internal state and emotion', 'association', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
panic,"['heartbeat', 'crowd', 'freeze', 'alarm']","['sensorimotor feature', 'social constellation', 'internal state and emotion', 'association']","[0.25, 0.25, 0.25, 0.25]"
pardon,"['judge', 'mistake', 'courtroom', 'forgiveness']","['social constellation', 'association', 'association', 'other abstract concept']","[0.0, 0.0, 0.25, 0.75]"
passion,"['fire', 'heart', 'dance', 'red']","['association', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
past,"['memories', 'history', 'clock', 'regret']","['association', 'other abstract concept', 'association', 'internal state and emotion']","[0.0, 0.25, 0.0, 0.75]"
peace,"['dove', 'silence', 'olive branch', 'meditation']","['association', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
perception,"['lens', 'illusion', 'senses', 'depth']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
perfection,"['diamond', 'obsession', 'unreachable', 'symmetry']","['association', 'internal state and emotion', 'other abstract concept', 'sensorimotor feature']","[0.25, 0.25, 0.0, 0.5]"
performance,"['stage', 'applause', 'curtain', 'rehearsal']","['sensorimotor feature', 'social constellation', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.25, 0.25]"
perspective,"['telescope', 'mountain', 'painter', 'horizon']","['sensorimotor feature', 'association', 'social constellation', 'association']","[0.25, 0.0, 0.25, 0.5]"
plan,"['blueprint', 'future', 'organize', 'strategy']","['sensorimotor feature', 'other abstract concept', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
pleasure,"['chocolate', 'beach', 'laughter', 'velvet']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'sensorimotor feature']","[0.75, 0.25, 0.0, 0.0]"
potential,"['energy', 'seed', '未来', 'spring']","['sensorimotor feature', 'association', 'other abstract concept', 'association']","[0.25, 0.0, 0.0, 0.75]"
poverty,"['hunger', 'broken shoes', 'empty bowl', 'candlelight']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.75, 0.0, 0.0, 0.25]"
power,"['electricity', 'muscle', 'throne', 'voltage']","['sensorimotor feature', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
prediction,"['crystal ball', 'forecast', 'future', 'uncertainty']","['association', 'other abstract concept', 'other abstract concept', 'internal state and emotion']","[0.0, 0.25, 0.0, 0.75]"
present,"['gift', 'now', 'bow', 'surprise']","['association', 'sensorimotor feature', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
pride,"['lion', 'rainbow', 'chest', 'achievement']","['association', 'association', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
problem,"['solution', 'headache', 'math', 'obstacle']","['other abstract concept', 'sensorimotor feature', 'association', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
prohibition,"['alcohol', 'speakeasy', '1920s', 'gangsters']","['sensorimotor feature', 'association', 'association', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
promise,"['pinky', 'future', 'trust', 'broken']","['sensorimotor feature', 'other abstract concept', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
proof,"['evidence', 'mathematics', 'alcohol', 'courtroom']","['sensorimotor feature', 'other abstract concept', 'association', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
proposal,"['ring', 'kneel', 'document', 'nervous']","['sensorimotor feature', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
prosperity,"['gold', 'harvest', 'mansion', 'flourishing']","['association', 'sensorimotor feature', 'association', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
protection,"['shield', 'umbrella', 'sunscreen', 'helmet']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[1.0, 0.0, 0.0, 0.0]"
protest,"['signs', 'crowd', 'chanting', 'march']","['sensorimotor feature', 'social constellation', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.25, 0.0]"
provocation,"['anger', 'challenge', 'bullfighter', 'spark']","['internal state and emotion', 'other abstract concept', 'association', 'sensorimotor feature']","[0.25, 0.25, 0.0, 0.5]"
punishment,"['prison', 'guilt', 'ruler', 'consequences']","['sensorimotor feature', 'internal state and emotion', 'social constellation', 'other abstract concept']","[0.25, 0.25, 0.25, 0.25]"
quality,"['diamond', 'standard', 'inspector', 'craftsmanship']","['association', 'other abstract concept', 'social constellation', 'sensorimotor feature']","[0.25, 0.0, 0.25, 0.5]"
quantity,"['measurement', 'abundance', 'number', 'scale']","['sensorimotor feature', 'association', 'other abstract concept', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
rage,"['fire', 'fists', 'red', 'storm']","['association', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
realization,"['lightbulb', 'sudden', 'mirror', 'gasp']","['association', 'internal state and emotion', 'association', 'sensorimotor feature']","[0.25, 0.25, 0.0, 0.5]"
reassurance,"['warm voice', 'doubt', 'blanket', 'nodding']","['sensorimotor feature', 'internal state and emotion', 'association', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
recommendation,"['letter', 'mentor', 'job', 'trust']","['association', 'social constellation', 'association', 'internal state and emotion']","[0.0, 0.25, 0.25, 0.5]"
recovery,"['hospital', 'strength', 'time', 'setback']","['association', 'sensorimotor feature', 'other abstract concept', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
regard,"['respect', 'eyes', 'letter', 'consideration']","['other abstract concept', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
regret,"['missed opportunity', 'tears', 'past', 'silence']","['other abstract concept', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
relief,"['exhale', 'medicine', 'mountain', 'burden']","['sensorimotor feature', 'association', 'association', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
remorse,"['tears', 'apology', 'stomach', 'sleepless']","['sensorimotor feature', 'social constellation', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.25, 0.0]"
requirement,"['checklist', 'mandatory', 'application', 'threshold']","['association', 'other abstract concept', 'association', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
resemblance,"['mirror', 'twins', 'portrait', 'genetics']","['sensorimotor feature', 'social constellation', 'association', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
resistance,"['wire', 'friction', 'underground', 'muscle']","['sensorimotor feature', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
resolution,"['new year', 'pixels', 'conflict', 'determination']","['association', 'sensorimotor feature', 'social constellation', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
respect,"['bow', 'elders', 'trust', 'boundaries']","['sensorimotor feature', 'social constellation', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.25, 0.25]"
responsibility,"['burden', 'parent', 'deadline', 'accountability']","['sensorimotor feature', 'social constellation', 'association', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
retaliation,"['revenge', 'conflict', 'strike back', 'eye for an eye']","['other abstract concept', 'social constellation', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.25, 0.5]"
revenge,"['betrayal', 'cold dish', 'grudge', 'justice']","['association', 'association', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
revolution,"['wheel', 'uprising', 'France', 'change']","['association', 'social constellation', 'association', 'other abstract concept']","[0.0, 0.0, 0.25, 0.75]"
risk,"['cliff', 'gamble', 'adrenaline', 'consequence']","['sensorimotor feature', 'association', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
ritual,"['candles', 'ceremony', 'repetition', 'ancient']","['sensorimotor feature', 'social constellation', 'other abstract concept', 'association']","[0.25, 0.0, 0.25, 0.5]"
romantic,"['candlelight', 'roses', 'moonlight', 'heartbeat']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[1.0, 0.0, 0.0, 0.0]"
safety,"['helmet', 'seatbelt', 'net', 'lock']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[1.0, 0.0, 0.0, 0.0]"
satisfaction,"['achievement', 'full stomach', 'sigh', 'checkmark']","['other abstract concept', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
scheme,"['blueprint', 'conspiracy', 'ladder', 'mastermind']","['sensorimotor feature', 'social constellation', 'association', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
self-dependence,"['solitude', 'toolkit', 'backbone', 'island']","['internal state and emotion', 'association', 'sensorimotor feature', 'association']","[0.25, 0.25, 0.0, 0.5]"
sensation,"['tingling', 'nerve', 'crowd', 'electricity']","['sensorimotor feature', 'sensorimotor feature', 'social constellation', 'association']","[0.5, 0.0, 0.25, 0.25]"
sensitivity,"['skin', 'tears', 'allergies', 'whisper']","['sensorimotor feature', 'internal state and emotion', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.25, 0.0, 0.0]"
shame,"['red face', 'hiding', 'guilt', 'exposed']","['sensorimotor feature', 'social constellation', 'internal state and emotion', 'sensorimotor feature']","[0.5, 0.25, 0.25, 0.0]"
shyness,"['blushing', 'corner', 'whisper', 'wallflower']","['sensorimotor feature', 'association', 'sensorimotor feature', 'social constellation']","[0.5, 0.0, 0.25, 0.25]"
skill,"['practice', 'carpenter', 'sharp', 'trophy']","['sensorimotor feature', 'social constellation', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.25, 0.25]"
slapstick,"['banana peel', 'pie', 'clown', 'pratfall']","['sensorimotor feature', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
solitude,"['forest', 'silence', 'book', 'moonlight']","['sensorimotor feature', 'sensorimotor feature', 'association', 'association']","[0.5, 0.0, 0.0, 0.5]"
stimulus,"['response', 'brain', 'money', 'experiment']","['other abstract concept', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
stress,"['deadline', 'headache', 'tension', 'overwhelmed']","['other abstract concept', 'sensorimotor feature', 'internal state and emotion', 'internal state and emotion']","[0.25, 0.5, 0.0, 0.25]"
success,"['trophy', 'hard work', 'celebration', 'ladder']","['association', 'internal state and emotion', 'social constellation', 'association']","[0.0, 0.25, 0.25, 0.5]"
suffering,"['tears', 'hospital', 'darkness', 'relief']","['sensorimotor feature', 'association', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
support,"['pillar', 'foundation', 'teamwork', 'brace']","['association', 'association', 'social constellation', 'sensorimotor feature']","[0.25, 0.0, 0.25, 0.5]"
surprise,"['birthday', 'gasp', 'unexpected', 'box']","['association', 'sensorimotor feature', 'other abstract concept', 'association']","[0.25, 0.0, 0.0, 0.75]"
talent,"['stage', 'gift', 'practice', 'spotlight']","['sensorimotor feature', 'association', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
task,"['checklist', 'deadline', 'assignment', 'complete']","['sensorimotor feature', 'other abstract concept', 'other abstract concept', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
terrorism,"['fear', 'bomb', 'ideology', 'security']","['internal state and emotion', 'sensorimotor feature', 'other abstract concept', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
theory,"['hypothesis', 'Einstein', 'blackboard', 'unproven']","['other abstract concept', 'association', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
thirst,"['water', 'desert', 'throat', 'dry']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
thought,"['mind', 'cloud', 'wonder', 'silent']","['other abstract concept', 'association', 'internal state and emotion', 'sensorimotor feature']","[0.25, 0.25, 0.0, 0.5]"
threat,"['danger', 'letter', 'knife', 'fear']","['other abstract concept', 'association', 'sensorimotor feature', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
tradition,"['family', 'generations', 'celebration', 'heritage']","['social constellation', 'social constellation', 'association', 'other abstract concept']","[0.0, 0.0, 0.5, 0.5]"
trend,"['social media', 'arrow', 'fashion', 'viral']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
trust,"['handshake', 'bridge', 'blind', 'fragile']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
value,"['price', 'gold', 'worth', 'exchange']","['sensorimotor feature', 'association', 'other abstract concept', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
vanity,"['mirror', 'pride', 'makeup', 'hollow']","['sensorimotor feature', 'internal state and emotion', 'sensorimotor feature', 'association']","[0.5, 0.25, 0.0, 0.25]"
victory,"['trophy', 'celebration', 'flag', 'champion']","['association', 'social constellation', 'association', 'social constellation']","[0.0, 0.0, 0.5, 0.5]"
view,"['window', 'mountain', 'telescope', 'panorama']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[1.0, 0.0, 0.0, 0.0]"
violation,"['handcuffs', 'boundary', 'red card', 'lawsuit']","['sensorimotor feature', 'other abstract concept', 'association', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
violence,"['blood', 'war', 'fear', 'fist']","['sensorimotor feature', 'social constellation', 'internal state and emotion', 'sensorimotor feature']","[0.5, 0.25, 0.25, 0.0]"
war,"['guns', 'soldiers', 'destruction', 'trenches']","['sensorimotor feature', 'social constellation', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.25, 0.0]"
warning,"['siren', 'yellow', 'danger', 'label']","['sensorimotor feature', 'sensorimotor feature', 'other abstract concept', 'association']","[0.5, 0.0, 0.0, 0.5]"
weakness,"['knees', 'vulnerability', 'chocolate', 'trembling']","['sensorimotor feature', 'internal state and emotion', 'association', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
wealth,"['mansion', 'gold', 'investment', 'privilege']","['sensorimotor feature', 'sensorimotor feature', 'other abstract concept', 'social constellation']","[0.5, 0.0, 0.25, 0.25]"
welfare,"['government', 'support', 'children', 'safety net']","['association', 'other abstract concept', 'social constellation', 'association']","[0.0, 0.0, 0.25, 0.75]"
will,"['testament', 'determination', 'future', 'power']","['association', 'internal state and emotion', 'other abstract concept', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
willingness,"['handshake', 'volunteer', 'open door', 'nod']","['sensorimotor feature', 'social constellation', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.25, 0.0]"
wish,"['star', 'genie', 'birthday', 'candle']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
wit,"['clever', 'sharp', 'comedy', 'Oscar Wilde']","['other abstract concept', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
wonder,"['stars', 'child', 'discovery', 'awe']","['association', 'social constellation', 'other abstract concept', 'internal state and emotion']","[0.0, 0.25, 0.25, 0.5]"
work,"['desk', 'tired', 'deadline', 'paycheck']","['sensorimotor feature', 'internal state and emotion', 'other abstract concept', 'association']","[0.25, 0.25, 0.0, 0.5]"
worry,"['sleepless', 'knot', 'future', 'nail-biting']","['internal state and emotion', 'sensorimotor feature', 'other abstract concept', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
stability,"['rock', 'tripod', 'ground', 'balance']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'other abstract concept']","[0.75, 0.0, 0.0, 0.25]"
selection,"['menu', 'variety', 'arrow', 'curated']","['sensorimotor feature', 'association', 'association', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
