word,properties,codes,frequencies
recovery,"['physiotherapy', 'resilience', 'setback', 'hospital']","['sensorimotor feature', 'internal state and emotion', 'association', 'association']","[0.25, 0.25, 0.0, 0.5]"
regard,"['portrait', 'respect', 'attention', 'distance']","['association', 'internal state and emotion', 'internal state and emotion', 'sensorimotor feature']","[0.25, 0.5, 0.0, 0.25]"
relief,"['exhale', 'cool', 'finish', 'space']","['sensorimotor feature', 'sensorimotor feature', 'other abstract concept', 'association']","[0.5, 0.0, 0.0, 0.5]"
requirement,"['deadline', 'budget', 'testing', 'contract']","['other abstract concept', 'other abstract concept', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
resemblance,"['portraits', 'genealogy', 'echoes', 'fingerprints']","['sensorimotor feature', 'social constellation', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
resistance,"['electricity', 'protest', 'muscle', 'erosion']","['sensorimotor feature', 'social constellation', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.25, 0.25]"
resolution,"['telescope', 'January', 'commitment', 'focus']","['association', 'association', 'internal state and emotion', 'internal state and emotion']","[0.0, 0.5, 0.0, 0.5]"
responsibility,"['deadlines', 'childcare', 'taxes', 'leadership']","['other abstract concept', 'social constellation', 'other abstract concept', 'social constellation']","[0.0, 0.0, 0.5, 0.5]"
retaliation,"['escalation', 'injustice', 'anger', 'consequences']","['other abstract concept', 'other abstract concept', 'internal state and emotion', 'association']","[0.0, 0.25, 0.0, 0.75]"
revolution,"['gears', 'protest', 'orbit', 'upheaval']","['association', 'social constellation', 'association', 'other abstract concept']","[0.0, 0.0, 0.25, 0.75]"
ritual,"['incense', 'repetition', 'community', 'inheritance']","['sensorimotor feature', 'other abstract concept', 'social constellation', 'association']","[0.25, 0.0, 0.25, 0.5]"
romantic,"['candlelight', 'travel', 'poetry', 'vulnerability']","['sensorimotor feature', 'association', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
safety,"['helmet', 'routine', 'locks', 'calm']","['sensorimotor feature', 'association', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
satisfaction,"['completion', 'warmth', 'quiet', 'growth']","['other abstract concept', 'sensorimotor feature', 'sensorimotor feature', 'other abstract concept']","[0.5, 0.0, 0.0, 0.5]"
scheme,"['planning', 'deception', 'network', 'shortcut']","['internal state and emotion', 'social constellation', 'association', 'sensorimotor feature']","[0.25, 0.25, 0.25, 0.25]"
self-dependence,"['resilience', 'solitude', 'resourcefulness', 'pioneering']","['internal state and emotion', 'social constellation', 'internal state and emotion', 'association']","[0.0, 0.5, 0.25, 0.25]"
sensation,"['texture', 'temperature', 'surprise', 'stillness']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.5, 0.25, 0.0, 0.25]"
shame,"['blushing', 'secrets', 'isolation', 'regret']","['sensorimotor feature', 'association', 'social constellation', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
shyness,"['blush', 'quiet', 'corners', 'observing']","['sensorimotor feature', 'internal state and emotion', 'association', 'internal state and emotion']","[0.25, 0.5, 0.0, 0.25]"
skill,"['practice', 'patience', 'learning', 'focus']","['sensorimotor feature', 'internal state and emotion', 'other abstract concept', 'internal state and emotion']","[0.25, 0.5, 0.0, 0.25]"
solitude,"['mountains', 'journal', 'quiet', 'stars']","['association', 'association', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
stimulus,"['response', 'electricity', 'pain', 'learning']","['other abstract concept', 'sensorimotor feature', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
success,"['momentum', 'reward', 'challenge', 'growth']","['association', 'association', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
support,"['bridge', 'scaffolding', 'backbone', 'encouragement']","['association', 'sensorimotor feature', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
surprise,"['confetti', 'gasp', 'unexpected', 'gift']","['association', 'sensorimotor feature', 'other abstract concept', 'association']","[0.25, 0.0, 0.0, 0.75]"
task,"['deadline', 'checklist', 'effort', 'outcome']","['other abstract concept', 'association', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
theory,"['telescope', 'doubt', 'experiment', 'blueprint']","['association', 'internal state and emotion', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
thirst,"['desert', 'salt', 'mirage', 'running']","['association', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
thought,"['wrinkle', 'maze', 'echo', 'stillness']","['sensorimotor feature', 'association', 'association', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
threat,"['anxiety', 'shield', 'warning', 'predator']","['internal state and emotion', 'sensorimotor feature', 'association', 'social constellation']","[0.25, 0.25, 0.25, 0.25]"
tradition,"['heirloom', 'ritual', 'storytelling', 'ancestry']","['association', 'sensorimotor feature', 'social constellation', 'association']","[0.25, 0.0, 0.25, 0.5]"
trust,"['vulnerability', 'bridge', 'secret', 'foundation']","['internal state and emotion', 'association', 'association', 'sensorimotor feature']","[0.25, 0.25, 0.0, 0.5]"
value,"['ethics', 'investment', 'heirloom', 'principle']","['other abstract concept', 'association', 'association', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
vanity,"['mirror', 'peacock', 'approval', 'performance']","['sensorimotor feature', 'association', 'social constellation', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
violation,"['boundaries', 'trust', 'consequences', 'secrecy']","['sensorimotor feature', 'social constellation', 'association', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
warning,"['lighthouse', 'yellow', 'silence', 'detour']","['association', 'sensorimotor feature', 'sensorimotor feature', 'other abstract concept']","[0.5, 0.0, 0.0, 0.5]"
weakness,"['vulnerability', 'crumbling', 'hesitation', 'shadow']","['internal state and emotion', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.25, 0.5, 0.0, 0.25]"
wealth,"['responsibility', 'security', 'inheritance', 'travel']","['internal state and emotion', 'internal state and emotion', 'association', 'association']","[0.0, 0.5, 0.0, 0.5]"
will,"['testament', 'future', 'power', 'stubbornness']","['association', 'other abstract concept', 'other abstract concept', 'internal state and emotion']","[0.0, 0.25, 0.0, 0.75]"
willingness,"['compromise', 'learning', 'volunteer', 'patience']","['other abstract concept', 'other abstract concept', 'social constellation', 'internal state and emotion']","[0.0, 0.25, 0.25, 0.5]"
wish,"['star', 'birthday', 'eyelash', 'secret']","['association', 'association', 'sensorimotor feature', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
wit,"['puzzle', 'smirk', 'timing', 'observation']","['association', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
wonder,"['stars', 'curiosity', 'maps', 'silence']","['association', 'internal state and emotion', 'association', 'sensorimotor feature']","[0.25, 0.25, 0.0, 0.5]"
work,"['deadlines', 'commute', 'collaboration', 'invoices']","['other abstract concept', 'sensorimotor feature', 'social constellation', 'association']","[0.25, 0.0, 0.25, 0.5]"
worry,"['sleeplessness', 'stomachache', 'future', 'responsibility']","['internal state and emotion', 'sensorimotor feature', 'other abstract concept', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
accusation,"['courtroom', 'denial', 'anger', 'evidence']","['association', 'internal state and emotion', 'internal state and emotion', 'association']","[0.0, 0.5, 0.0, 0.5]"
achievement,"['marathon', 'diploma', 'pride', 'sculpture']","['association', 'association', 'internal state and emotion', 'association']","[0.0, 0.25, 0.0, 0.75]"
agony,"['silence', 'thorns', 'shadows', 'helplessness']","['association', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
anger,"['frustration', 'clenched fists', 'injustice', 'silence']","['internal state and emotion', 'sensorimotor feature', 'other abstract concept', 'association']","[0.25, 0.25, 0.0, 0.5]"
assassination,"['motive', 'conspiracy', 'aftermath', 'security']","['internal state and emotion', 'social constellation', 'association', 'association']","[0.0, 0.25, 0.25, 0.5]"
attention,"['spotlight', 'focus', 'learning', 'detail']","['association', 'internal state and emotion', 'other abstract concept', 'sensorimotor feature']","[0.25, 0.25, 0.0, 0.5]"
beauty,"['sunrise', 'gardens', 'music', 'kindness']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'internal state and emotion']","[0.75, 0.25, 0.0, 0.0]"
betrayal,"['silence', 'shattered glass', 'cold shoulder', 'lost trust']","['association', 'sensorimotor feature', 'social constellation', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
boredom,"['dust', 'clock', 'empty', 'rain']","['association', 'association', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
boycott,"['protest', 'grapes', 'principle', 'empty shelves']","['social constellation', 'association', 'other abstract concept', 'sensorimotor feature']","[0.25, 0.0, 0.25, 0.5]"
catastrophe,"['debris', 'silence', 'insurance', 'helplessness']","['sensorimotor feature', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
caution,"['yellow', 'bridge', 'slow', 'fragile']","['association', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
comparison,"['scales', 'recipes', 'judges', 'blueprints']","['sensorimotor feature', 'association', 'social constellation', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
crime,"['investigation', 'prison', 'evidence', 'victim']","['other abstract concept', 'association', 'other abstract concept', 'social constellation']","[0.0, 0.0, 0.25, 0.75]"
culture,"['traditions', 'museums', 'diversity', 'beliefs']","['association', 'association', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
destruction,"['rubble', 'silence', 'regret', 'wildfire']","['sensorimotor feature', 'association', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
difference,"['debate', 'evolution', 'perspective', 'challenge']","['social constellation', 'other abstract concept', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
difficulty,"['mountain', 'puzzle', 'learning', 'frustration']","['association', 'association', 'other abstract concept', 'internal state and emotion']","[0.0, 0.25, 0.0, 0.75]"
diligence,"['blueprints', 'marathon', 'library', 'gears']","['association', 'association', 'association', 'sensorimotor feature']","[0.25, 0.0, 0.0, 0.75]"
disappointment,"['rain', 'silence', 'cracked vase', 'forgotten birthday']","['association', 'sensorimotor feature', 'association', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
effort,"['climb', 'sweat', 'persistence', 'blueprint']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.5, 0.25, 0.0, 0.25]"
error,"['debugging', 'frustration', 'red text', 'miscalculation']","['other abstract concept', 'internal state and emotion', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
fear,"['darkness', 'heights', 'silence', 'vulnerability']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'internal state and emotion']","[0.75, 0.25, 0.0, 0.0]"
forgiveness,"['release', 'growth', 'boundaries', 'apology']","['internal state and emotion', 'other abstract concept', 'other abstract concept', 'social constellation']","[0.0, 0.25, 0.25, 0.5]"
freedom,"['mountains', 'choices', 'birds', 'silence']","['association', 'other abstract concept', 'association', 'sensorimotor feature']","[0.25, 0.0, 0.0, 0.75]"
fun,"['laughter', 'games', 'travel', 'surprise']","['sensorimotor feature', 'social constellation', 'association', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
genius,"['innovation', 'puzzles', 'solitude', 'telescope']","['other abstract concept', 'association', 'social constellation', 'association']","[0.0, 0.0, 0.25, 0.75]"
home,"['warmth', 'family', 'memories', 'safety']","['sensorimotor feature', 'social constellation', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.25, 0.25]"
honor,"['courage', 'duty', 'respect', 'legacy']","['internal state and emotion', 'other abstract concept', 'social constellation', 'association']","[0.0, 0.25, 0.25, 0.5]"
hope,"['rainbow', 'seedling', 'lighthouse', 'resilience']","['association', 'sensorimotor feature', 'association', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
horror,"['shadows', 'isolation', 'dread', 'decay']","['sensorimotor feature', 'social constellation', 'internal state and emotion', 'association']","[0.25, 0.25, 0.25, 0.25]"
hunger,"['emptiness', 'focus', 'growling', 'desperation']","['sensorimotor feature', 'internal state and emotion', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.5, 0.0, 0.0]"
illusion,"['shimmer', 'desert', 'magic', 'distortion']","['sensorimotor feature', 'association', 'association', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
insurrection,"['barricades', 'discord', 'pamphlets', 'betrayal']","['sensorimotor feature', 'internal state and emotion', 'association', 'social constellation']","[0.25, 0.25, 0.25, 0.25]"
jealousy,"['insecurity', 'green', 'possession', 'comparison']","['internal state and emotion', 'association', 'other abstract concept', 'social constellation']","[0.0, 0.25, 0.25, 0.5]"
justice,"['scales', 'courtroom', 'fairness', 'consequence']","['sensorimotor feature', 'association', 'other abstract concept', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
knowledge,"['library', 'curiosity', 'experience', 'doubt']","['association', 'internal state and emotion', 'sensorimotor feature', 'internal state and emotion']","[0.25, 0.5, 0.0, 0.25]"
luxury,"['yacht', 'velvet', 'silence', 'bespoke']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.75, 0.0, 0.0, 0.25]"
magic,"['illusion', 'wonder', 'rabbits', 'spells']","['sensorimotor feature', 'internal state and emotion', 'association', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
matter,"['density', 'atoms', 'dark', 'universe']","['sensorimotor feature', 'sensorimotor feature', 'association', 'other abstract concept']","[0.5, 0.0, 0.0, 0.5]"
memory,"['photograph', 'grandmother', 'forgetting', 'déjà vu']","['association', 'association', 'other abstract concept', 'internal state and emotion']","[0.0, 0.25, 0.0, 0.75]"
menace,"['shadows', 'disruption', 'warning', 'stillness']","['sensorimotor feature', 'other abstract concept', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
misdemeanor,"['courtroom', 'probation', 'regret', 'bicycle theft']","['association', 'other abstract concept', 'internal state and emotion', 'sensorimotor feature']","[0.25, 0.25, 0.0, 0.5]"
misery,"['rain', 'silence', 'shadows', 'hunger']","['association', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
mourning,"['silence', 'rain', 'photographs', 'emptiness']","['sensorimotor feature', 'association', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
nightmare,"['sweat', 'paralysis', 'falling', 'distorted faces']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[1.0, 0.0, 0.0, 0.0]"
order,"['queue', 'recipe', 'chaos', 'military']","['sensorimotor feature', 'association', 'other abstract concept', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
ostracism,"['silence', 'exile', 'loneliness', 'judgment']","['sensorimotor feature', 'social constellation', 'internal state and emotion', 'social constellation']","[0.25, 0.25, 0.5, 0.0]"
pain,"['pressure', 'silence', 'shadow', 'tremor']","['sensorimotor feature', 'association', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
panic,"['darkness', 'racing', 'trapped', 'silence']","['sensorimotor feature', 'internal state and emotion', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.25, 0.0, 0.0]"
passion,"['fire', 'dance', 'risk', 'creation']","['association', 'sensorimotor feature', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
peace,"['stillness', 'doves', 'treaty', 'garden']","['sensorimotor feature', 'association', 'other abstract concept', 'association']","[0.25, 0.0, 0.0, 0.75]"
performance,"['stage', 'anxiety', 'critique', 'practice']","['sensorimotor feature', 'internal state and emotion', 'association', 'association']","[0.25, 0.25, 0.0, 0.5]"
potential,"['growth', 'future', 'risk', 'energy']","['other abstract concept', 'other abstract concept', 'other abstract concept', 'sensorimotor feature']","[0.25, 0.0, 0.0, 0.75]"
poverty,"['hunger', 'isolation', 'resilience', 'brokenness']","['sensorimotor feature', 'social constellation', 'internal state and emotion', 'association']","[0.25, 0.25, 0.25, 0.25]"
power,"['control', 'engine', 'responsibility', 'voltage']","['internal state and emotion', 'association', 'social constellation', 'sensorimotor feature']","[0.25, 0.25, 0.25, 0.25]"
protection,"['shield', 'bunker', 'insurance', 'guardian']","['sensorimotor feature', 'sensorimotor feature', 'association', 'social constellation']","[0.5, 0.0, 0.25, 0.25]"
protest,"['signs', 'chanting', 'police', 'change']","['sensorimotor feature', 'sensorimotor feature', 'social constellation', 'other abstract concept']","[0.5, 0.0, 0.25, 0.25]"
punishment,"['regret', 'isolation', 'fairness', 'consequences']","['internal state and emotion', 'social constellation', 'other abstract concept', 'association']","[0.0, 0.25, 0.25, 0.5]"
rage,"['fire', 'control', 'injustice', 'shaking']","['association', 'internal state and emotion', 'other abstract concept', 'sensorimotor feature']","[0.25, 0.25, 0.0, 0.5]"
regret,"['silence', 'photographs', 'crossroads', 'apology']","['association', 'association', 'association', 'social constellation']","[0.0, 0.0, 0.25, 0.75]"
remorse,"['silence', 'shadows', 'apology', 'burden']","['association', 'association', 'social constellation', 'internal state and emotion']","[0.0, 0.25, 0.25, 0.5]"
respect,"['elders', 'silence', 'boundaries', 'trust']","['social constellation', 'association', 'other abstract concept', 'internal state and emotion']","[0.0, 0.25, 0.25, 0.5]"
revenge,"['patience', 'planning', 'bitterness', 'consequences']","['internal state and emotion', 'internal state and emotion', 'internal state and emotion', 'other abstract concept']","[0.0, 0.75, 0.0, 0.25]"
risk,"['gamble', 'caution', 'insurance', 'adventure']","['association', 'internal state and emotion', 'other abstract concept', 'association']","[0.0, 0.25, 0.0, 0.75]"
sensitivity,"['radar', 'allergies', 'trust', 'heartbreak']","['association', 'sensorimotor feature', 'internal state and emotion', 'internal state and emotion']","[0.25, 0.5, 0.0, 0.25]"
slapstick,"['pie', 'pratfall', 'exaggeration', 'banana']","['sensorimotor feature', 'sensorimotor feature', 'other abstract concept', 'association']","[0.5, 0.0, 0.0, 0.5]"
stress,"['deadlines', 'muscle tension', 'insomnia', 'overwhelm']","['association', 'sensorimotor feature', 'internal state and emotion', 'internal state and emotion']","[0.25, 0.5, 0.0, 0.25]"
suffering,"['silence', 'rain', 'shadows', 'resilience']","['association', 'association', 'association', 'internal state and emotion']","[0.0, 0.25, 0.0, 0.75]"
talent,"['pottery', 'stage', 'practice', 'mentor']","['sensorimotor feature', 'association', 'internal state and emotion', 'social constellation']","[0.25, 0.25, 0.25, 0.25]"
terrorism,"['fear', 'airports', 'politics', 'rubble']","['internal state and emotion', 'association', 'other abstract concept', 'sensorimotor feature']","[0.25, 0.25, 0.0, 0.5]"
trend,"['fashion', 'cycles', 'data', 'future']","['association', 'association', 'association', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
victory,"['celebration', 'trophy', 'relief', 'strategy']","['association', 'sensorimotor feature', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
view,"['panorama', 'telescope', 'distance', 'opinion']","['sensorimotor feature', 'association', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
violence,"['fear', 'control', 'trauma', 'anger']","['internal state and emotion', 'internal state and emotion', 'internal state and emotion', 'internal state and emotion']","[0.0, 1.0, 0.0, 0.0]"
war,"['rubble', 'refugees', 'treaties', 'propaganda']","['sensorimotor feature', 'social constellation', 'other abstract concept', 'association']","[0.25, 0.0, 0.25, 0.5]"
welfare,"['assistance', 'security', 'community', 'dignity']","['sensorimotor feature', 'sensorimotor feature', 'social constellation', 'internal state and emotion']","[0.5, 0.25, 0.25, 0.0]"
stability,"['foundation', 'balance beam', 'calm sea', 'routine']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.75, 0.0, 0.0, 0.25]"
selection,"['committee', 'draft', 'criteria', 'lottery']","['social constellation', 'association', 'other abstract concept', 'association']","[0.0, 0.0, 0.25, 0.75]"
