word,properties,codes,frequencies
justice,"['courtroom', 'scales', 'verdict', 'protest']","['association', 'association', 'other abstract concept', 'social constellation']","[0.0, 0.0, 0.25, 0.75]"
justification,"['courtroom', 'text alignment', 'apology', 'ethical dilemma']","['association', 'other abstract concept', 'social constellation', 'internal state and emotion']","[0.0, 0.25, 0.25, 0.5]"
kindness,"['helping an elder', 'warm touch', 'sharing food', 'fostering trust']","['social constellation', 'sensorimotor feature', 'social constellation', 'internal state and emotion']","[0.25, 0.25, 0.5, 0.0]"
knowledge,"['books', 'solving puzzles', 'expert advice', 'scientific discoveries']","['association', 'internal state and emotion', 'social constellation', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
love,"['embrace', 'lifelong partnership', 'spontaneous laughter', 'shared dreams']","['sensorimotor feature', 'social constellation', 'internal state and emotion', 'association']","[0.25, 0.25, 0.25, 0.25]"
luck,"['lucky charm', 'jackpot', 'serendipitous meeting', 'unexpected success']","['association', 'association', 'social constellation', 'other abstract concept']","[0.0, 0.0, 0.25, 0.75]"
lust,"['heated embrace', 'relentless pursuit', 'forbidden tryst', 'feverish obsession']","['sensorimotor feature', 'association', 'social constellation', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
luxury,"['spa treatment', 'private jet', 'designer handbag', 'five-star resort']","['sensorimotor feature', 'association', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
magic,"['illusion', 'wand', 'spellcasting', 'enchanted forest']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.75, 0.0, 0.0, 0.25]"
manipulation,"['political propaganda', 'personal domination', 'corporate deceit', 'psychological coercion']","['association', 'social constellation', 'social constellation', 'internal state and emotion']","[0.0, 0.25, 0.5, 0.25]"
manners,"['polite gesture', 'table etiquette', 'public courtesy', 'respectful communication']","['sensorimotor feature', 'sensorimotor feature', 'social constellation', 'social constellation']","[0.5, 0.0, 0.5, 0.0]"
matter,"['solid', 'gravity', 'transformation', 'consequence']","['sensorimotor feature', 'other abstract concept', 'other abstract concept', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
meanness,"['deliberate harm', 'resource hoarding', 'verbal cruelty', 'spiteful acts']","['internal state and emotion', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
memory,"['neuron', 'image', 'fading', 'childhood']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.5, 0.25, 0.0, 0.25]"
menace,"['shadow', 'silence', 'trembling', 'storm']","['association', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
mercy,"['courtroom leniency', 'stray cat rescue', 'forgiving a trespasser', 'shielding a child from harm']","['other abstract concept', 'sensorimotor feature', 'internal state and emotion', 'social constellation']","[0.25, 0.25, 0.25, 0.25]"
miracle,"['time stopping', 'unexpected recovery', 'divine intervention', '""nature\'s intervention""']","['association', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
misdemeanor,"['traffic citation', 'court fine', 'community service', 'security camera footage']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
misery,"['relentless rain', 'empty hands', 'cracked mirror', 'silent scream']","['association', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
mockery,"['laughter', 'mimicry', 'public display', 'sarcasm']","['internal state and emotion', 'sensorimotor feature', 'social constellation', 'association']","[0.25, 0.25, 0.25, 0.25]"
model,"['blueprint', 'prototype', 'influence', 'representation']","['sensorimotor feature', 'sensorimotor feature', 'association', 'other abstract concept']","[0.5, 0.0, 0.0, 0.5]"
moment,"['pause before action', 'unspoken connection', 'fleeting instance of clarity', 'decisive point in a journey']","['internal state and emotion', 'social constellation', 'internal state and emotion', 'other abstract concept']","[0.0, 0.5, 0.25, 0.25]"
mood,"['weather', 'music', 'social interaction', 'physical activity']","['association', 'association', 'social constellation', 'sensorimotor feature']","[0.25, 0.0, 0.25, 0.5]"
mourning,"['funeral service', 'sorrowful expressions', 'ceremonial processions', 'remembrance gatherings']","['association', 'internal state and emotion', 'association', 'social constellation']","[0.0, 0.25, 0.25, 0.5]"
need,"['emergency', 'deficiency', 'priority', 'resource']","['association', 'sensorimotor feature', 'other abstract concept', 'association']","[0.25, 0.0, 0.0, 0.75]"
nervousness,"['clammy palms', 'stammered speech', 'frozen posture', 'racing heartbeat']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[1.0, 0.0, 0.0, 0.0]"
nightmare,"['being chased', 'waking cold sweat', 'lingering dread', 'vivid hallucinations']","['sensorimotor feature', 'internal state and emotion', 'internal state and emotion', 'sensorimotor feature']","[0.5, 0.5, 0.0, 0.0]"
notion,"['brainstorming', 'Notion app', 'philosophical debate', 'spark of creativity']","['internal state and emotion', 'association', 'social constellation', 'internal state and emotion']","[0.0, 0.5, 0.25, 0.25]"
obedience,"['military drills', 'religious rituals', 'pet training', 'strict parental commands']","['sensorimotor feature', 'association', 'sensorimotor feature', 'social constellation']","[0.5, 0.0, 0.25, 0.25]"
objection,"['courtroom', 'protest sign', 'public speech', 'family disagreement']","['association', 'sensorimotor feature', 'social constellation', 'social constellation']","[0.25, 0.0, 0.5, 0.25]"
obligation,"['legal contract', 'burdened weight', 'unpaid debt', 'moral duty']","['other abstract concept', 'sensorimotor feature', 'other abstract concept', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
observation,"['telescope', 'detective work', 'data analysis', 'birdwatching']","['sensorimotor feature', 'social constellation', 'other abstract concept', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
occupation,"['tools', 'workspace', 'time commitment', 'skill set']","['sensorimotor feature', 'sensorimotor feature', 'other abstract concept', 'other abstract concept']","[0.5, 0.0, 0.0, 0.5]"
order,"['queue', 'shelf arrangement', 'recipe steps', 'hierarchy']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'other abstract concept']","[0.75, 0.0, 0.0, 0.25]"
ostracism,"['exclusion', 'isolation', 'shunning', 'banishment']","['social constellation', 'social constellation', 'social constellation', 'social constellation']","[0.0, 0.0, 1.0, 0.0]"
overview,"['project structure', 'aerial perspective', 'summary document', 'strategic planning']","['other abstract concept', 'sensorimotor feature', 'association', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
pain,"['injury', 'heartbreak', 'chronic ache', 'burning sensation']","['sensorimotor feature', 'internal state and emotion', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.25, 0.0, 0.0]"
panic,"['fire alarm', 'racing heart', 'locked door', 'breathless scream']","['association', 'internal state and emotion', 'association', 'sensorimotor feature']","[0.25, 0.25, 0.0, 0.5]"
pardon,"['courtroom', 'awkward silence', 'apology note', 'clemency letter']","['association', 'internal state and emotion', 'association', 'association']","[0.0, 0.25, 0.0, 0.75]"
passion,"['fire', 'art', 'heartbeat', 'revolution']","['association', 'association', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
past,"['time before now', 'events that cannot be altered', 'lessons learned from experience', 'foundation for future decisions']","['other abstract concept', 'other abstract concept', 'association', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
peace,"['silence', 'dove', 'garden', 'truce']","['sensorimotor feature', 'association', 'association', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
perception,"['illusion', 'cultural bias', 'first impressions', 'mirror']","['other abstract concept', 'social constellation', 'internal state and emotion', 'sensorimotor feature']","[0.25, 0.25, 0.25, 0.25]"
perfection,"['""sculptor\'s chisel""', 'flawless mirror', 'precisely timed sunset', 'unblemished gemstone']","['association', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
performance,"['stage', 'audience', 'rehearsal', 'spotlight']","['sensorimotor feature', 'social constellation', 'internal state and emotion', 'association']","[0.25, 0.25, 0.25, 0.25]"
perspective,"['camera lens', 'kaleidoscope', 'mountain peak', 'prism']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
plan,"['blueprint', 'steps', 'forecasting', 'collaboration']","['sensorimotor feature', 'sensorimotor feature', 'other abstract concept', 'social constellation']","[0.5, 0.0, 0.25, 0.25]"
pleasure,"['dessert', 'accomplishment', 'tranquility', 'horizon']","['sensorimotor feature', 'internal state and emotion', 'internal state and emotion', 'association']","[0.25, 0.5, 0.0, 0.25]"
potential,"['unopened book', 'dormant volcano', '""student\'s notebook""', 'blank canvas']","['sensorimotor feature', 'association', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
poverty,"['hunger', 'homelessness', 'financial strain', 'overwork']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'internal state and emotion']","[0.5, 0.5, 0.0, 0.0]"
power,"['electricity', 'leadership', 'battery', 'influence']","['sensorimotor feature', 'social constellation', 'association', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
prediction,"['weather forecast', 'stock market trends', 'ancient prophecy', 'algorithmic analysis']","['sensorimotor feature', 'association', 'association', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
present,"['wrapping', 'surprise', 'holiday', 'now']","['sensorimotor feature', 'internal state and emotion', 'association', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
pride,"['trophy', 'family photo', 'lion', 'flag']","['association', 'social constellation', 'association', 'association']","[0.0, 0.0, 0.25, 0.75]"
problem,"['stress', 'conflict', 'dead end', 'uncertainty']","['internal state and emotion', 'social constellation', 'association', 'internal state and emotion']","[0.0, 0.5, 0.25, 0.25]"
prohibition,"['speakeasies', 'law enforcement raids', 'underground networks', 'social defiance']","['association', 'social constellation', 'association', 'internal state and emotion']","[0.0, 0.25, 0.25, 0.5]"
promise,"['wedding vow', '""child\'s birthday wish""', 'signed contract', 'secret shared between friends']","['association', 'association', 'association', 'social constellation']","[0.0, 0.0, 0.25, 0.75]"
proof,"['trial', 'evidence', 'document', 'logic']","['social constellation', 'sensorimotor feature', 'sensorimotor feature', 'other abstract concept']","[0.5, 0.0, 0.25, 0.25]"
proposal,"['business negotiation', 'engagement ring', 'legal contract', 'romantic moment']","['social constellation', 'sensorimotor feature', 'other abstract concept', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
prosperity,"['thriving businesses', 'festive markets', 'financial security', 'community growth']","['association', 'association', 'other abstract concept', 'social constellation']","[0.0, 0.0, 0.25, 0.75]"
protection,"['shield', 'password', '""parent\'s presence""', 'locked door']","['sensorimotor feature', 'association', 'social constellation', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
protest,"['signs', 'chants', 'art installations', 'sit-ins']","['sensorimotor feature', 'sensorimotor feature', 'association', 'social constellation']","[0.5, 0.0, 0.25, 0.25]"
provocation,"['heated argument', 'political debate', 'prank', 'sudden anger outburst']","['social constellation', 'social constellation', 'association', 'internal state and emotion']","[0.0, 0.25, 0.5, 0.25]"
punishment,"['""ruler\'s stick""', 'time out', 'prison cell', 'public shaming']","['sensorimotor feature', 'social constellation', 'sensorimotor feature', 'social constellation']","[0.5, 0.0, 0.5, 0.0]"
quality,"['inspection', 'durability', 'reputation', 'precision']","['sensorimotor feature', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
quantity,"['warehouse', 'recipe', 'data', 'overstock']","['association', 'association', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
rage,"['scream', 'clenched fists', 'storm', 'shattered glass']","['sensorimotor feature', 'sensorimotor feature', 'association', 'association']","[0.5, 0.0, 0.0, 0.5]"
realization,"['epiphany', 'emotional relief', 'turning point', 'breakthrough']","['internal state and emotion', 'internal state and emotion', 'other abstract concept', 'other abstract concept']","[0.0, 0.5, 0.0, 0.5]"
reassurance,"['firm handshake', 'parent comforting child', 'calmed anxiety', 'trust-building moment']","['sensorimotor feature', 'social constellation', 'internal state and emotion', 'social constellation']","[0.25, 0.25, 0.5, 0.0]"
recommendation,"['written document', 'expert opinion', 'job application', 'product suggestion']","['association', 'association', 'association', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
recovery,"['hospital bed', 'community rebuilding', 'scarred skin', 'resilience']","['sensorimotor feature', 'social constellation', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.25, 0.0]"
regard,"['intense focus', 'feeling ignored', 'formal tribute', 'glance while texting']","['internal state and emotion', 'internal state and emotion', 'association', 'sensorimotor feature']","[0.25, 0.5, 0.0, 0.25]"
regret,"['missed opportunity', 'lingering guilt', 'unspoken apology', 'irreversible choice']","['association', 'internal state and emotion', 'social constellation', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
relief,"['""doctor\'s news""', 'package delivery', 'backpack removal', 'storm passing']","['internal state and emotion', 'association', 'sensorimotor feature', 'association']","[0.25, 0.25, 0.0, 0.5]"
remorse,"['heavy chest', 'wrongdoings', 'apology', 'lingering guilt']","['sensorimotor feature', 'association', 'social constellation', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
requirement,"['job application', 'legal contract', 'system specs', 'course enrollment']","['social constellation', 'other abstract concept', 'sensorimotor feature', 'social constellation']","[0.25, 0.0, 0.5, 0.25]"
resemblance,"['sibling mirroring', 'painted double', 'digital clone', 'twin mistaking']","['social constellation', 'sensorimotor feature', 'association', 'social constellation']","[0.25, 0.0, 0.5, 0.25]"
resistance,"['bungee cord', 'voltage drop', 'protest march', 'unyielding material']","['sensorimotor feature', 'other abstract concept', 'social constellation', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
resolution,"['""new year\'s commitment""', 'court verdict', 'camera pixel density', 'conflict settlement']","['association', 'other abstract concept', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
respect,"['bowing', 'active listening', 'honorarium', 'deference']","['sensorimotor feature', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
responsibility,"['parenting', 'project management', 'pet care', 'financial obligations']","['social constellation', 'other abstract concept', 'social constellation', 'other abstract concept']","[0.0, 0.0, 0.5, 0.5]"
retaliation,"['escalation', 'vendetta', 'legal charges', 'emotional backlash']","['other abstract concept', 'social constellation', 'association', 'internal state and emotion']","[0.0, 0.25, 0.25, 0.5]"
revenge,"['betrayal', 'fury', 'secret plan', 'chaos']","['association', 'internal state and emotion', 'association', 'association']","[0.0, 0.25, 0.0, 0.75]"
revolution,"['spinning top', '""earth\'s orbit""', 'political upheaval', 'new societal structure']","['association', 'association', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
risk,"['gambling', 'skydiving', 'stock market', 'medical trial']","['association', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
ritual,"['structured sequence', 'sacred objects', 'collective memory', 'time-honored repetition']","['other abstract concept', 'association', 'social constellation', 'other abstract concept']","[0.0, 0.0, 0.25, 0.75]"
romantic,"['sunset', 'proposal', 'handwritten letter', 'shared gaze']","['association', 'social constellation', 'sensorimotor feature', 'social constellation']","[0.25, 0.0, 0.5, 0.25]"
safety,"['lock', 'emergency exit', 'helmet', 'secure password']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[1.0, 0.0, 0.0, 0.0]"
satisfaction,"['finishing a project', 'receiving approval', 'resolving a conflict', 'achieving a goal']","['internal state and emotion', 'social constellation', 'social constellation', 'internal state and emotion']","[0.0, 0.5, 0.5, 0.0]"
scheme,"['conspiracy', 'corporate strategy', 'literary plot', 'heist plan']","['social constellation', 'other abstract concept', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.25, 0.75]"
self-dependence,"['crisis management', 'solitary decision-making', 'personal accountability', 'autonomous innovation']","['internal state and emotion', 'internal state and emotion', 'internal state and emotion', 'internal state and emotion']","[0.0, 1.0, 0.0, 0.0]"
sensation,"['chill', 'thunderclap', 'spice', 'echo']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[1.0, 0.0, 0.0, 0.0]"
sensitivity,"['fragile glass', 'temperature change', 'emotional outburst', 'quiet room']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.5, 0.25, 0.0, 0.25]"
shame,"['spilling coffee in front of others', 'cheating on a test', 'blushing', 'being excluded from a group']","['sensorimotor feature', 'internal state and emotion', 'sensorimotor feature', 'social constellation']","[0.5, 0.25, 0.25, 0.0]"
shyness,"['avoiding eye contact', 'hesitant speech', 'blushing cheeks', 'solitary reading']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'social constellation']","[0.75, 0.0, 0.25, 0.0]"
skill,"['competition', 'precision', 'repetition', 'mastery']","['social constellation', 'sensorimotor feature', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.25, 0.0]"
slapstick,"['falling', 'exaggerated gestures', 'pie-in-the-face', 'comedic slips']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[1.0, 0.0, 0.0, 0.0]"
solitude,"['mountain cabin', 'journal writing', 'coastal silence', 'introspection']","['association', 'association', 'sensorimotor feature', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
stimulus,"['economic boost', 'sensory input', 'neural reflex', 'educational prompt']","['association', 'sensorimotor feature', 'sensorimotor feature', 'other abstract concept']","[0.5, 0.0, 0.0, 0.5]"
stress,"['tight deadlines', 'heavy backpack', 'traffic jam', 'exam day']","['other abstract concept', 'sensorimotor feature', 'association', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
success,"['trophy', 'promotion', 'celebration', 'recognition']","['sensorimotor feature', 'other abstract concept', 'social constellation', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
suffering,"['chronic illness', 'emotional numbness', 'isolation', 'physical exhaustion']","['sensorimotor feature', 'internal state and emotion', 'social constellation', 'sensorimotor feature']","[0.5, 0.25, 0.25, 0.0]"
support,"['beam', 'crisis', 'mentor', 'scaffold']","['sensorimotor feature', 'association', 'social constellation', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
surprise,"['unannounced visitor', 'hidden message', 'sudden noise', 'game show twist']","['social constellation', 'association', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.25, 0.5]"
talent,"['competition', 'mentorship', 'spotlight moment', 'unexpected application']","['social constellation', 'social constellation', 'association', 'other abstract concept']","[0.0, 0.0, 0.5, 0.5]"
task,"['deadline', 'focus', 'responsibility', 'completion']","['association', 'internal state and emotion', 'social constellation', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
terrorism,"['bomb blast', 'fleeing crowds', 'surveillance cameras', 'hostage negotiations']","['sensorimotor feature', 'social constellation', 'association', 'social constellation']","[0.25, 0.0, 0.5, 0.25]"
theory,"['scientific debate', 'predictive framework', 'contested explanation', 'experimental testing']","['social constellation', 'other abstract concept', 'other abstract concept', 'sensorimotor feature']","[0.25, 0.0, 0.25, 0.5]"
thirst,"['desert', 'sun exposure', 'spicy food', 'sports']","['association', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
thought,"['daydreaming', 'solitude', 'problem-solving', 'idea generation']","['internal state and emotion', 'social constellation', 'internal state and emotion', 'internal state and emotion']","[0.0, 0.75, 0.25, 0.0]"
threat,"['trembling', 'hiding', 'raised voice', 'tense silence']","['internal state and emotion', 'sensorimotor feature', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.5, 0.0, 0.0]"
tradition,"['family gatherings', 'ancestral stories', 'ceremonial dances', 'weathered heirlooms']","['social constellation', 'association', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.25, 0.5]"
trend,"['viral video', 'fashion runway', 'economic shift', 'social media algorithm']","['association', 'sensorimotor feature', 'other abstract concept', 'association']","[0.25, 0.0, 0.0, 0.75]"
trust,"['reliance', 'vulnerability', 'security', 'partnership']","['other abstract concept', 'internal state and emotion', 'internal state and emotion', 'social constellation']","[0.0, 0.5, 0.25, 0.25]"
value,"['trade', 'appraisal', 'standard', 'judgment']","['association', 'internal state and emotion', 'other abstract concept', 'internal state and emotion']","[0.0, 0.5, 0.0, 0.5]"
vanity,"['mirror', 'beauty pageant', 'selfie', 'vanity fair']","['sensorimotor feature', 'social constellation', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.25, 0.25]"
victory,"['stadium', 'medal', 'celebration', 'banner']","['association', 'association', 'social constellation', 'association']","[0.0, 0.0, 0.25, 0.75]"
view,"['landscape', 'screen', 'balcony', 'opinion']","['sensorimotor feature', 'association', 'sensorimotor feature', 'other abstract concept']","[0.5, 0.0, 0.0, 0.5]"
violation,"['speeding ticket', 'privacy breach', 'broken trust', 'environmental harm']","['association', 'social constellation', 'internal state and emotion', 'association']","[0.0, 0.25, 0.25, 0.5]"
violence,"['street fight', 'gun', 'destruction', 'fear']","['social constellation', 'association', 'sensorimotor feature', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
war,"['destruction', 'fear', 'refugee camps', 'propaganda']","['sensorimotor feature', 'internal state and emotion', 'social constellation', 'association']","[0.25, 0.25, 0.25, 0.25]"
warning,"['red light', 'alarm sound', 'hesitation', 'cautionary tale']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.5, 0.25, 0.0, 0.25]"
weakness,"['trembling hands', 'crumbling foundation', 'fragile resolve', 'shadowed strength']","['sensorimotor feature', 'association', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
wealth,"['inheritance', 'luxury items', 'financial freedom', 'influence']","['association', 'sensorimotor feature', 'other abstract concept', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
welfare,"['government programs', 'food bank', 'safety net', 'resource distribution']","['other abstract concept', 'social constellation', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.25, 0.75]"
will,"['legal document', 'decisive action', 'mental fortitude', 'future planning']","['association', 'sensorimotor feature', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
willingness,"['collaboration', 'proactive steps', 'supportive actions', 'overcoming hesitation']","['social constellation', 'sensorimotor feature', 'social constellation', 'internal state and emotion']","[0.25, 0.25, 0.5, 0.0]"
wish,"['spoken aloud', 'candle', 'nighttime', 'hope']","['sensorimotor feature', 'association', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
wit,"['punchline', 'debate', 'disguise', 'insight']","['association', 'social constellation', 'association', 'internal state and emotion']","[0.0, 0.25, 0.25, 0.5]"
wonder,"['mountain peak', 'stars', 'ancient artifact discovery', 'black hole']","['sensorimotor feature', 'association', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
work,"['deadlines', 'stress', 'teamwork', 'productivity']","['other abstract concept', 'internal state and emotion', 'social constellation', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
worry,"['restless hands', 'endless questions', 'shadowed decisions', 'silent nights']","['sensorimotor feature', 'internal state and emotion', 'internal state and emotion', 'association']","[0.25, 0.5, 0.0, 0.25]"
stability,[],[],"[0, 0, 0, 0]"
selection,[],[],"[0, 0, 0, 0]"
