word,response,properties
indignant,"Angry at unfair treatment
Moral offense
Feels insulted
Righteous expression
Reaction to injustice","['Angry at unfair treatment', 'Moral offense', 'Feels insulted', 'Righteous expression', 'Reaction to injustice']"
infatuated,"Strong romantic attraction
Often sudden and intense
Idealizes the other person
Hard to think about anything else
Usually not deep or lasting","['Strong romantic attraction', 'Often sudden and intense', 'Idealizes the other person', 'Hard to think about anything else', 'Usually not deep or lasting']"
infectious,"Spreads from one person to another
Often about disease or illness
Passed by germs or contact
Can cause outbreaks
Also used for emotions that quickly catch on","['Spreads from one person to another', 'Often about disease or illness', 'Passed by germs or contact', 'Can cause outbreaks', 'Also used for emotions that quickly catch on']"
inferiority,"Lower status
Worse than others
Feeling inadequate
Comparative disadvantage
Rank beneath","['Lower status', 'Worse than others', 'Feeling inadequate', 'Comparative disadvantage', 'Rank beneath']"
infuriating,"Makes you extremely angry
Caused by repeated annoyance
Hard to stay calm during it
Often from unfair or obstructive behavior
Stronger than merely irritating","['Makes you extremely angry', 'Caused by repeated annoyance', 'Hard to stay calm during it', 'Often from unfair or obstructive behavior', 'Stronger than merely irritating']"
insolent,"Disrespectful toward authority
Rude, defiant manner
Boldly impertinent
Often in speech or attitude
Shows no proper respect","['Disrespectful toward authority', 'Rude, defiant manner', 'Boldly impertinent', 'Often in speech or attitude', 'Shows no proper respect']"
interested,"Paying attention
Wanting to know more
Mentally engaged
Curious about something
Not bored or indifferent","['Paying attention', 'Wanting to know more', 'Mentally engaged', 'Curious about something', 'Not bored or indifferent']"
irate,"Very angry
Sudden outrage
Raised voice
Flushed face
Over some offense","['Very angry', 'Sudden outrage', 'Raised voice', 'Flushed face', 'Over some offense']"
jealousy,"Feeling threatened by a rival
Fear of losing someone's affection
Often in romantic relationships
Possessiveness and suspicion
Resentment when attention goes elsewhere","['Feeling threatened by a rival', ""Fear of losing someone's affection"", 'Often in romantic relationships', 'Possessiveness and suspicion', 'Resentment when attention goes elsewhere']"
jeopardy,"Possibility of harm
At risk
Unsafe situation
Threat of loss
In danger","['Possibility of harm', 'At risk', 'Unsafe situation', 'Threat of loss', 'In danger']"
jolly,"Full of cheerful energy
Smiling and laughing
Festive mood
Warmly friendly
Often around holidays","['Full of cheerful energy', 'Smiling and laughing', 'Festive mood', 'Warmly friendly', 'Often around holidays']"
joy,"Strong positive feeling
Felt during good moments
Smiling or laughter
Light, uplifted mood
Deep inner pleasure","['Strong positive feeling', 'Felt during good moments', 'Smiling or laughter', 'Light, uplifted mood', 'Deep inner pleasure']"
know,"Have information
Certain in mind
Learned or experienced
Recognize as familiar
Aware that true","['Have information', 'Certain in mind', 'Learned or experienced', 'Recognize as familiar', 'Aware that true']"
knowledge,"Information understood
Learned through study or experience
Stored in memory
Used to answer or explain
Can be deep or broad","['Information understood', 'Learned through study or experience', 'Stored in memory', 'Used to answer or explain', 'Can be deep or broad']"
language,"Human communication system
Spoken, written, or signed
Uses words and grammar
Shared by a community
Expresses thoughts and meanings","['Human communication system', 'Spoken, written, or signed', 'Uses words and grammar', 'Shared by a community', 'Expresses thoughts and meanings']"
like,"Feeling favorably toward
Prefer or enjoy
Positive opinion
Not love, less strong
About people, things, or activities","['Feeling favorably toward', 'Prefer or enjoy', 'Positive opinion', 'Not love, less strong', 'About people, things, or activities']"
livelihood,"Means of earning money
Supports daily living
Usually from work
Pays for necessities
Source of income","['Means of earning money', 'Supports daily living', 'Usually from work', 'Pays for necessities', 'Source of income']"
livid,"Extremely angry
Face flushed or pale
After an insult
Barely controlled rage
Intense emotional state","['Extremely angry', 'Face flushed or pale', 'After an insult', 'Barely controlled rage', 'Intense emotional state']"
loathing,"Intense dislike
Often toward a person or thing
Feeling sickened by it
Strong urge to avoid
More powerful than ordinary annoyance","['Intense dislike', 'Often toward a person or thing', 'Feeling sickened by it', 'Strong urge to avoid', 'More powerful than ordinary annoyance']"
lonely,"Feeling isolated
Lacking companionship
Wanting company
Emotionally empty
Often when alone","['Feeling isolated', 'Lacking companionship', 'Wanting company', 'Emotionally empty', 'Often when alone']"
love,"Deep attachment
Warm affection
Caring devotion
Strong emotional bond
Felt toward someone cherished","['Deep attachment', 'Warm affection', 'Caring devotion', 'Strong emotional bond', 'Felt toward someone cherished']"
merry,"Cheerful
Lighthearted mood
Smiling and laughing
Festive occasion
Full of joy","['Cheerful', 'Lighthearted mood', 'Smiling and laughing', 'Festive occasion', 'Full of joy']"
mindful,"Paying attention
Aware of thoughts and surroundings
Deliberate, not automatic
Careful with actions and impact
Present in the moment","['Paying attention', 'Aware of thoughts and surroundings', 'Deliberate, not automatic', 'Careful with actions and impact', 'Present in the moment']"
miscarriage,"Pregnancy ends early
Unintentional loss
Before fetal viability
Vaginal bleeding, cramping
Medical or natural event","['Pregnancy ends early', 'Unintentional loss', 'Before fetal viability', 'Vaginal bleeding, cramping', 'Medical or natural event']"
misery,"Extreme unhappiness
Deep mental suffering
Feels unbearable
During grief or hardship
Long-lasting distress","['Extreme unhappiness', 'Deep mental suffering', 'Feels unbearable', 'During grief or hardship', 'Long-lasting distress']"
motivate,"Cause action
Give a reason
Increase effort
Encourage persistence
Before starting or continuing","['Cause action', 'Give a reason', 'Increase effort', 'Encourage persistence', 'Before starting or continuing']"
mourning,"After a death
Deep lasting sorrow
Funeral period
Wearing black
Grieving loss","['After a death', 'Deep lasting sorrow', 'Funeral period', 'Wearing black', 'Grieving loss']"
mutilated,"Severely damaged body part
Cut off or disfigured
Missing pieces
Often from violence or accident
Horribly altered appearance","['Severely damaged body part', 'Cut off or disfigured', 'Missing pieces', 'Often from violence or accident', 'Horribly altered appearance']"
nervous,"Before something important
Uneasy body feeling
Heart racing
Fidgeting or shaky
Worry something may go wrong","['Before something important', 'Uneasy body feeling', 'Heart racing', 'Fidgeting or shaky', 'Worry something may go wrong']"
obsessed,"Constant thoughts
Hard to stop thinking
Extreme focus on one thing
Takes over attention
More intense than normal interest","['Constant thoughts', 'Hard to stop thinking', 'Extreme focus on one thing', 'Takes over attention', 'More intense than normal interest']"
optimistic,"Expects good outcomes
Focuses on possibilities
Hopeful about the future
Encouraged despite setbacks
Sees problems as temporary","['Expects good outcomes', 'Focuses on possibilities', 'Hopeful about the future', 'Encouraged despite setbacks', 'Sees problems as temporary']"
outrageous,"Shockingly inappropriate
Far beyond normal limits
Makes people gasp or protest
Boldly offensive or unacceptable
Extreme behavior or claims","['Shockingly inappropriate', 'Far beyond normal limits', 'Makes people gasp or protest', 'Boldly offensive or unacceptable', 'Extreme behavior or claims']"
passionate,"Intense emotion
Strongly devoted
Deep enthusiasm
Expressed fervently
About love or beliefs","['Intense emotion', 'Strongly devoted', 'Deep enthusiasm', 'Expressed fervently', 'About love or beliefs']"
peeved,"Mildly irritated
Small annoyance
Slightly angry
Bothered expression
Not furious","['Mildly irritated', 'Small annoyance', 'Slightly angry', 'Bothered expression', 'Not furious']"
penance,"Self-imposed punishment
To make amends
After wrongdoing
Often religious
Prayer or fasting","['Self-imposed punishment', 'To make amends', 'After wrongdoing', 'Often religious', 'Prayer or fasting']"
pity,"Feeling for someone suffering
Often from a position of advantage
Can seem condescending
Response to misfortune or weakness
Less warm than compassion","['Feeling for someone suffering', 'Often from a position of advantage', 'Can seem condescending', 'Response to misfortune or weakness', 'Less warm than compassion']"
pleasure,"Good feeling
From enjoyable experiences
In mind or body
Opposite of pain
Desired for its own sake","['Good feeling', 'From enjoyable experiences', 'In mind or body', 'Opposite of pain', 'Desired for its own sake']"
poignant,"Deeply moving
Emotional pain mixed with beauty
Often about loss or memory
Creates a sharp feeling in the heart
Touching in a sad, thoughtful way","['Deeply moving', 'Emotional pain mixed with beauty', 'Often about loss or memory', 'Creates a sharp feeling in the heart', 'Touching in a sad, thoughtful way']"
prefer,"Like one option more
Choosing between alternatives
Greater personal appeal
Would rather have or do
Indicates priority or taste","['Like one option more', 'Choosing between alternatives', 'Greater personal appeal', 'Would rather have or do', 'Indicates priority or taste']"
pretty,"Pleasing to look at
Usually about a girl's or woman's appearance
Delicate, not striking
Mild attractiveness
Often used for faces, flowers, dresses","['Pleasing to look at', ""Usually about a girl's or woman's appearance"", 'Delicate, not striking', 'Mild attractiveness', 'Often used for faces, flowers, dresses']"
progressive,"Advancing by stages
Favors change and reform
Forward-looking
Opposes tradition-bound limits
Politics, social policy, gradual improvement","['Advancing by stages', 'Favors change and reform', 'Forward-looking', 'Opposes tradition-bound limits', 'Politics, social policy, gradual improvement']"
rage,"Extreme anger
Intense, explosive feeling
Hard to control
Can cause shouting or violence
Often brief but overwhelming","['Extreme anger', 'Intense, explosive feeling', 'Hard to control', 'Can cause shouting or violence', 'Often brief but overwhelming']"
reasoning,"Drawing conclusions
From evidence
Step-by-step thinking
Uses logic
Solves problems","['Drawing conclusions', 'From evidence', 'Step-by-step thinking', 'Uses logic', 'Solves problems']"
regretful,"Wishing a past action were different
After doing something wrong
Looking down, subdued expression
Feeling personal responsibility
Wanting to apologize or undo it","['Wishing a past action were different', 'After doing something wrong', 'Looking down, subdued expression', 'Feeling personal responsibility', 'Wanting to apologize or undo it']"
rehabilitation,"Recovery process
Restores lost function
After injury or addiction
Therapy and training
Return to normal life","['Recovery process', 'Restores lost function', 'After injury or addiction', 'Therapy and training', 'Return to normal life']"
rejoice,"Feel great happiness
Because something good happened
Often shown by smiling or cheering
Strong positive emotional response
Common in celebrations or good news","['Feel great happiness', 'Because something good happened', 'Often shown by smiling or cheering', 'Strong positive emotional response', 'Common in celebrations or good news']"
repugnant,"Causing strong disgust
Morally offensive
Hard to tolerate
Makes you recoil
Deeply unpleasant","['Causing strong disgust', 'Morally offensive', 'Hard to tolerate', 'Makes you recoil', 'Deeply unpleasant']"
resentful,"Bitter about unfair treatment
Ongoing hurt after a slight
Angry, but held inside
Hard to forgive
Often follows jealousy or grievance","['Bitter about unfair treatment', 'Ongoing hurt after a slight', 'Angry, but held inside', 'Hard to forgive', 'Often follows jealousy or grievance']"
resolve,"Settle a problem
Reach a clear decision
Find an answer
End uncertainty
Firm determination","['Settle a problem', 'Reach a clear decision', 'Find an answer', 'End uncertainty', 'Firm determination']"
rousing,"Strongly energizing
Wakes people into action
Often about speeches or music
Creates excitement and spirit
Lively, forceful tone","['Strongly energizing', 'Wakes people into action', 'Often about speeches or music', 'Creates excitement and spirit', 'Lively, forceful tone']"
sad,"Unhappy feeling
Low energy
Often after loss
May cry
Downcast face","['Unhappy feeling', 'Low energy', 'Often after loss', 'May cry', 'Downcast face']"
scary,"Causes fear
Makes you want to avoid it
Feels threatening
Often experienced in danger
Gives you chills","['Causes fear', 'Makes you want to avoid it', 'Feels threatening', 'Often experienced in danger', 'Gives you chills']"
scornful,"Looking down on someone
Openly disrespecting
Sneering expression
Tone of contempt
Treating as beneath notice","['Looking down on someone', 'Openly disrespecting', 'Sneering expression', 'Tone of contempt', 'Treating as beneath notice']"
sentimental,"Strongly emotional
Attached to memories
Values keepsakes
Moved by nostalgia
Tender, sometimes overly so","['Strongly emotional', 'Attached to memories', 'Values keepsakes', 'Moved by nostalgia', 'Tender, sometimes overly so']"
sexy,"Sexually attractive
Arousing desire
Suggestive appearance
Alluring manner
Provocative style","['Sexually attractive', 'Arousing desire', 'Suggestive appearance', 'Alluring manner', 'Provocative style']"
sin,"Moral wrongdoing
Violates divine law
Religious context
Guilt-inducing act
Needs repentance","['Moral wrongdoing', 'Violates divine law', 'Religious context', 'Guilt-inducing act', 'Needs repentance']"
sorrowful,"Deep unhappiness
Usually after loss
Tearful expression
Heavy-hearted mood
Quiet, downcast demeanor","['Deep unhappiness', 'Usually after loss', 'Tearful expression', 'Heavy-hearted mood', 'Quiet, downcast demeanor']"
spiteful,"Intentionally hurtful
Mean from resentment
Wants revenge
Petty, malicious acts
Done to upset someone","['Intentionally hurtful', 'Mean from resentment', 'Wants revenge', 'Petty, malicious acts', 'Done to upset someone']"
startle,"Sudden surprise
Makes you jump
From unexpected sound or touch
Brief alarm reaction
Involuntary flinch or gasp","['Sudden surprise', 'Makes you jump', 'From unexpected sound or touch', 'Brief alarm reaction', 'Involuntary flinch or gasp']"
stress,"Mental strain
Pressure from demands
Worry about coping
Can feel overwhelming
Causes tension in body","['Mental strain', 'Pressure from demands', 'Worry about coping', 'Can feel overwhelming', 'Causes tension in body']"
super,"Better than normal
Extremely good
Higher quality
Used for praise
Informal intensifier","['Better than normal', 'Extremely good', 'Higher quality', 'Used for praise', 'Informal intensifier']"
superficial,"Only surface
Lacks depth
Quick, cursory
Concerned with appearance
Not thorough","['Only surface', 'Lacks depth', 'Quick, cursory', 'Concerned with appearance', 'Not thorough']"
surprised,"Unexpected event
Eyes widen
Sudden reaction
Caught off guard
Brief jolt of feeling","['Unexpected event', 'Eyes widen', 'Sudden reaction', 'Caught off guard', 'Brief jolt of feeling']"
suspense,"Tense waiting
Uncertain outcome
Builds anticipation
Edge-of-seat feeling
Common in thrillers","['Tense waiting', 'Uncertain outcome', 'Builds anticipation', 'Edge-of-seat feeling', 'Common in thrillers']"
suspicious,"Distrustful
Doubting motives
Seems possibly dishonest
Raises concern
Not fully believed","['Distrustful', 'Doubting motives', 'Seems possibly dishonest', 'Raises concern', 'Not fully believed']"
symbolism,"One thing representing another
Common in literature and art
Meaning beyond the literal
Uses objects, images, actions
Invites interpretation of deeper ideas","['One thing representing another', 'Common in literature and art', 'Meaning beyond the literal', 'Uses objects, images, actions', 'Invites interpretation of deeper ideas']"
sympathy,"Caring for another’s pain
Feeling sorry for someone
Often after bad news
Comfort without sharing the same experience
Expressed with kind words or condolences","['Caring for another’s pain', 'Feeling sorry for someone', 'Often after bad news', 'Comfort without sharing the same experience', 'Expressed with kind words or condolences']"
terrible,"Very bad
Strongly unpleasant
Causes distress
Far below acceptable
Used for severe negative judgment","['Very bad', 'Strongly unpleasant', 'Causes distress', 'Far below acceptable', 'Used for severe negative judgment']"
terrify,"Cause extreme fear
Sudden, intense dread
Makes someone panic
Feels threatened or unsafe
Strong emotional reaction","['Cause extreme fear', 'Sudden, intense dread', 'Makes someone panic', 'Feels threatened or unsafe', 'Strong emotional reaction']"
terror,"Extreme fear
Sudden overwhelming feeling
Heart racing
In face of grave danger
Can cause panic or paralysis","['Extreme fear', 'Sudden overwhelming feeling', 'Heart racing', 'In face of grave danger', 'Can cause panic or paralysis']"
thankful,"Feeling after receiving help
Appreciative toward someone
Wants to say “thanks”
Aware of a kindness or benefit
Pleased and relieved for what one has","['Feeling after receiving help', 'Appreciative toward someone', 'Wants to say “thanks”', 'Aware of a kindness or benefit', 'Pleased and relieved for what one has']"
treachery,"Betraying trust
Deliberately disloyal
Secretly harmful
Deceptive double-cross
Often by an ally","['Betraying trust', 'Deliberately disloyal', 'Secretly harmful', 'Deceptive double-cross', 'Often by an ally']"
trustworthy,"Keeps promises
Tells the truth
Reliable in important matters
Safe to confide in
Acts honestly even unwatched","['Keeps promises', 'Tells the truth', 'Reliable in important matters', 'Safe to confide in', 'Acts honestly even unwatched']"
tyranny,"One-person rule
Cruel control
No freedoms
Power by fear
Oppressive government","['One-person rule', 'Cruel control', 'No freedoms', 'Power by fear', 'Oppressive government']"
unacceptable,"Not allowed
Fails standards
Cannot be approved
Too improper
Rejected by others","['Not allowed', 'Fails standards', 'Cannot be approved', 'Too improper', 'Rejected by others']"
uncompromising,"Refuses concessions
Rigid principles
Will not bend
Strict and exacting
No middle ground","['Refuses concessions', 'Rigid principles', 'Will not bend', 'Strict and exacting', 'No middle ground']"
undertake,"Begin a difficult task
Accept responsibility for it
Promise to carry it through
Often used for jobs or projects
Formal, action-oriented verb","['Begin a difficult task', 'Accept responsibility for it', 'Promise to carry it through', 'Often used for jobs or projects', 'Formal, action-oriented verb']"
unhappy,"Not pleased
Feeling bad emotionally
Frown
After disappointment
Lacking joy","['Not pleased', 'Feeling bad emotionally', 'Frown', 'After disappointment', 'Lacking joy']"
unimaginable,"Beyond mental picture
Too extreme to conceive
Hard to believe possible
Exceeds normal understanding
Used for vast horror or wonder","['Beyond mental picture', 'Too extreme to conceive', 'Hard to believe possible', 'Exceeds normal understanding', 'Used for vast horror or wonder']"
unpaid,"No money given
Work without wages
Bill still owed
Volunteer or overdue
Compensation missing","['No money given', 'Work without wages', 'Bill still owed', 'Volunteer or overdue', 'Compensation missing']"
unprepared,"Not ready
Lacking needed materials
Caught off guard
Before a test or event
Unsure what to do","['Not ready', 'Lacking needed materials', 'Caught off guard', 'Before a test or event', 'Unsure what to do']"
unremarkable,"Ordinary
Does not stand out
Lacking special features
Easily overlooked
Neither impressive nor unusual","['Ordinary', 'Does not stand out', 'Lacking special features', 'Easily overlooked', 'Neither impressive nor unusual']"
unwelcome,"Not wanted
Makes others wish you’d leave
Arriving without invitation
Received coldly
Presence causes discomfort","['Not wanted', 'Makes others wish you’d leave', 'Arriving without invitation', 'Received coldly', 'Presence causes discomfort']"
vengeance,"Punishment for a wrong suffered
Deliberate payback
Driven by anger
Seeks to make offender suffer
Often portrayed in feuds or revenge stories","['Punishment for a wrong suffered', 'Deliberate payback', 'Driven by anger', 'Seeks to make offender suffer', 'Often portrayed in feuds or revenge stories']"
violate,"Break a rule
Ignore consent
Infringe a right
Treat as forbidden
Cross a boundary","['Break a rule', 'Ignore consent', 'Infringe a right', 'Treat as forbidden', 'Cross a boundary']"
virtue,"Moral excellence
Habit of choosing right
Praiseworthy character trait
Shown in ethical behavior
Valued in good people","['Moral excellence', 'Habit of choosing right', 'Praiseworthy character trait', 'Shown in ethical behavior', 'Valued in good people']"
vulgar,"Lacking refinement
Crude manners
Sexually explicit
Offensive in public
Commonly considered low-class","['Lacking refinement', 'Crude manners', 'Sexually explicit', 'Offensive in public', 'Commonly considered low-class']"
wacky,"Silly in an odd way
Unpredictable behavior
Strange but amusing
Absurd ideas or style
Playfully unconventional","['Silly in an odd way', 'Unpredictable behavior', 'Strange but amusing', 'Absurd ideas or style', 'Playfully unconventional']"
want,"Desire strongly
Feel lack of
Wish to have
Need or prefer
Not currently possessed","['Desire strongly', 'Feel lack of', 'Wish to have', 'Need or prefer', 'Not currently possessed']"
weary,"After long effort
Body and mind drained
Heavy eyelids
Little energy left
Wanting rest","['After long effort', 'Body and mind drained', 'Heavy eyelids', 'Little energy left', 'Wanting rest']"
weird,"Strange
Unusual
Feels off
Not normal
Hard to explain","['Strange', 'Unusual', 'Feels off', 'Not normal', 'Hard to explain']"
whimsical,"Playfully odd
Imaginative, not practical
Childlike charm
Unexpected, fanciful details
Seen in quirky art or stories","['Playfully odd', 'Imaginative, not practical', 'Childlike charm', 'Unexpected, fanciful details', 'Seen in quirky art or stories']"
whiny,"Complains often
High-pitched voice
Petulant tone
Small discomforts upset them
Sounds childish դժ","['Complains often', 'High-pitched voice', 'Petulant tone', 'Small discomforts upset them', 'Sounds childish դժ']"
wise,"Good judgment
Learns from experience
Thinks before acting
Gives sound advice
Deep understanding","['Good judgment', 'Learns from experience', 'Thinks before acting', 'Gives sound advice', 'Deep understanding']"
woe,"Great personal suffering
Deep emotional pain
Caused by loss or misfortune
Felt in tragic times
Common in poetic or old-fashioned language","['Great personal suffering', 'Deep emotional pain', 'Caused by loss or misfortune', 'Felt in tragic times', 'Common in poetic or old-fashioned language']"
worried,"Uneasy about what might happen
Mind stuck on possible problems
Often about future harm or failure
Can cause tension, restlessness, frowning
Hard to relax until situation feels safe","['Uneasy about what might happen', 'Mind stuck on possible problems', 'Often about future harm or failure', 'Can cause tension, restlessness, frowning', 'Hard to relax until situation feels safe']"
