word,response,properties
jeopardy,"Chance of loss
Exposed to harm
Unsafe situation
Vulnerable to failure
Cannot face twice in court","['Chance of loss', 'Exposed to harm', 'Unsafe situation', 'Vulnerable to failure', 'Cannot face twice in court']"
jolly,"Belly laughs
""Ho ho ho"" sound
Smiling broadly
During the holidays
High spirits","['Belly laughs', '""Ho ho ho"" sound', 'Smiling broadly', 'During the holidays', 'High spirits']"
joy,"Deep positive feeling
Beaming smile
Heart feels full
Overwhelming tears
Urge to leap","['Deep positive feeling', 'Beaming smile', 'Heart feels full', 'Overwhelming tears', 'Urge to leap']"
know,"Possess facts
In your mind
After learning
Complete certainty
Opposite of guess","['Possess facts', 'In your mind', 'After learning', 'Complete certainty', 'Opposite of guess']"
knowledge,"Stored in the mind
Acquired from studying
Shared through teaching
Measured by exams
Equated with power","['Stored in the mind', 'Acquired from studying', 'Shared through teaching', 'Measured by exams', 'Equated with power']"
language,"Communication system
Spoken or written
Words and grammar
Native or foreign
Can be translated","['Communication system', 'Spoken or written', 'Words and grammar', 'Native or foreign', 'Can be translated']"
like,"Good feeling
Find appealing
Brings a smile
Thumbs up
Social media button","['Good feeling', 'Find appealing', 'Brings a smile', 'Thumbs up', 'Social media button']"
livelihood,"Means of financial survival
Secures food and shelter
Provides for your family
Driven by a craft
Ruined if trade collapses","['Means of financial survival', 'Secures food and shelter', 'Provides for your family', 'Driven by a craft', 'Ruined if trade collapses']"
livid,"Face turns purple
Blood boiling
Clenched fists
Trembling uncontrollably
Ready to explode","['Face turns purple', 'Blood boiling', 'Clenched fists', 'Trembling uncontrollably', 'Ready to explode']"
loathing,"Curled lip
Sick to your stomach
Cannot stand the sight
Toward a bitter enemy
Often directed at yourself","['Curled lip', 'Sick to your stomach', 'Cannot stand the sight', 'Toward a bitter enemy', 'Often directed at yourself']"
lonely,"Sadness
Nobody around
Feeling empty
Craving company
Wishing for friends","['Sadness', 'Nobody around', 'Feeling empty', 'Craving company', 'Wishing for friends']"
love,"Deepest emotional bond
Felt for family and partners
Unconditional
Putting someone else first
Warm feeling in your chest","['Deepest emotional bond', 'Felt for family and partners', 'Unconditional', 'Putting someone else first', 'Warm feeling in your chest']"
merry,"Laughing
Smiling
High spirits
Celebrating
During Christmas","['Laughing', 'Smiling', 'High spirits', 'Celebrating', 'During Christmas']"
mindful,"Present in the moment
Paying close attention
Thinking before acting
Focused on the now
Noticing your own thoughts","['Present in the moment', 'Paying close attention', 'Thinking before acting', 'Focused on the now', 'Noticing your own thoughts']"
miscarriage,"During pregnancy
Spontaneous end
Unborn baby dies
Before birth
Causes grief","['During pregnancy', 'Spontaneous end', 'Unborn baby dies', 'Before birth', 'Causes grief']"
misery,"Cold and hungry
No comfort
Endless crying
Prolonged hardship
Zero joy","['Cold and hungry', 'No comfort', 'Endless crying', 'Prolonged hardship', 'Zero joy']"
motivate,"Give a reason to act
Make someone work harder
Spark eagerness to succeed
Push toward a goal
Done via a pep talk","['Give a reason to act', 'Make someone work harder', 'Spark eagerness to succeed', 'Push toward a goal', 'Done via a pep talk']"
mourning,"After a death
Wearing black
At a funeral
Outward expression of sadness
Lasts a period of time","['After a death', 'Wearing black', 'At a funeral', 'Outward expression of sadness', 'Lasts a period of time']"
mutilated,"Violently cut or torn
Missing essential parts
Ruined beyond repair
Gruesome
Unrecognizable shape","['Violently cut or torn', 'Missing essential parts', 'Ruined beyond repair', 'Gruesome', 'Unrecognizable shape']"
nervous,"Sweaty palms
Biting nails
Butterflies in stomach
Before public speaking
Shaking hands","['Sweaty palms', 'Biting nails', 'Butterflies in stomach', 'Before public speaking', 'Shaking hands']"
obsessed,"Constantly in your thoughts
Consumes your mind
Unhealthy amount of attention
Caring about only one thing
Talking about it endlessly","['Constantly in your thoughts', 'Consumes your mind', 'Unhealthy amount of attention', 'Caring about only one thing', 'Talking about it endlessly']"
optimistic,"Glass half full
Expects the best
Sees the bright side
Focuses on the good
Believes things will work out","['Glass half full', 'Expects the best', 'Sees the bright side', 'Focuses on the good', 'Believes things will work out']"
outrageous,"Crosses the line
Causes extreme anger
Unbelievably expensive
Wildly exaggerated
Shockingly bold","['Crosses the line', 'Causes extreme anger', 'Unbelievably expensive', 'Wildly exaggerated', 'Shockingly bold']"
passionate,"Intense feelings
Caring deeply about a cause
Putting your whole heart into it
Strong romantic desire
Animated and energetic","['Intense feelings', 'Caring deeply about a cause', 'Putting your whole heart into it', 'Strong romantic desire', 'Animated and energetic']"
peeved,"Heavy sigh
Rolling eyes
Over a bad habit
Out of patience
Grumbling softly","['Heavy sigh', 'Rolling eyes', 'Over a bad habit', 'Out of patience', 'Grumbling softly']"
penance,"Assigned by a priest
Following a confession
Saying specific prayers
Act of making amends
Earning spiritual forgiveness","['Assigned by a priest', 'Following a confession', 'Saying specific prayers', 'Act of making amends', 'Earning spiritual forgiveness']"
pity,"Feeling bad for someone else
Triggered by their misfortune
Directed at the helpless
Often slightly condescending
Expressed as ""what a shame""","['Feeling bad for someone else', 'Triggered by their misfortune', 'Directed at the helpless', 'Often slightly condescending', 'Expressed as ""what a shame""']"
pleasure,"Opposite of pain
Positive feeling
Brain's reward
Makes you smile
Felt during leisure","['Opposite of pain', 'Positive feeling', ""Brain's reward"", 'Makes you smile', 'Felt during leisure']"
poignant,"Brings tears to eyes
Pierces the heart
Sharp feeling of regret
Keen sense of sadness
Remembering something lost","['Brings tears to eyes', 'Pierces the heart', 'Sharp feeling of regret', 'Keen sense of sadness', 'Remembering something lost']"
prefer,"Given a choice
Based on personal taste
Finding one more appealing
Wanting it over another
Would rather have","['Given a choice', 'Based on personal taste', 'Finding one more appealing', 'Wanting it over another', 'Would rather have']"
pretty,"Pleasing to the eye
Delicate features
Compliment for girls
Describes nice dresses
Visually appealing","['Pleasing to the eye', 'Delicate features', 'Compliment for girls', 'Describes nice dresses', 'Visually appealing']"
progressive,"Moves forward
Step by step
Seeks social reform
Breaks from tradition
Increases gradually","['Moves forward', 'Step by step', 'Seeks social reform', 'Breaks from tradition', 'Increases gradually']"
rage,"Red face
Clenched fists
Boiling blood
Complete loss of control
Screaming and destroying things","['Red face', 'Clenched fists', 'Boiling blood', 'Complete loss of control', 'Screaming and destroying things']"
reasoning,"Step-by-step thought
Evaluating evidence
Drawing conclusions
Justifying decisions
Explaining why","['Step-by-step thought', 'Evaluating evidence', 'Drawing conclusions', 'Justifying decisions', 'Explaining why']"
regretful,"Sighing heavily
After a bad choice
Wishing you acted differently
Thinking ""if only""
Wanting a do-over","['Sighing heavily', 'After a bad choice', 'Wishing you acted differently', 'Thinking ""if only""', 'Wanting a do-over']"
rehabilitation,"After injury or addiction
Supervised exercises
Relearning to walk
Overcoming dependency
Reentering society","['After injury or addiction', 'Supervised exercises', 'Relearning to walk', 'Overcoming dependency', 'Reentering society']"
rejoice,"Beaming smile
Heart swells with happiness
Express intense gladness outwardly
Lift voice in praise
After hearing wonderful news","['Beaming smile', 'Heart swells with happiness', 'Express intense gladness outwardly', 'Lift voice in praise', 'After hearing wonderful news']"
repugnant,"Makes you recoil
Turns your stomach
Violates your morals
Completely unacceptable
Causes intense aversion","['Makes you recoil', 'Turns your stomach', 'Violates your morals', 'Completely unacceptable', 'Causes intense aversion']"
resentful,"Feeling unfairly treated
Holding a grudge
Stewing quietly
Harboring ill will
Unwilling to let it go","['Feeling unfairly treated', 'Holding a grudge', 'Stewing quietly', 'Harboring ill will', 'Unwilling to let it go']"
resolve,"End a conflict
Fix an issue
Clear up doubt
Remove tension
Restore peace","['End a conflict', 'Fix an issue', 'Clear up doubt', 'Remove tension', 'Restore peace']"
rousing,"Highly energetic
Wakes a crowd
Provokes loud cheering
Gets audiences standing
Describes passionate speeches","['Highly energetic', 'Wakes a crowd', 'Provokes loud cheering', 'Gets audiences standing', 'Describes passionate speeches']"
sad,"Frowning
Crying
Lump in throat
Heavy heart
After bad news","['Frowning', 'Crying', 'Lump in throat', 'Heavy heart', 'After bad news']"
scary,"Makes you jump
Makes you scream
Gives you goosebumps
Makes your heart race
Makes you cover your eyes","['Makes you jump', 'Makes you scream', 'Gives you goosebumps', 'Makes your heart race', 'Makes you cover your eyes']"
scornful,"Sneering expression
Harshly disrespectful
Looking down on
Viewing as worthless
Rejecting with disgust","['Sneering expression', 'Harshly disrespectful', 'Looking down on', 'Viewing as worthless', 'Rejecting with disgust']"
sentimental,"Attached to memories
Treasures items from the past
Personal meaning over money
Guided by the heart
Easily moved to tears","['Attached to memories', 'Treasures items from the past', 'Personal meaning over money', 'Guided by the heart', 'Easily moved to tears']"
sexy,"Provokes lust
Causes physical arousal
Flirtatious body language
Accelerates heartbeat
Wanted in bed","['Provokes lust', 'Causes physical arousal', 'Flirtatious body language', 'Accelerates heartbeat', 'Wanted in bed']"
sin,"Breaks divine law
Offends God
Needs forgiveness
Confessed to a priest
Seven deadly types","['Breaks divine law', 'Offends God', 'Needs forgiveness', 'Confessed to a priest', 'Seven deadly types']"
sorrowful,"Filled with deep distress
Shedding tears
After a profound loss
Heavy heart
Downcast eyes","['Filled with deep distress', 'Shedding tears', 'After a profound loss', 'Heavy heart', 'Downcast eyes']"
spiteful,"Bitter feelings
Holds a grudge
Seeks petty revenge
Purposely upsetting
Intentionally causes harm","['Bitter feelings', 'Holds a grudge', 'Seeks petty revenge', 'Purposely upsetting', 'Intentionally causes harm']"
startle,"Sudden
Involuntary jump
Quick gasp
Brief
After a loud noise","['Sudden', 'Involuntary jump', 'Quick gasp', 'Brief', 'After a loud noise']"
stress,"Feeling overwhelmed
Before a tight deadline
Too many demands
Tight muscles
Grinding teeth","['Feeling overwhelmed', 'Before a tight deadline', 'Too many demands', 'Tight muscles', 'Grinding teeth']"
super,"Over and above
Beyond normal limits
Unusually high degree
Larger than standard
Enthusiastic approval","['Over and above', 'Beyond normal limits', 'Unusually high degree', 'Larger than standard', 'Enthusiastic approval']"
superficial,"On the surface
Does not go deep
Obsessed with physical appearance
Lacks meaningful substance
Type of minor wound","['On the surface', 'Does not go deep', 'Obsessed with physical appearance', 'Lacks meaningful substance', 'Type of minor wound']"
surprised,"Caught off guard
Unexpected event
Widened eyes
Raised eyebrows
Open mouth","['Caught off guard', 'Unexpected event', 'Widened eyes', 'Raised eyebrows', 'Open mouth']"
suspense,"Edge of your seat
Holding your breath
Anxious waiting
Felt during thrillers
Building to a climax","['Edge of your seat', 'Holding your breath', 'Anxious waiting', 'Felt during thrillers', 'Building to a climax']"
suspicious,"Lacking trust
Narrowed eyes
Questioning motives
When things don't add up
Expecting wrongdoing","['Lacking trust', 'Narrowed eyes', 'Questioning motives', ""When things don't add up"", 'Expecting wrongdoing']"
symbolism,"Literary device
Objects representing ideas
Conveys hidden meaning
Tangible stands for abstract
Used in art and poetry","['Literary device', 'Objects representing ideas', 'Conveys hidden meaning', 'Tangible stands for abstract', 'Used in art and poetry']"
sympathy,"Feeling bad for another
After a misfortune
Offered to the grieving
Written in cards
Acknowledging their sadness","['Feeling bad for another', 'After a misfortune', 'Offered to the grieving', 'Written in cards', 'Acknowledging their sadness']"
terrible,"Lowest possible quality
Extremely severe
Causes deep distress
Makes you wince
Deserves zero stars","['Lowest possible quality', 'Extremely severe', 'Causes deep distress', 'Makes you wince', 'Deserves zero stars']"
terrify,"Cause extreme panic
Make someone scream
Induce cold sweats
Paralyze with dread
Give nightmares","['Cause extreme panic', 'Make someone scream', 'Induce cold sweats', 'Paralyze with dread', 'Give nightmares']"
terror,"Extreme response to danger
Absolute sense of doom
Paralyzing
Pounding heart
Causes screaming","['Extreme response to danger', 'Absolute sense of doom', 'Paralyzing', 'Pounding heart', 'Causes screaming']"
thankful,"Glad for what you have
Counting your blessings
After receiving a gift
Relieved you avoided harm
Acknowledging someone's help","['Glad for what you have', 'Counting your blessings', 'After receiving a gift', 'Relieved you avoided harm', ""Acknowledging someone's help""]"
treachery,"Broken trust
Fake loyalty
Stabbing in the back
Hidden danger
Deceptive actions","['Broken trust', 'Fake loyalty', 'Stabbing in the back', 'Hidden danger', 'Deceptive actions']"
trustworthy,"Keeps secrets
Honors promises
Safe with valuables
Never deceives
Won't betray","['Keeps secrets', 'Honors promises', 'Safe with valuables', 'Never deceives', ""Won't betray""]"
tyranny,"Single ruler
Absolute power
Rules by fear
No freedom
Unjust laws","['Single ruler', 'Absolute power', 'Rules by fear', 'No freedom', 'Unjust laws']"
unacceptable,"Fails minimum standards
Cannot be allowed
Crosses a firm line
Demands immediate rejection
Impossible to agree to","['Fails minimum standards', 'Cannot be allowed', 'Crosses a firm line', 'Demands immediate rejection', 'Impossible to agree to']"
uncompromising,"In tough negotiations
Refusing to meet halfway
Making zero concessions
Holding strict principles
Never settling for less","['In tough negotiations', 'Refusing to meet halfway', 'Making zero concessions', 'Holding strict principles', 'Never settling for less']"
undertake,"Agree to a challenging task
Pledge to finish a project
Shoulder a major responsibility
Engage in a serious enterprise
Promise to complete the work","['Agree to a challenging task', 'Pledge to finish a project', 'Shoulder a major responsibility', 'Engage in a serious enterprise', 'Promise to complete the work']"
unhappy,"Frowning
Not smiling
Lacking joy
Feeling displeased
After bad news","['Frowning', 'Not smiling', 'Lacking joy', 'Feeling displeased', 'After bad news']"
unimaginable,"Impossible to mentally picture
Cannot be dreamed up
Beyond the mind's limits
Never thought possible
Too extreme to grasp","['Impossible to mentally picture', 'Cannot be dreamed up', ""Beyond the mind's limits"", 'Never thought possible', 'Too extreme to grasp']"
unpaid,"No money received
Lacking a salary
Missing a wage
Balance still owed
State of a pending bill","['No money received', 'Lacking a salary', 'Missing a wage', 'Balance still owed', 'State of a pending bill']"
unprepared,"Didn't study
Made no plan
Lacking supplies
Caught off guard
Winging it","[""Didn't study"", 'Made no plan', 'Lacking supplies', 'Caught off guard', 'Winging it']"
unremarkable,"Blends in
Doesn't draw attention
Lacks striking features
Easily forgotten
Not worth commenting on","['Blends in', ""Doesn't draw attention"", 'Lacks striking features', 'Easily forgotten', 'Not worth commenting on']"
unwelcome,"Not gladly received
Greeted with displeasure
Lacking hospitality
Expected to leave
Arriving to frowns","['Not gladly received', 'Greeted with displeasure', 'Lacking hospitality', 'Expected to leave', 'Arriving to frowns']"
vengeance,"After being wronged
Hurting them back
Settling a score
An eye for an eye
Wrathful justice","['After being wronged', 'Hurting them back', 'Settling a score', 'An eye for an eye', 'Wrathful justice']"
violate,"Disregard a law
Invade personal privacy
Cross a strict boundary
Fail to honor an agreement
Disrespect someone's rights","['Disregard a law', 'Invade personal privacy', 'Cross a strict boundary', 'Fail to honor an agreement', ""Disrespect someone's rights""]"
virtue,"Admirable character trait
Ethical excellence
Doing what is right
Pure intentions
Opposite of vice","['Admirable character trait', 'Ethical excellence', 'Doing what is right', 'Pure intentions', 'Opposite of vice']"
vulgar,"Lacks class
Poor taste
Offends polite company
Swear words
Bodily functions","['Lacks class', 'Poor taste', 'Offends polite company', 'Swear words', 'Bodily functions']"
wacky,"Amusing
Cartoonish
Defies logic
Exaggerated
Unpredictable","['Amusing', 'Cartoonish', 'Defies logic', 'Exaggerated', 'Unpredictable']"
want,"Everyday urge to possess
Felt when lacking something
Not essential for survival
Triggers a purchase
Often whined by children","['Everyday urge to possess', 'Felt when lacking something', 'Not essential for survival', 'Triggers a purchase', 'Often whined by children']"
weary,"Heavy limbs
Dragging feet
After a long journey
Deep sighs
Aching for rest","['Heavy limbs', 'Dragging feet', 'After a long journey', 'Deep sighs', 'Aching for rest']"
weird,"Not normal
Hard to explain
Out of place
Defies expectations
Makes you look twice","['Not normal', 'Hard to explain', 'Out of place', 'Defies expectations', 'Makes you look twice']"
whimsical,"Lighthearted
Childlike imagination
Amusingly odd
Acts on sudden ideas
Like a fairy tale","['Lighthearted', 'Childlike imagination', 'Amusingly odd', 'Acts on sudden ideas', 'Like a fairy tale']"
whiny,"High-pitched tone
Nasal voice
Drawn-out protests
Upset about minor things
Like a tired toddler","['High-pitched tone', 'Nasal voice', 'Drawn-out protests', 'Upset about minor things', 'Like a tired toddler']"
wise,"Extensive life experience
Often comes with age
Gives helpful advice
Makes good decisions
Learns from mistakes","['Extensive life experience', 'Often comes with age', 'Gives helpful advice', 'Makes good decisions', 'Learns from mistakes']"
woe,"Extreme emotional heaviness
Expressed by wailing
Burden of struggles
Told as a tragic tale
Exclaimed in self-pity","['Extreme emotional heaviness', 'Expressed by wailing', 'Burden of struggles', 'Told as a tragic tale', 'Exclaimed in self-pity']"
worried,"Expecting a bad outcome
Biting your nails
Furrowed brow
Pacing back and forth
Dwelling on problems","['Expecting a bad outcome', 'Biting your nails', 'Furrowed brow', 'Pacing back and forth', 'Dwelling on problems']"
