word,properties,codes,frequencies
justice,"['courtroom', 'equality', 'accountability', 'fairness']","['association', 'other abstract concept', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
justification,"['legal defense', 'moral argument', 'personal reasoning', 'societal approval']","['association', 'other abstract concept', 'internal state and emotion', 'social constellation']","[0.0, 0.25, 0.25, 0.5]"
kindness,"['helping a stranger', 'listening without judgment', 'small acts of generosity', 'healing wounds through presence']","['social constellation', 'internal state and emotion', 'sensorimotor feature', 'association']","[0.25, 0.25, 0.25, 0.25]"
knowledge,"['curiosity', 'books', 'discovery', 'growth']","['internal state and emotion', 'association', 'other abstract concept', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
love,"['commitment', 'surprise', 'patience', 'growth']","['other abstract concept', 'internal state and emotion', 'internal state and emotion', 'other abstract concept']","[0.0, 0.5, 0.0, 0.5]"
luck,"['lottery win', 'unexpected help', 'chance encounter', 'good timing']","['association', 'social constellation', 'association', 'association']","[0.0, 0.0, 0.25, 0.75]"
lust,"['hunger', 'dark', 'passion', 'silence']","['sensorimotor feature', 'association', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
luxury,"['private island', 'bespoke suit', 'silent retreat', 'vintage car']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.5, 0.25, 0.0, 0.25]"
magic,"['disappearing act', 'enchanted forest', 'floating candles', 'time bending']","['sensorimotor feature', 'association', 'sensorimotor feature', 'other abstract concept']","[0.5, 0.0, 0.0, 0.5]"
manipulation,"['deception', 'control', 'subtle influence', 'power play']","['association', 'other abstract concept', 'other abstract concept', 'social constellation']","[0.0, 0.0, 0.25, 0.75]"
manners,"['table setting', 'polite speech', 'guest reception', 'household rules']","['sensorimotor feature', 'sensorimotor feature', 'social constellation', 'other abstract concept']","[0.5, 0.0, 0.25, 0.25]"
matter,"['gravity', 'core', 'stability', 'foundation']","['sensorimotor feature', 'sensorimotor feature', 'other abstract concept', 'association']","[0.5, 0.0, 0.0, 0.5]"
meanness,"['betrayal', 'coldness', 'silence', 'hunger']","['social constellation', 'internal state and emotion', 'sensorimotor feature', 'sensorimotor feature']","[0.5, 0.25, 0.25, 0.0]"
memory,"['old photograph', 'first kiss', 'childhood home', 'faded song']","['association', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
menace,"['storm', 'shadow', 'threat', 'silence']","['association', 'association', 'other abstract concept', 'sensorimotor feature']","[0.25, 0.0, 0.0, 0.75]"
mercy,"['forgiveness', 'quiet strength', 'healing', 'second chance']","['other abstract concept', 'internal state and emotion', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
miracle,"['birth of a child', 'unexpected healing', 'sudden rain on a dry day', 'first love']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
misdemeanor,"['traffic violation', 'minor theft', 'public protest', 'broken promise']","['sensorimotor feature', 'sensorimotor feature', 'social constellation', 'internal state and emotion']","[0.5, 0.25, 0.25, 0.0]"
misery,"['cold room', 'silent tears', 'long shadows', 'broken clock']","['sensorimotor feature', 'internal state and emotion', 'association', 'association']","[0.25, 0.25, 0.0, 0.5]"
mockery,"['laughter', 'insult', 'humiliation', 'scorn']","['sensorimotor feature', 'social constellation', 'internal state and emotion', 'internal state and emotion']","[0.25, 0.5, 0.25, 0.0]"
model,"['fashion show', 'architectural blueprint', 'scientific experiment', 'digital avatar']","['social constellation', 'sensorimotor feature', 'other abstract concept', 'association']","[0.25, 0.0, 0.25, 0.5]"
moment,"['silence', 'a clock striking', 'a decision', '""a child\'s first word""']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'social constellation']","[0.5, 0.25, 0.25, 0.0]"
mood,"['rain', 'silence', 'coffee', 'loneliness']","['association', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
mourning,"['funeral service', 'heavy rain', 'quiet house', 'empty chair']","['social constellation', 'association', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.25, 0.5]"
need,"['hunger', 'emergency', 'loneliness', 'growth']","['sensorimotor feature', 'association', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
nervousness,"['public speech', 'first date', 'exam day', 'meeting a new teacher']","['social constellation', 'social constellation', 'social constellation', 'social constellation']","[0.0, 0.0, 1.0, 0.0]"
nightmare,"['haunted house', 'insomnia', 'fear of the dark', 'sudden silence']","['association', 'internal state and emotion', 'internal state and emotion', 'sensorimotor feature']","[0.25, 0.5, 0.0, 0.25]"
notion,"['idea', 'doubt', 'insight', 'belief']","['other abstract concept', 'internal state and emotion', 'internal state and emotion', 'internal state and emotion']","[0.0, 0.75, 0.0, 0.25]"
obedience,"['military drill', 'religious ritual', 'classroom rule', 'parental guidance']","['sensorimotor feature', 'association', 'other abstract concept', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
objection,"['legal dispute', 'public protest', 'policy change', 'heated debate']","['other abstract concept', 'social constellation', 'other abstract concept', 'social constellation']","[0.0, 0.0, 0.5, 0.5]"
obligation,"['legal contract', 'moral duty', 'financial responsibility', 'workplace requirement']","['other abstract concept', 'other abstract concept', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
observation,"['wildlife', 'silence', 'distance', 'detail']","['association', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
occupation,"['job security', 'daily commute', 'skill development', 'work-life balance']","['other abstract concept', 'sensorimotor feature', 'other abstract concept', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
order,"['restaurant', 'delivery', 'hierarchy', 'sequence']","['association', 'association', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
ostracism,"['exclusion', 'silence', 'isolation', 'rejection']","['social constellation', 'association', 'social constellation', 'social constellation']","[0.0, 0.0, 0.75, 0.25]"
overview,"['map', 'strategy', 'timeline', 'structure']","['sensorimotor feature', 'other abstract concept', 'other abstract concept', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
pain,"['injury', 'silence', 'tears', 'coldness']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
panic,"['sudden noise', 'crowded elevator', 'racing heart', 'frozen speech']","['sensorimotor feature', 'social constellation', 'internal state and emotion', 'internal state and emotion']","[0.25, 0.5, 0.25, 0.0]"
pardon,"['courtroom', 'forgiveness', 'silence', 'apology']","['association', 'other abstract concept', 'sensorimotor feature', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
passion,"['fire', 'artistic creation', 'deep commitment', 'unyielding drive']","['association', 'association', 'internal state and emotion', 'internal state and emotion']","[0.0, 0.5, 0.0, 0.5]"
past,"['memory', 'failure', 'change', 'echoes']","['association', 'association', 'other abstract concept', 'association']","[0.0, 0.0, 0.0, 1.0]"
peace,"['quiet', 'birdsong', 'still water', 'open hands']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.75, 0.0, 0.0, 0.25]"
perception,"['illusion', 'bias', 'reality', 'interpretation']","['association', 'association', 'other abstract concept', 'internal state and emotion']","[0.0, 0.25, 0.0, 0.75]"
perfection,"['flawless execution', 'absolute balance', 'unattainable ideal', 'complete harmony']","['sensorimotor feature', 'other abstract concept', 'other abstract concept', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
performance,"['stage lights', 'audience applause', 'live music', 'unexpected error']","['sensorimotor feature', 'social constellation', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.25, 0.0]"
perspective,"['mountain view', 'courtroom argument', 'artistic lens', 'future planning']","['sensorimotor feature', 'social constellation', 'association', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
plan,"['map', 'schedule', 'strategy', 'destination']","['association', 'other abstract concept', 'other abstract concept', 'association']","[0.0, 0.0, 0.0, 1.0]"
pleasure,"['dancing', 'quiet moment', 'laughter', 'warm sunlight']","['sensorimotor feature', 'internal state and emotion', 'internal state and emotion', 'sensorimotor feature']","[0.5, 0.5, 0.0, 0.0]"
potential,"['growth', 'transformation', 'possibility', 'breakthrough']","['other abstract concept', 'other abstract concept', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
poverty,"['hunger', 'overcrowded shelters', 'limited education', 'lack of healthcare']","['sensorimotor feature', 'social constellation', 'other abstract concept', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
power,"['electricity', 'control', 'strength', 'influence']","['sensorimotor feature', 'internal state and emotion', 'sensorimotor feature', 'other abstract concept']","[0.5, 0.25, 0.0, 0.25]"
prediction,"['weather forecast', 'stock market trend', 'future events', 'AI algorithm']","['association', 'association', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
present,"['birthday', 'gift-wrapping', 'surprise', 'holiday']","['association', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
pride,"['standing tall', 'self-respect', 'accomplishment', 'confidence']","['sensorimotor feature', 'internal state and emotion', 'association', 'internal state and emotion']","[0.25, 0.5, 0.0, 0.25]"
problem,"['math equation', 'broken phone', 'job interview', 'traffic jam']","['other abstract concept', 'sensorimotor feature', 'social constellation', 'association']","[0.25, 0.0, 0.25, 0.5]"
prohibition,"['law', 'silence', 'rebellion', 'alcohol']","['other abstract concept', 'sensorimotor feature', 'social constellation', 'association']","[0.25, 0.0, 0.25, 0.5]"
promise,"['loyalty', 'betrayal', 'future', 'vow']","['other abstract concept', 'other abstract concept', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
proof,"['evidence', 'legal document', 'mathematical theorem', 'eyewitness account']","['sensorimotor feature', 'association', 'other abstract concept', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
proposal,"['engagement ring', 'wedding ceremony', 'heartfelt speech', 'future plans']","['sensorimotor feature', 'social constellation', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.25, 0.25]"
prosperity,"['abundant harvest', 'rising market', 'strong community', 'golden future']","['sensorimotor feature', 'association', 'social constellation', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
protection,"['shield', 'wildlife reserve', 'emergency response', 'legal barrier']","['sensorimotor feature', 'association', 'social constellation', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
protest,"['march', 'silence', 'banner', 'lawfare']","['sensorimotor feature', 'internal state and emotion', 'association', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
provocation,"['argument', 'betrayal', 'rebellion', 'outrage']","['social constellation', 'social constellation', 'social constellation', 'internal state and emotion']","[0.0, 0.25, 0.75, 0.0]"
punishment,"['school hallway', 'broken rule', 'strict teacher', 'long-term consequences']","['association', 'other abstract concept', 'social constellation', 'other abstract concept']","[0.0, 0.0, 0.25, 0.75]"
quality,"['durability', 'precision', 'consistency', 'craftsmanship']","['sensorimotor feature', 'sensorimotor feature', 'other abstract concept', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
quantity,"['inventory', 'recipe', 'shipment', 'measurement']","['sensorimotor feature', 'association', 'social constellation', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
rage,"['storm', 'betrayal', 'fury', 'chaos']","['association', 'social constellation', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
realization,"['sudden truth', 'breaking point', 'emotional shift', 'moment of clarity']","['other abstract concept', 'internal state and emotion', 'internal state and emotion', 'internal state and emotion']","[0.0, 0.75, 0.0, 0.25]"
reassurance,"['uncertainty', 'trust', 'calm', 'support']","['other abstract concept', 'internal state and emotion', 'internal state and emotion', 'social constellation']","[0.0, 0.5, 0.25, 0.25]"
recommendation,"['job offer', 'academic guide', 'personal advice', 'peer review']","['association', 'other abstract concept', 'other abstract concept', 'social constellation']","[0.0, 0.0, 0.25, 0.75]"
recovery,"['hospital', 'hiking', 'second chance', 'mental clarity']","['association', 'sensorimotor feature', 'other abstract concept', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
regard,"['respect', 'silence', 'caution', 'balance']","['other abstract concept', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
regret,"['missed opportunity', 'broken promise', 'silent tears', 'second chance']","['association', 'social constellation', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
relief,"['heavy breath', 'cold sweat', 'sudden calm', 'open sky']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.5, 0.25, 0.0, 0.25]"
remorse,"['guilt after a mistake', 'broken promise', 'regretful silence', 'unintended harm']","['internal state and emotion', 'association', 'internal state and emotion', 'sensorimotor feature']","[0.25, 0.5, 0.0, 0.25]"
requirement,"['contract', 'compliance', 'dependency', 'regulation']","['association', 'other abstract concept', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
resemblance,"['twin siblings', 'ancient artifacts', 'facial symmetry', 'genetic inheritance']","['social constellation', 'association', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
resistance,"['electric current', 'medical treatment', 'political movement', 'bacterial defense']","['sensorimotor feature', 'association', 'social constellation', 'association']","[0.25, 0.0, 0.25, 0.5]"
resolution,"['commitment', 'change', 'clarity', 'discipline']","['internal state and emotion', 'other abstract concept', 'sensorimotor feature', 'internal state and emotion']","[0.25, 0.5, 0.0, 0.25]"
respect,"['silence', 'equality', 'honesty', 'boundaries']","['sensorimotor feature', 'social constellation', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.25, 0.25]"
responsibility,"['workplace ethics', 'family obligations', 'personal accountability', 'long-term planning']","['social constellation', 'social constellation', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.5, 0.25]"
retaliation,"['revenge', 'betrayal', 'anger', 'power struggle']","['other abstract concept', 'social constellation', 'internal state and emotion', 'social constellation']","[0.0, 0.25, 0.5, 0.25]"
revenge,"['betrayal', 'silent rage', 'hidden plan', 'final act']","['association', 'internal state and emotion', 'association', 'association']","[0.0, 0.25, 0.0, 0.75]"
revolution,"['overthrow', 'technological shift', 'societal change', 'mass mobilization']","['other abstract concept', 'association', 'other abstract concept', 'social constellation']","[0.0, 0.0, 0.25, 0.75]"
risk,"['failure', 'uncertainty', 'reward', 'decision']","['association', 'internal state and emotion', 'association', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
ritual,"['prayer', 'morning coffee', 'seasonal celebration', 'ceremonial dance']","['association', 'association', 'social constellation', 'sensorimotor feature']","[0.25, 0.0, 0.25, 0.5]"
romantic,"['first date', 'handwritten letter', 'candlelit dinner', 'shared silence']","['social constellation', 'sensorimotor feature', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.25, 0.0]"
safety,"['lockbox', 'emergency exit', 'quiet neighborhood', 'helmet']","['sensorimotor feature', 'sensorimotor feature', 'social constellation', 'sensorimotor feature']","[0.75, 0.0, 0.25, 0.0]"
satisfaction,"['achieving a goal', 'receiving praise', 'feeling at peace', 'completing a long project']","['other abstract concept', 'social constellation', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
scheme,"['secret plan', 'political strategy', 'hidden agenda', 'underground network']","['other abstract concept', 'other abstract concept', 'other abstract concept', 'association']","[0.0, 0.0, 0.0, 1.0]"
self-dependence,"['financial independence', 'decision-making autonomy', 'emotional resilience', 'personal growth journey']","['sensorimotor feature', 'internal state and emotion', 'internal state and emotion', 'other abstract concept']","[0.25, 0.5, 0.0, 0.25]"
sensation,"['electric shock', 'sudden burst of light', 'overwhelming emotion', 'physical tremor']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'sensorimotor feature']","[0.75, 0.25, 0.0, 0.0]"
sensitivity,"['quiet reactions', 'emotional depth', 'subtle changes', 'vulnerability']","['internal state and emotion', 'internal state and emotion', 'sensorimotor feature', 'internal state and emotion']","[0.25, 0.75, 0.0, 0.0]"
shame,"['silence', 'guilt', 'blush', 'failure']","['association', 'internal state and emotion', 'sensorimotor feature', 'association']","[0.25, 0.25, 0.0, 0.5]"
shyness,"['silent smiles', 'avoiding eye contact', 'nervous laughter', 'small talk hesitation']","['internal state and emotion', 'sensorimotor feature', 'internal state and emotion', 'internal state and emotion']","[0.25, 0.75, 0.0, 0.0]"
skill,"['mastering a instrument', 'quick problem solving', 'consistent practice', 'unexpected success']","['sensorimotor feature', 'internal state and emotion', 'internal state and emotion', 'association']","[0.25, 0.5, 0.0, 0.25]"
slapstick,"['comedy', 'exaggerated movements', 'physical humor', 'chaotic scenes']","['other abstract concept', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
solitude,"['quiet mountain', 'old book', 'starlight', 'independent thought']","['sensorimotor feature', 'association', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
stimulus,"['economic growth', 'neural activation', 'market reaction', 'environmental change']","['other abstract concept', 'sensorimotor feature', 'social constellation', 'association']","[0.25, 0.0, 0.25, 0.5]"
stress,"['deadline', 'headache', 'clenched teeth', 'rapid heartbeat']","['other abstract concept', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
success,"['promotion', 'new car', 'confidence', 'milestone']","['association', 'association', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
suffering,"['pain', 'silence', 'endurance', 'loss']","['sensorimotor feature', 'association', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
support,"['foundation', 'resilience', 'teamwork', 'stability']","['sensorimotor feature', 'internal state and emotion', 'social constellation', 'other abstract concept']","[0.25, 0.25, 0.25, 0.25]"
surprise,"['birthday party', 'unexpected twist', '""child\'s first word""', 'sudden rainstorm']","['association', 'other abstract concept', 'association', 'sensorimotor feature']","[0.25, 0.0, 0.0, 0.75]"
talent,"['music performance', 'quick drawing', 'public speaking', 'solving puzzles']","['sensorimotor feature', 'sensorimotor feature', 'social constellation', 'internal state and emotion']","[0.5, 0.25, 0.25, 0.0]"
task,"['deadline', 'team effort', 'problem-solving', 'progress tracking']","['other abstract concept', 'social constellation', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.25, 0.75]"
terrorism,"['violence', 'government crackdown', 'civilian fear', 'international sanctions']","['sensorimotor feature', 'social constellation', 'internal state and emotion', 'association']","[0.25, 0.25, 0.25, 0.25]"
theory,"['scientific explanation', 'hypothesis', 'mathematical model', 'philosophical debate']","['other abstract concept', 'other abstract concept', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
thirst,"['dry mouth', 'hot summer', 'dehydration', 'long journey']","['sensorimotor feature', 'association', 'other abstract concept', 'association']","[0.25, 0.0, 0.0, 0.75]"
thought,"['silence', 'decision', 'memory', 'uncertainty']","['silence, decision, memory, uncertainty', 'association', 'internal state and emotion', 'internal state and emotion', 'internal state and emotion']","[0.0, 0.6, 0.0, 0.2]"
threat,"['violence', 'betrayal', 'fear', 'retaliation']","['sensorimotor feature', 'social constellation', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.25, 0.25]"
tradition,"['holiday meal', 'ancestral stories', 'seasonal rituals', 'family gatherings']","['sensorimotor feature', 'association', 'sensorimotor feature', 'social constellation']","[0.5, 0.0, 0.25, 0.25]"
trend,"['social media', 'fashion', 'technology', 'consumer behavior']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
trust,"['loyalty', 'silence', 'vulnerability', 'betrayal']","['other abstract concept', 'association', 'internal state and emotion', 'social constellation']","[0.0, 0.25, 0.25, 0.5]"
value,"['honesty', 'sustainability', 'resilience', 'trust']","['other abstract concept', 'other abstract concept', 'other abstract concept', 'social constellation']","[0.0, 0.0, 0.25, 0.75]"
vanity,"['mirror', 'pride', 'self-image', 'false admiration']","['sensorimotor feature', 'internal state and emotion', 'internal state and emotion', 'social constellation']","[0.25, 0.5, 0.25, 0.0]"
victory,"['celebration', '""opponent\'s defeat""', 'standing tall', 'crowd cheers']","['association', 'social constellation', 'sensorimotor feature', 'social constellation']","[0.25, 0.0, 0.5, 0.25]"
view,"['mountain range', 'distant city', 'window pane', 'satellite image']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.75, 0.0, 0.0, 0.25]"
violation,"['broken law', 'unauthorized access', 'breach of trust', 'legal consequence']","['other abstract concept', 'other abstract concept', 'social constellation', 'association']","[0.0, 0.0, 0.25, 0.75]"
violence,"['war', 'riots', 'broken laws', 'fear']","['social constellation', 'social constellation', 'association', 'internal state and emotion']","[0.0, 0.25, 0.5, 0.25]"
war,"['trenches', 'artillery', 'refugees', 'betrayal']","['sensorimotor feature', 'sensorimotor feature', 'social constellation', 'internal state and emotion']","[0.5, 0.25, 0.25, 0.0]"
warning,"['storm', 'traffic light', 'alarm clock', 'emergency exit']","['association', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
weakness,"['vulnerability', 'failure', 'doubt', 'exhaustion']","['internal state and emotion', 'association', 'internal state and emotion', 'sensorimotor feature']","[0.25, 0.5, 0.0, 0.25]"
wealth,"['inheritance', 'financial freedom', 'investment', 'luxury homes']","[""503 unavailable. {'error'""]","[0.0, 0.0, 0.0, 0.0]"
welfare,"['government aid', 'public health', 'community support', 'elderly care']","['other abstract concept', 'other abstract concept', 'social constellation', 'social constellation']","[0.0, 0.0, 0.5, 0.5]"
will,"['determination', 'future', 'decision', 'strength']","[""503 unavailable. {'error'""]","[0.0, 0.0, 0.0, 0.0]"
willingness,"['helping a stranger', 'accepting new challenges', 'opening doors', 'starting a conversation']","['social constellation', 'internal state and emotion', 'sensorimotor feature', 'social constellation']","[0.25, 0.25, 0.5, 0.0]"
wish,"['dream', 'rain', 'magic', 'hope']","['association', 'association', 'association', 'internal state and emotion']","[0.0, 0.25, 0.0, 0.75]"
wit,"['clever remark', 'unexpected twist', 'sharp observation', 'quick retort']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
wonder,"['mystery', 'discovery', 'curiosity', 'awe']","['other abstract concept', 'other abstract concept', 'internal state and emotion', 'internal state and emotion']","[0.0, 0.5, 0.0, 0.5]"
work,"['deadline', 'office coffee', 'team conflict', 'remote setup']","['other abstract concept', 'association', 'social constellation', 'association']","[0.0, 0.0, 0.25, 0.75]"
worry,"['storm', 'silence', 'clock', 'decision']","['association', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
stability,"['foundation', 'balance', 'endurance', 'consistency']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'other abstract concept']","[0.5, 0.25, 0.0, 0.25]"
selection,"['menu', 'committee', 'voting', 'diversity']","['sensorimotor feature', 'social constellation', 'social constellation', 'other abstract concept']","[0.25, 0.0, 0.5, 0.25]"
