word,response,properties
present,"

word: present  
properties: wrapped item, temporal now, attending event, visual demonstration","['wrapped item', 'temporal now', 'attending event', 'visual demonstration']"
pride,"

word: pride  
properties: parental accomplishment, peacock display, trophy stand, upright posture","['parental accomplishment', 'peacock display', 'trophy stand', 'upright posture']"
problem,"

word: problem  
properties: conflict, delay, troubleshooting, uncertainty","['conflict', 'delay', 'troubleshooting', 'uncertainty']"
prohibition,"

word: prohibition  
properties: temperance movement, black market, sobriety movement, underground speakeasies","['temperance movement', 'black market', 'sobriety movement', 'underground speakeasies']"
promise,"

word: promise  
properties: wedding ring, unfulfilled obligation, childhood vow, legal contract","['wedding ring', 'unfulfilled obligation', 'childhood vow', 'legal contract']"
proof,"

word: proof  
properties: fingerprint, certificate, testimonial, sample","['fingerprint', 'certificate', 'testimonial', 'sample']"
proposal,"

word: proposal  
properties: business plan, marriage ring, written document, negotiation table","['business plan', 'marriage ring', 'written document', 'negotiation table']"
prosperity,"

word: prosperity  
properties: market expansion, communal well-being, technological advancement, sustained stability","['market expansion', 'communal well-being', 'technological advancement', 'sustained stability']"
protection,"

word: protection  
properties: shield, umbrella, password, fortress","['shield', 'umbrella', 'password', 'fortress']"
protest,"

word: protest  
properties: crowd, signs, chants, police","['crowd', 'signs', 'chants', 'police']"
provocation,"

word: provocation  
properties: debate, argument, prank, rally","['debate', 'argument', 'prank', 'rally']"
punishment,"

word: punishment  
properties: detention, corporal, retribution, correctional","['detention', 'corporal', 'retribution', 'correctional']"
quality,"

word: quality  
properties: inspection, certification, premium, durability","['inspection', 'certification', 'premium', 'durability']"
quantity,"

word: quantity  
properties: inventory, recipe, crowd, server","['inventory', 'recipe', 'crowd', 'server']"
rage,"

word: rage  
properties: storm, clenched fists, destruction, scream","['storm', 'clenched fists', 'destruction', 'scream']"
realization,"

word: realization  
properties: breakthrough, acceptance, epiphany, shift","['breakthrough', 'acceptance', 'epiphany', 'shift']"
reassurance,"

word: reassurance  
properties: parent comforting child, employer confirming job stability, partner validating feelings, contract ensuring terms","['parent comforting child', 'employer confirming job stability', 'partner validating feelings', 'contract ensuring terms']"
recommendation,"

word: recommendation  
properties: product suggestion, official letter, personal endorsement, influencing decision","['product suggestion', 'official letter', 'personal endorsement', 'influencing decision']"
recovery,"

word: recovery  
properties: health, social reintegration, financial stability, emotional support","['health', 'social reintegration', 'financial stability', 'emotional support']"
regard,"

word: regard  
properties: inspection, reverence, focus, gaze","['inspection', 'reverence', 'focus', 'gaze']"
regret,"

word: regret  
properties: decision, silence, memory, heavy heart","['decision', 'silence', 'memory', 'heavy heart']"
relief,"

word: relief  
properties: exhaling deeply, ending a long wait, cooling breeze, releasing tension","['exhaling deeply', 'ending a long wait', 'cooling breeze', 'releasing tension']"
remorse,"

word: remorse  
properties: betrayal, unspoken regret, clenched stomach, solitary confession","['betrayal', 'unspoken regret', 'clenched stomach', 'solitary confession']"
requirement,"

word: requirement  
properties: job interview, contract terms, course credits, system specs","['job interview', 'contract terms', 'course credits', 'system specs']"
resemblance,"

word: resemblance  
properties: mirror, family tree, echo, double","['mirror', 'family tree', 'echo', 'double']"
resistance,"

word: resistance  
properties: resistor, immune response, protest, material strength","['resistor', 'immune response', 'protest', 'material strength']"
resolution,"

word: resolution  
properties: new year, clear image, conflict ending, fever subsiding","['new year', 'clear image', 'conflict ending', 'fever subsiding']"
respect,"

word: respect  
properties: bowing, courtroom, monument, humility","['bowing', 'courtroom', 'monument', 'humility']"
responsibility,"

word: responsibility  
properties: ledger, family care, project deadlines, heavy load","['ledger', 'family care', 'project deadlines', 'heavy load']"
retaliation,"

word: retaliation  
properties: feud, lawsuit, sabotage, punch","['feud', 'lawsuit', 'sabotage', 'punch']"
revenge,"

word: revenge  
properties: secret plan, blood feud, dagger, bitterness","['secret plan', 'blood feud', 'dagger', 'bitterness']"
revolution,"

word: revolution  
properties: orbit, upheaval, spin, cycle","['orbit', 'upheaval', 'spin', 'cycle']"
risk,"

word: risk  
properties: danger, consequence, opportunity, fear","['danger', 'consequence', 'opportunity', 'fear']"
ritual,"

word: ritual  
properties: ceremonial repetition, communal gathering, symbolic gesture, structured sequence","['ceremonial repetition', 'communal gathering', 'symbolic gesture', 'structured sequence']"
romantic,"

word: romantic  
properties: sunset beach, sonnet, handwritten letter, candlelit dinner","['sunset beach', 'sonnet', 'handwritten letter', 'candlelit dinner']"
safety,"

word: safety  
properties: helmet, emergency exit, secure password, stable ground","['helmet', 'emergency exit', 'secure password', 'stable ground']"
satisfaction,"

word: satisfaction  
properties: completion, reward, peace, clarity","['completion', 'reward', 'peace', 'clarity']"
scheme,"

word: scheme  
properties: conspiracy, trap, blueprint, deception","['conspiracy', 'trap', 'blueprint', 'deception']"
self-dependence,"

word: self-dependence  
properties: solo travel, entrepreneurial ventures, subsistence living, independent decision-making","['solo travel', 'entrepreneurial ventures', 'subsistence living', 'independent decision-making']"
sensation,"

word: sensation  
properties: burning, shock, chill, vibrations","['burning', 'shock', 'chill', 'vibrations']"
sensitivity,"

word: sensitivity  
properties: blood pressure monitor, painter's brush, emotional reaction, gentle breeze","['blood pressure monitor', ""painter's brush"", 'emotional reaction', 'gentle breeze']"
shame,"

word: shame  
properties: public embarrassment, self-reproach, avoidant behavior, social ostracism","['public embarrassment', 'self-reproach', 'avoidant behavior', 'social ostracism']"
shyness,"

word: shyness  
properties: avoiding eye contact, soft voice, blushing easily, staying in background","['avoiding eye contact', 'soft voice', 'blushing easily', 'staying in background']"
skill,"

word: skill  
properties: competition, repetition, precision, tool","['competition', 'repetition', 'precision', 'tool']"
slapstick,"

word: slapstick  
properties: falling, physical mishaps, visual gags, absurd scenarios","['falling', 'physical mishaps', 'visual gags', 'absurd scenarios']"
solitude,"

word: solitude  
properties: cabin, silence, mountain peak, self-reflection","['cabin', 'silence', 'mountain peak', 'self-reflection']"
stimulus,"

word: stimulus  
properties: economic boost, sensory input, scientific experiment, neural response","['economic boost', 'sensory input', 'scientific experiment', 'neural response']"
stress,"

word: stress  
properties: clenched jaw, looming deadlines, sleepless nights, overpacked schedule","['clenched jaw', 'looming deadlines', 'sleepless nights', 'overpacked schedule']"
success,"

word: success  
properties: trophy, celebration, checkmark, relief","['trophy', 'celebration', 'checkmark', 'relief']"
suffering,"

word: suffering  
properties: night, wounds, silence, endurance","['night', 'wounds', 'silence', 'endurance']"
support,"

word: support  
properties: pillar, crutch, teamwork, foundation","['pillar', 'crutch', 'teamwork', 'foundation']"
surprise,"

word: surprise  
properties: birthday party, plot twist, hidden message, unexpected visitor","['birthday party', 'plot twist', 'hidden message', 'unexpected visitor']"
talent,"

word: talent  
properties: performance, recognition, nurturing, competition","['performance', 'recognition', 'nurturing', 'competition']"
task,"

word: task  
properties: checklist, pressure, progress, deadline","['checklist', 'pressure', 'progress', 'deadline']"
terrorism,"

word: terrorism  
properties: chaos, surveillance, propaganda, fear manipulation","['chaos', 'surveillance', 'propaganda', 'fear manipulation']"
theory,"

word: theory  
properties: debate, testing, framework, evidence","['debate', 'testing', 'framework', 'evidence']"
thirst,"

word: thirst  
properties: dry lips, water fountain, desert, craving","['dry lips', 'water fountain', 'desert', 'craving']"
thought,"

word: thought  
properties: solitude, intangible, reflection, inner monologue","['solitude', 'intangible', 'reflection', 'inner monologue']"
threat,"

word: threat  
properties: standoff, sudden noise, concealed danger, deliberate intimidation","['standoff', 'sudden noise', 'concealed danger', 'deliberate intimidation']"
tradition,"

word: tradition  
properties: family gatherings, seasonal festivals, passed-down recipes, cultural ceremonies","['family gatherings', 'seasonal festivals', 'passed-down recipes', 'cultural ceremonies']"
trend,"

word: trend  
properties: viral hashtags, seasonal fashion, data analytics, cultural shift","['viral hashtags', 'seasonal fashion', 'data analytics', 'cultural shift']"
trust,"

word: trust  
properties: partnership, security, vulnerability, dependability","['partnership', 'security', 'vulnerability', 'dependability']"
value,"

word: value  
properties: price, investment, judgment, trade","['price', 'investment', 'judgment', 'trade']"
vanity,"

word: vanity  
properties: mirror, selfie, luxury, comparison","['mirror', 'selfie', 'luxury', 'comparison']"
victory,"

word: victory  
properties: championship game, raised arms, trophy stand, overcoming odds","['championship game', 'raised arms', 'trophy stand', 'overcoming odds']"
view,"

word: view  
properties: telescope, window, lens, horizon","['telescope', 'window', 'lens', 'horizon']"
violation,"

word: violation  
properties: breach, damage, betrayal, consequence","['breach', 'damage', 'betrayal', 'consequence']"
violence,"

word: violence  
properties: shattered glass, screaming, court trial, bloodstained hands","['shattered glass', 'screaming', 'court trial', 'bloodstained hands']"
war,"

word: war  
properties: explosions, trenches, refugees, propaganda","['explosions', 'trenches', 'refugees', 'propaganda']"
warning,"

word: warning  
properties: red light, fire alarm, siren sound, caution sign","['red light', 'fire alarm', 'siren sound', 'caution sign']"
weakness,"

word: weakness  
properties: illness, hesitation, crumbling foundation, dependency","['illness', 'hesitation', 'crumbling foundation', 'dependency']"
wealth,"

word: wealth  
properties: gold coins, property ownership, economic power, luxury items","['gold coins', 'property ownership', 'economic power', 'luxury items']"
welfare,"

word: welfare  
properties: aid distribution, community resources, crisis relief, institutional support","['aid distribution', 'community resources', 'crisis relief', 'institutional support']"
will,"

word: will  
properties: legal testament, determination, resolve, decision-making","['legal testament', 'determination', 'resolve', 'decision-making']"
willingness,"

word: willingness  
properties: action, trust, collaboration, readiness","['action', 'trust', 'collaboration', 'readiness']"
wish,"

word: wish  
properties: magic, longing, ritual, outcome","['magic', 'longing', 'ritual', 'outcome']"
wit,"

word: wit  
properties: banter, quip, social gathering, insightful remark","['banter', 'quip', 'social gathering', 'insightful remark']"
wonder,"

word: wonder  
properties: awe, curiosity, discovery, mystery","['awe', 'curiosity', 'discovery', 'mystery']"
work,"

word: work  
properties: deadlines, tools, responsibility, stress","['deadlines', 'tools', 'responsibility', 'stress']"
worry,"

word: worry  
properties: tangled thoughts, waiting for results, sleepless nights, imaginary problems","['tangled thoughts', 'waiting for results', 'sleepless nights', 'imaginary problems']"
stability,Error: 500 Server Error: Internal Server Error for url: http://localhost:1234/v1/chat/completions,[]
selection,Error: 500 Server Error: Internal Server Error for url: http://localhost:1234/v1/chat/completions,[]
