word,response,properties
trend,"word: trend  
properties: fashion, social media, popularity, change","['fashion', 'social media', 'popularity', 'change']"
trust,"word: trust  
properties: handshake, loyalty, safety, silence","['handshake', 'loyalty', 'safety', 'silence']"
value,"word: value  
properties: coin, worth, price, principle","['coin', 'worth', 'price', 'principle']"
vanity,"word: vanity  
properties: mirror, pride, reflection, arrogance","['mirror', 'pride', 'reflection', 'arrogance']"
victory,"word: victory  
properties: flag, trophy, crowd, triumph","['flag', 'trophy', 'crowd', 'triumph']"
view,"word: view  
properties: window, landscape, perspective, camera","['window', 'landscape', 'perspective', 'camera']"
violation,"word: violation  
properties: law, punishment, breach, crime","['law', 'punishment', 'breach', 'crime']"
violence,"word: violence  
properties: blood, fear, war, anger","['blood', 'fear', 'war', 'anger']"
war,"word: war  
properties: bombs, soldiers, smoke, silence","['bombs', 'soldiers', 'smoke', 'silence']"
warning,"word: warning  
properties: red light, alarm, caution, danger","['red light', 'alarm', 'caution', 'danger']"
weakness,"word: weakness  
properties: fracture, fatigue, vulnerability, hesitation","['fracture', 'fatigue', 'vulnerability', 'hesitation']"
wealth,"word: wealth  
properties: gold, mansion, investment, luxury","['gold', 'mansion', 'investment', 'luxury']"
welfare,"word: welfare  
properties: safety net, government aid, food stamps, healthcare access","['safety net', 'government aid', 'food stamps', 'healthcare access']"
will,"word: will  
properties: decision, determination, future, choice","['decision', 'determination', 'future', 'choice']"
willingness,"word: willingness  
properties: handshake, choice, effort, smile","['handshake', 'choice', 'effort', 'smile']"
wish,"word: wish  
properties: star, dream, hope, magic","['star', 'dream', 'hope', 'magic']"
wit,"word: wit  
properties: joke, clever, conversation, quickness","['joke', 'clever', 'conversation', 'quickness']"
wonder,"word: wonder  
properties: stars, child, question, silence","['stars', 'child', 'question', 'silence']"
work,"word: work  
properties: clock, office, deadline, coffee","['clock', 'office', 'deadline', 'coffee']"
worry,"word: worry  
properties: sleepless nights, clenched fists, unanswered questions, racing thoughts","['sleepless nights', 'clenched fists', 'unanswered questions', 'racing thoughts']"
stability,"word: stability  
properties: balance, structure, endurance, calm","['balance', 'structure', 'endurance', 'calm']"
selection,"word: selection  
properties: shelf, book, choice, queue","['shelf', 'book', 'choice', 'queue']"
