word,response,properties
surprise,"word: surprise
properties: gasp, gift, reveal, confusion","['gasp', 'gift', 'reveal', 'confusion']"
talent,"word: talent
properties: practice, award, stage, potential","['practice', 'award', 'stage', 'potential']"
task,"word: task
properties: deadline, checkmark, project, focus","['deadline', 'checkmark', 'project', 'focus']"
terrorism,"word: terrorism
properties: explosion, anxiety, propaganda, vigilance","['explosion', 'anxiety', 'propaganda', 'vigilance']"
theory,"word: theory
properties: experiment, book, science, explanation","['experiment', 'book', 'science', 'explanation']"
thirst,"thirst: dryness, water, desert, longing",[]
thought,"word: thought
properties: brain, silence, lightbulb, wrinkled brow","['brain', 'silence', 'lightbulb', 'wrinkled brow']"
threat,"word: threat
properties: warning, consequence, vulnerability, protection","['warning', 'consequence', 'vulnerability', 'protection']"
tradition,"word: tradition
properties: Family meal, Storytelling, Ceremony, Heirloom","['Family meal', 'Storytelling', 'Ceremony', 'Heirloom']"
trend,"word: trend
properties: graph, popularity, cycle, hype","['graph', 'popularity', 'cycle', 'hype']"
trust,"word: trust
properties: vulnerability, handshake, anchor, leap of faith","['vulnerability', 'handshake', 'anchor', 'leap of faith']"
value,"word: value
properties: money, principle, heirloom, scarcity","['money', 'principle', 'heirloom', 'scarcity']"
vanity,"word: vanity
properties: mirror, peacock, selfie, makeup","['mirror', 'peacock', 'selfie', 'makeup']"
victory,"word: victory
properties: trophy, celebration, podium, effort","['trophy', 'celebration', 'podium', 'effort']"
view,"word: view
properties: debate, window, binoculars, screen","['debate', 'window', 'binoculars', 'screen']"
violation,"word: violation
properties: penalty, red light, boundary, disrespect","['penalty', 'red light', 'boundary', 'disrespect']"
violence,"word: violence
properties: fist, broken glass, fear, scream","['fist', 'broken glass', 'fear', 'scream']"
war,"war: explosions, rubble, refugees, trenches",[]
warning,"word: warning
properties: siren, yellow, precaution, cliff","['siren', 'yellow', 'precaution', 'cliff']"
weakness,"word: weakness
properties: falling, muscle tremor, crack, hesitation","['falling', 'muscle tremor', 'crack', 'hesitation']"
wealth,"word: wealth
properties: freedom, island, security, responsibility","['freedom', 'island', 'security', 'responsibility']"
welfare,"word: welfare
properties: safety net, food stamps, government check, healthcare access","['safety net', 'food stamps', 'government check', 'healthcare access']"
will,"will: Future, Resolve, Inheritance, Choice",[]
willingness,"word: willingness
properties: extended hand, open door, first step, eager smile","['extended hand', 'open door', 'first step', 'eager smile']"
wish,"word: wish
properties: candle, genie, star, hope","['candle', 'genie', 'star', 'hope']"
wit,"word: wit
properties: quick retort, sharp mind, laughter, pun","['quick retort', 'sharp mind', 'laughter', 'pun']"
wonder,"word: wonder
properties: stars, child's eye, discovery, mystery","['stars', ""child's eye"", 'discovery', 'mystery']"
work,"word: work
properties: desk, effort, completion, paycheck","['desk', 'effort', 'completion', 'paycheck']"
worry,"word: worry
properties: Pacing, Sleepless nights, Future, Frown","['Pacing', 'Sleepless nights', 'Future', 'Frown']"
stability,"word: stability
properties: anchor, tree roots, pyramid, engine hum","['anchor', 'tree roots', 'pyramid', 'engine hum']"
selection,"word: selection
properties: shopping cart, menu, audition, filter","['shopping cart', 'menu', 'audition', 'filter']"
