word,response,properties
meanness,,"['sharp remark', 'cold silence', 'hidden mutter', 'petty joke']"
memory,,"['photo album', 'childhood home', 'forgotten recipe', 'time machine']"
menace,,"['thunderous wind', 'flickering torch', 'silent alley', 'snarling wolf']"
mercy,,"['courtroom', 'lifeboat', 'animal shelter', 'funeral home']"
miracle,,"['rain', 'heart transplant', 'birth', 'comet']"
misdemeanor,,"['parking ticket', 'courtroom showdown', 'community service hours', 'high school discipline']"
misery,,"['rain-soaked streets', 'broken toy', 'silent alley', 'dim firelight']"
mockery,,"['schoolyard tease', 'roast show', 'satirical article', 'viral meme']"
model,,"['runway', 'replica', 'blueprint', 'simulation']"
moment,,"['sunrise', 'handshake', 'elevator music', 'quiet snowfall']"
mood,,"['rainy afternoon', 'morning coffee', 'jazz playlist', 'unexpected silence']"
mourning,,"['funeral', 'black dress', 'memory book', 'candlelight vigil']"
need,,"['hunger', 'loneliness', 'shelter', 'curiosity']"
nervousness,,"['coffee', 'exam', 'shoes', 'storm']"
nightmare,,"['looming shadows', 'screeching tires', 'rustling leaves', 'electric blue glow']"
notion,,"['spark', 'seed', 'bridge', 'shimmer']"
obedience,,"['dog', 'order', 'respect', 'protocol']"
objection,,"['courtroom', 'banner', 'pause', 'hand']"
obligation,,"['tax filing', 'legal lease', 'student loan', 'marriage vow']"
observation,,"['microscope', 'night sky', 'security camera', 'silent listening']"
occupation,,"['onsite', 'paperwork', 'paychecks', 'gear']"
order,,"['congress', 'files', 'orchestra', 'meal planning']"
ostracism,,"['empty chair', 'silent room', 'lone wolf', 'shadowy corner']"
overview,,"[""bird's-eye view"", 'aerial survey', 'strategic briefing', 'panoramic snapshot']"
pain,,"['broken bone', 'emergency room', '10k run', 'adrenaline']"
panic,,"['heart racing', 'shortness of breath', 'frantic phone calls', 'crowded subway']"
pardon,,"['courtroom', 'executive clemency', 'interrupting polite', 'temporary release']"
passion,,"['fire', 'art', 'drive', 'soul']"
past,,"['time capsule', 'faded photograph', 'old diary', 'ancestral recipe book']"
peace,,"['silence', 'sunrise', 'children playing', 'bamboo forest']"
perception,,"['mirror', 'theater', 'art', 'music']"
perfection,,"[""Michelangelo's David"", 'Olympic gold medal', 'laboratory precision', 'dream wedding']"
performance,,"['curtain rise', 'roaring crowd', 'stopwatch click', 'code profiling dashboard']"
perspective,,"['horizon', 'mural', 'lens', 'voice']"
plan,,"['itinerary', 'timeline', 'agenda', 'strategy']"
pleasure,,"['salsa dancing', 'candy after dinner', 'summer beach', 'tasting wine']"
potential,,"['seed', 'untapped', 'future', 'canvas']"
poverty,,"['hunger', 'homelessness', 'food stamps', 'social inequality']"
power,,"['electricity', 'battery', 'election', 'sports play']"
prediction,,"['crystal ball', 'stock market analysis', 'weather alerts', 'game strategy']"
present,,"['birthday', 'surprise', 'conversation', 'clock']"
pride,,"['peacock feathers', 'graduation cap', 'family crest', 'victory lap']"
problem,,"['debugging', 'car repair', 'math test', 'mystery plot']"
prohibition,,"['1920s', 'speakeasy', 'bootleg', 'red light sign']"
promise,,"['handshake', 'wedding ring', 'sunrise', 'secret note']"
proof,,"['courtroom', 'DNA analysis', 'math test', 'wedding ceremony']"
proposal,,"['engagement ring', 'research grant', 'merger offer', 'political platform']"
prosperity,,"['sunrise over a skyline of new skyscrapers', 'river turned into an eco-park', 'global tech expo', 'farmers market bustle']"
protection,,"['umbrella', 'insurance', 'firewall', 'helmet']"
protest,,"['march', 'signs', 'chants', 'police']"
provocation,,"['heated debate', 'political scandal', 'controversial art', 'mischievous prank']"
punishment,,"['courtroom', 'iron bars', 'quiet reflection', 'overdue deadline']"
quality,,"['testing lab', 'customer feedback', 'third‑party certification', 'revenue impact']"
quantity,,"['inventory', 'shipping', 'spreadsheet', 'production line']"
rage,,"['shouting', 'clenched fists', 'sudden sprint', 'eruptive spectacle']"
realization,,"['sticky notes', 'hidden key', 'sneeze', 'music']"
reassurance,,"['soft voice', 'balcony sunrise', 'safety net', 'familiar scent']"
recommendation,,"['LinkedIn reference', 'Yelp rating', 'Spotify playlist curation', 'college reference letter']"
recovery,,"['software patch', 'family reunion', 'economic stimulus', 'post-disaster rebuilding']"
regard,,"['old photograph', 'detective report', 'sunlit window', ""grandmother's attic""]"
regret,,"['unanswered text', 'forgot birthday', 'failed exam', 'mistake in code']"
relief,,"['found lost keys', 'phone fully charged', 'sunrise after a storm', 'cool breeze on a hot day']"
remorse,,"['broken promise', 'hushed self-reflection', 'trembling written note', 'heavy silence']"
requirement,,"['job posting', 'recipe ingredient', 'law', 'software documentation']"
resemblance,,"['mirror', 'twin', 'copy', 'photomontage']"
resistance,,"['protest march', 'lightning rod', 'antibiotic‑resistant bacteria', 'steel firewall']"
resolution,,"[""New Year's Eve"", 'photo editing', 'legal settlement', 'wedding decision']"
respect,,"['formal bow', 'courtroom', 'mentor', 'service medal']"
responsibility,,"['meeting a deadline', 'parenting a child', 'leading a project', 'caring for a pet']"
retaliation,,"['drone strike', 'sanctions', 'espionage', 'lawsuit']"
revenge,,"['bloodstained sword', 'grieving mother', 'scarred friend', 'cursed necklace']"
revolution,,"['wind turbine', 'space orbit', 'civil rights march', 'clock gears']"
risk,,"['venture capital', 'extreme sports', 'insurance premium', 'reputation']"
ritual,,"['incense', 'chant', 'altar', 'pilgrimage']"
romantic,,"['candlelight', 'moonlit stroll', 'handwritten letter', 'soft jazz']"
safety,,"['helmet', 'lock', 'insurance', 'fire drill']"
satisfaction,,"['marathon finish', 'Thanksgiving dinner', 'completing a novel', 'buying a new house']"
scheme,,"['chessboard', 'garden maze', 'cryptic note', 'lab coat']"
self-dependence,,"['cooking meals alone', 'fixing your car yourself', 'managing personal finances', 'solo travel']"
sensation,,"['ocean spray on face', 'sudden cold in summer', 'buzzing on a bicycle seat', 'a bee sting on the wrist']"
sensitivity,,"['touch', 'sound', 'climate', 'mood']"
shame,,"['awkward pause after a joke lands wrong', 'dented trophy on a shelf', 'odd stare from a new neighbor', 'silently clearing a leaking faucet']"
shyness,,"['awkward silence', 'nervous smile', 'lonely desk', 'late arrival']"
skill,,"['carving', 'improvisation', 'pitching', 'tactics']"
slapstick,,"['pie', 'pratfall', 'cartoon', 'audience']"
solitude,,"['list of four words (simple nouns or short phrases). Avoid synonyms. Must be spontaneously. Ensure unique associations/situations/properties. Eg ""solitude: night', 'forest', 'meditation', 'silence"". Must avoid synonyms like isolation']"
stimulus,,"['caffeine', 'thunderclap', 'traffic light', 'museum']"
stress,,"['exam', 'deadline', 'traffic jam', 'back pain']"
success,,"['celebration', 'confidence boost', 'relaxation', 'future planning']"
suffering,,"['cracked road', 'trembling hands', 'distant echo', 'fading light']"
support,,"['anchor', 'scaffold', 'cheering', 'underwire']"
surprise,,"['birthday cake', 'secret handshake', 'hidden gift', 'pop-up concert']"
talent,,"['piano concert', 'sports clinic', 'dessert design', 'movie set']"
task,,"['deadline', 'brainstorming', 'coffee', 'checklist']"
terrorism,,"['bombings', 'fear', 'surveillance', 'propaganda']"
theory,,"['physics', 'evidence', 'debate', 'model']"
thirst,,"['oasis', 'marathon', 'heat', 'glass']"
thought,,"['brainstorm', 'pause', 'memory lane', 'lightbulb']"
threat,,"['storm brewing', 'blackmail', 'siren alarms', 'viral outbreak']"
tradition,,"['family heirloom', 'annual festival', 'ceremonial dance', 'folk music']"
trend,,"['charts', 'hashtags', 'gadgets', 'esports']"
trust,,"['handshake', 'handwritten letter', 'reliable friend', 'dive buddy']"
value,,"['appraisal', 'trust', 'sustainability', 'growth']"
vanity,,"['mirror', 'selfie', 'photo album', 'beauty routine']"
victory,,"['championship parade', 'post-game interview', ""champion's handshake"", 'celebratory fireworks']"
view,,"['skyline', 'balcony', 'movie review', 'Instagram feed']"
violation,,"['court summons', 'security alarm', 'lease agreement violation', 'unauthorized data access']"
violence,,"['police siren', 'blood-stained carpet', 'courtroom testimony', 'shattered glass']"
war,,"['bombs', 'refugees', 'ceasefire', 'memorial']"
warning,,"['traffic light', 'smoke detector', 'storm', 'emergency exit sign']"
weakness,,"['leaf', 'bridge', 'heart', 'voice']"
wealth,,"['inheritance', 'real estate', 'financial freedom', 'crypto assets']"
welfare,,"['safety net', 'food stamps', 'subsidized housing', 'public healthcare']"
will,,"['Will Smith', 'last testament', 'future promise', 'destiny statue']"
willingness,,"['volunteering', 'partnership', 'learning', 'empowerment']"
wish,,"['birthday candle', 'genie lamp', 'lottery ticket', 'shooting star']"
wit,,"['punchline', 'late-night talk show', 'dry observation', 'group chat banter']"
wonder,,"['universe', 'question', 'child', 'moonlit sky']"
work,,"['office', 'coffee', 'deadline', 'team']"
worry,,"['looming deadline', 'unanswered texts', 'ticking clock', 'rainy afternoon']"
stability,"word: stability  
properties: balance, fortress, calm, anchor","['balance', 'fortress', 'calm', 'anchor']"
selection,"word: selection  
properties: menu, voting, inventory, playlist","['menu', 'voting', 'inventory', 'playlist']"
