word,response,properties
terrorism,"word: terrorism
properties: sirens, rubble, mask, checkpoint","['sirens', 'rubble', 'mask', 'checkpoint']"
theory,"word: theory
properties: blackboard, Einstein, laboratory, chalk","['blackboard', 'Einstein', 'laboratory', 'chalk']"
thirst,"word: thirst
properties: desert, salt, marathon, mirage","['desert', 'salt', 'marathon', 'mirage']"
thought,"word: thought
properties: bubble, silence, electricity, pen","['bubble', 'silence', 'electricity', 'pen']"
threat,"word: threat
properties: shadow, growl, adrenaline, barricade","['shadow', 'growl', 'adrenaline', 'barricade']"
tradition,"word: tradition
properties: holiday, heirloom, recipe, ancestors","['holiday', 'heirloom', 'recipe', 'ancestors']"
trend,"word: trend
properties: hashtag, graph, runway, wave","['hashtag', 'graph', 'runway', 'wave']"
trust,"word: trust
properties: secret, bridge, handshake, glass","['secret', 'bridge', 'handshake', 'glass']"
value,"word: value
properties: diamond, algebra, auction, compass","['diamond', 'algebra', 'auction', 'compass']"
vanity,"word: vanity
properties: mirror, peacock, lipstick, marble","['mirror', 'peacock', 'lipstick', 'marble']"
victory,"word: victory
properties: podium, confetti, sweat, anthem","['podium', 'confetti', 'sweat', 'anthem']"
view,"word: view
properties: window, mountain, telescope, balcony","['window', 'mountain', 'telescope', 'balcony']"
violation,"word: violation
properties: whistle, ticket, boundary, siren","['whistle', 'ticket', 'boundary', 'siren']"
violence,"word: violence
properties: bruise, siren, glass, thud","['bruise', 'siren', 'glass', 'thud']"
war,"word: war
properties: helmet, trenches, poppy, ruins","['helmet', 'trenches', 'poppy', 'ruins']"
warning,"word: warning
properties: siren, yellow, lighthouse, thunder","['siren', 'yellow', 'lighthouse', 'thunder']"
weakness,"word: weakness
properties: Kryptonite, glass, chain, ankle","['Kryptonite', 'glass', 'chain', 'ankle']"
wealth,"word: wealth
properties: yacht, library, vault, inheritance","['yacht', 'library', 'vault', 'inheritance']"
welfare,"word: welfare
properties: stamps, safety net, caseworker, taxes","['stamps', 'safety net', 'caseworker', 'taxes']"
will,"word: will
properties: lawyer, engine, tomorrow, iron","['lawyer', 'engine', 'tomorrow', 'iron']"
willingness,"word: willingness
properties: hand, door, step, nod","['hand', 'door', 'step', 'nod']"
wish,"word: wish
properties: candle, genie, well, star","['candle', 'genie', 'well', 'star']"
wit,"word: wit
properties: rapier, wine, smirk, library","['rapier', 'wine', 'smirk', 'library']"
wonder,"word: wonder
properties: stars, child, microscope, mountains","['stars', 'child', 'microscope', 'mountains']"
work,"word: work
properties: desk, coffee, sweat, clock","['desk', 'coffee', 'sweat', 'clock']"
worry,"word: worry
properties: pacing, midnight, wrinkles, knots","['pacing', 'midnight', 'wrinkles', 'knots']"
stability,"word: stability
properties: anchor, gyroscope, mountain, concrete","['anchor', 'gyroscope', 'mountain', 'concrete']"
selection,"word: selection
properties: Darwin, cursor, draft, buffet","['Darwin', 'cursor', 'draft', 'buffet']"
