word,response,properties
sensitivity,"word: sensitivity
properties: skin, criticism, camera, whisper","['skin', 'criticism', 'camera', 'whisper']"
shame,"word: shame
properties: face reddening, hiding, guilt, exposure","['face reddening', 'hiding', 'guilt', 'exposure']"
shyness,"word: shyness
properties: blushing, spotlight, whisper, withdrawal","['blushing', 'spotlight', 'whisper', 'withdrawal']"
skill,"word: skill
properties: practice, guitar, job interview, mastery","['practice', 'guitar', 'job interview', 'mastery']"
slapstick,"word: slapstick
properties: banana peel, pie in face, Charlie Chaplin, pratfall","['banana peel', 'pie in face', 'Charlie Chaplin', 'pratfall']"
solitude,"word: solitude
properties: monastery, silence, reflection, lighthouse","['monastery', 'silence', 'reflection', 'lighthouse']"
stimulus,"word: stimulus
properties: reaction, bell, neuron, reward","['reaction', 'bell', 'neuron', 'reward']"
stress,"word: stress
properties: headache, deadline, shoulders, breathe","['headache', 'deadline', 'shoulders', 'breathe']"
success,"word: success
properties: celebration, climbing, persistence, recognition","['celebration', 'climbing', 'persistence', 'recognition']"
suffering,"word: suffering
properties: hospital, silence, time slows down, isolation","['hospital', 'silence', 'time slows down', 'isolation']"
support,"word: support
properties: beam, foundation, rally, fundraiser","['beam', 'foundation', 'rally', 'fundraiser']"
surprise,"word: surprise
properties: birthday cake, wide eyes, unknown timing, delight","['birthday cake', 'wide eyes', 'unknown timing', 'delight']"
talent,"word: talent
properties: stage, practice, gift, competition","['stage', 'practice', 'gift', 'competition']"
task,"word: task
properties: deadline, checklist, exhaustion, completion","['deadline', 'checklist', 'exhaustion', 'completion']"
terrorism,"word: terrorism
properties: fear, airports, violence, ideology","['fear', 'airports', 'violence', 'ideology']"
theory,"word: theory
properties: experiment, doubt, Einstein, textbook","['experiment', 'doubt', 'Einstein', 'textbook']"
thirst,"word: thirst
properties: desert, throat, water, summer","['desert', 'throat', 'water', 'summer']"
thought,"word: thought
properties: mind, silence, worry, slow","['mind', 'silence', 'worry', 'slow']"
threat,"word: threat
properties: knife, warning, vulnerability, hunted","['knife', 'warning', 'vulnerability', 'hunted']"
tradition,"word: tradition
properties: candlelight, repetition, grandparents, ritual","['candlelight', 'repetition', 'grandparents', 'ritual']"
trend,"word: trend
properties: fashion, social media, following, prediction","['fashion', 'social media', 'following', 'prediction']"
trust,"word: trust
properties: bridge, betrayal, handshake, leap","['bridge', 'betrayal', 'handshake', 'leap']"
value,"word: value
properties: price, trust, diamond, sacrifice","['price', 'trust', 'diamond', 'sacrifice']"
vanity,"word: vanity
properties: mirror, makeup, peacock, ignored compliments","['mirror', 'makeup', 'peacock', 'ignored compliments']"
victory,"word: victory
properties: podium, sweat, rival, celebration","['podium', 'sweat', 'rival', 'celebration']"
view,"word: view
properties: mountain, opinion, window, tourist","['mountain', 'opinion', 'window', 'tourist']"
violation,"word: violation
properties: broken rules, police, punishment, trust","['broken rules', 'police', 'punishment', 'trust']"
violence,"word: violence
properties: fear, broken, screaming, weapon","['fear', 'broken', 'screaming', 'weapon']"
war,"word: war
properties: trenches, casualties, propaganda, territory","['trenches', 'casualties', 'propaganda', 'territory']"
warning,"word: warning
properties: siren, cliff, expired, escape","['siren', 'cliff', 'expired', 'escape']"
weakness,"word: weakness
properties: knees, chocolate, exploit, trembling","['knees', 'chocolate', 'exploit', 'trembling']"
wealth,"word: wealth
properties: inheritance, mansion, power, anxiety","['inheritance', 'mansion', 'power', 'anxiety']"
welfare,"word: welfare
properties: government, safety net, poverty, children","['government', 'safety net', 'poverty', 'children']"
will,"word: will
properties: testament, determination, future, choice","['testament', 'determination', 'future', 'choice']"
willingness,"word: willingness
properties: commitment, obstacle, effort, trust","['commitment', 'obstacle', 'effort', 'trust']"
wish,"word: wish
properties: candle, birthday, magic, impossible","['candle', 'birthday', 'magic', 'impossible']"
wit,"word: wit
properties: sharp, laughter, quick-thinking, wordplay","['sharp', 'laughter', 'quick-thinking', 'wordplay']"
wonder,"word: wonder
properties: stars, child, question, magic","['stars', 'child', 'question', 'magic']"
work,"word: work
properties: desk, tired, paycheck, deadline","['desk', 'tired', 'paycheck', 'deadline']"
worry,"word: worry
properties: sleepless nights, stomach knot, nail biting, worst-case scenarios","['sleepless nights', 'stomach knot', 'nail biting', 'worst-case scenarios']"
stability,"word: stability
properties: foundation, routine, trust, mountain","['foundation', 'routine', 'trust', 'mountain']"
selection,"word: selection
properties: narrow, choice, reject, shelf","['narrow', 'choice', 'reject', 'shelf']"
