word,response,properties
protection,"word: protection  
properties: shield, wildlife reserve, emergency kit, legal rights","['shield', 'wildlife reserve', 'emergency kit', 'legal rights']"
protest,"word: protest  
properties: march, silence, police, slogan","['march', 'silence', 'police', 'slogan']"
provocation,"word: provocation  
properties: argument, betrayal, rebellion, shock","['argument', 'betrayal', 'rebellion', 'shock']"
punishment,"word: punishment  
properties: school hallway, broken promise, strict teacher, long-term regret","['school hallway', 'broken promise', 'strict teacher', 'long-term regret']"
quality,"word: quality  
properties: durability, precision, consistency, craftsmanship","['durability', 'precision', 'consistency', 'craftsmanship']"
quantity,"word: quantity  
properties: inventory, recipe, shipment, measurement","['inventory', 'recipe', 'shipment', 'measurement']"
rage,"word: rage  
properties: storm, betrayal, fury, rebellion","['storm', 'betrayal', 'fury', 'rebellion']"
realization,"word: realization  
properties: sudden truth, breaking point, emotional shift, epiphany moment","['sudden truth', 'breaking point', 'emotional shift', 'epiphany moment']"
reassurance,"word: reassurance  
properties: uncertainty, trust, calm, support","['uncertainty', 'trust', 'calm', 'support']"
recommendation,"word: recommendation  
properties: job offer, academic guide, personal advice, trusted source","['job offer', 'academic guide', 'personal advice', 'trusted source']"
recovery,"word: recovery  
properties: hospital, hiking, second chance, growth","['hospital', 'hiking', 'second chance', 'growth']"
regard,"word: regard  
properties: respect, silence, caution, balance","['respect', 'silence', 'caution', 'balance']"
regret,"word: regret  
properties: missed opportunity, broken promise, silent tears, second chance","['missed opportunity', 'broken promise', 'silent tears', 'second chance']"
relief,"word: relief  
properties: heavy breath, cold sweat, sudden calm, freedom from tension","['heavy breath', 'cold sweat', 'sudden calm', 'freedom from tension']"
remorse,"word: remorse  
properties: guilt after a mistake, broken promise, feeling of regret, silence after a conflict","['guilt after a mistake', 'broken promise', 'feeling of regret', 'silence after a conflict']"
requirement,"word: requirement  
properties: contract, compliance, dependency, necessity","['contract', 'compliance', 'dependency', 'necessity']"
resemblance,"word: resemblance  
properties: twin siblings, ancient artifacts, family portraits, mistaken identity","['twin siblings', 'ancient artifacts', 'family portraits', 'mistaken identity']"
resistance,"word: resistance  
properties: electric current, medical treatment, political movement, bacterial infection","['electric current', 'medical treatment', 'political movement', 'bacterial infection']"
resolution,"word: resolution  
properties: commitment, change, clarity, discipline","['commitment', 'change', 'clarity', 'discipline']"
respect,"word: respect  
properties: silence, equality, honesty, elders","['silence', 'equality', 'honesty', 'elders']"
responsibility,"word: responsibility  
properties: workplace ethics, family obligations, long-term planning, accountability in leadership","['workplace ethics', 'family obligations', 'long-term planning', 'accountability in leadership']"
retaliation,"word: retaliation  
properties: revenge, betrayal, anger, power imbalance","['revenge', 'betrayal', 'anger', 'power imbalance']"
revenge,"word: revenge  
properties: betrayal, silent rage, hidden plans, sudden justice","['betrayal', 'silent rage', 'hidden plans', 'sudden justice']"
revolution,"word: revolution  
properties: overthrow, technological shift, societal change, mass uprising","['overthrow', 'technological shift', 'societal change', 'mass uprising']"
risk,"word: risk  
properties: failure, uncertainty, reward, decision","['failure', 'uncertainty', 'reward', 'decision']"
ritual,"word: ritual  
properties: prayer, cooking, seasonal change, passing down traditions","['prayer', 'cooking', 'seasonal change', 'passing down traditions']"
romantic,"word: romantic  
properties: first date, handwritten letter, candlelit dinner, summer night under stars","['first date', 'handwritten letter', 'candlelit dinner', 'summer night under stars']"
safety,"word: safety  
properties: lockbox, emergency exit, quiet street, helmet","['lockbox', 'emergency exit', 'quiet street', 'helmet']"
satisfaction,"word: satisfaction  
properties: achieving a goal, receiving a compliment, feeling at peace, completing a long project","['achieving a goal', 'receiving a compliment', 'feeling at peace', 'completing a long project']"
scheme,"word: scheme  
properties: secret plan, political strategy, hidden betrayal, long-term deception","['secret plan', 'political strategy', 'hidden betrayal', 'long-term deception']"
self-dependence,"word: self-dependence  
properties: financial independence, decision-making autonomy, emotional resilience, personal goal achievement","['financial independence', 'decision-making autonomy', 'emotional resilience', 'personal goal achievement']"
sensation,"word: sensation  
properties: electric shock, sudden burst of light, tingling on the skin, overwhelming emotion","['electric shock', 'sudden burst of light', 'tingling on the skin', 'overwhelming emotion']"
sensitivity,"word: sensitivity  
properties: quiet reactions, emotional mirroring, subtle changes, deep listening","['quiet reactions', 'emotional mirroring', 'subtle changes', 'deep listening']"
shame,"word: shame  
properties: silence, guilt, embarrassment, failure","['silence', 'guilt', 'embarrassment', 'failure']"
shyness,"word: shyness  
properties: silent smiles, avoiding eye contact, nervous laughter, hesitant speech","['silent smiles', 'avoiding eye contact', 'nervous laughter', 'hesitant speech']"
skill,"word: skill  
properties: mastering a instrument, quick problem-solving, consistent practice, adapting to change","['mastering a instrument', 'quick problem-solving', 'consistent practice', 'adapting to change']"
slapstick,"word: slapstick  
properties: comedy, exaggerated movements, physical humor, absurd situations","['comedy', 'exaggerated movements', 'physical humor', 'absurd situations']"
solitude,"word: solitude  
properties: quiet mountain, old book, starlit night, independent thought","['quiet mountain', 'old book', 'starlit night', 'independent thought']"
stimulus,"word: stimulus  
properties: economic growth, neural activation, market demand, environmental change","['economic growth', 'neural activation', 'market demand', 'environmental change']"
stress,"word: stress  
properties: deadline, headache, clenched jaw, rapid heartbeat","['deadline', 'headache', 'clenched jaw', 'rapid heartbeat']"
success,"word: success  
properties: promotion, new car, confidence, achievement milestone","['promotion', 'new car', 'confidence', 'achievement milestone']"
suffering,"word: suffering  
properties: pain, silence, endurance, isolation","['pain', 'silence', 'endurance', 'isolation']"
support,"word: support  
properties: foundation, resilience, teamwork, growth","['foundation', 'resilience', 'teamwork', 'growth']"
surprise,"word: surprise  
properties: birthday party, unexpected twist, child's laughter, sudden rain","['birthday party', 'unexpected twist', ""child's laughter"", 'sudden rain']"
talent,"word: talent  
properties: music performance, quick learning, artistic expression, unexpected success","['music performance', 'quick learning', 'artistic expression', 'unexpected success']"
task,"word: task  
properties: deadline, team effort, problem-solving, progress tracking","['deadline', 'team effort', 'problem-solving', 'progress tracking']"
terrorism,"word: terrorism  
properties: violence, government crackdown, refugee crisis, international sanctions","['violence', 'government crackdown', 'refugee crisis', 'international sanctions']"
theory,"word: theory  
properties: scientific explanation, hypothesis, mathematical model, philosophical debate","['scientific explanation', 'hypothesis', 'mathematical model', 'philosophical debate']"
thirst,"word: thirst  
properties: dry mouth, desert journey, cold drink, ancient well","['dry mouth', 'desert journey', 'cold drink', 'ancient well']"
thought,"word: thought  
properties: silence, decision, memory, uncertainty","['silence', 'decision', 'memory', 'uncertainty']"
threat,"word: threat  
properties: violence, betrayal, fear, surprise","['violence', 'betrayal', 'fear', 'surprise']"
tradition,"word: tradition  
properties: holiday meal, ancestral stories, seasonal customs, family gatherings","['holiday meal', 'ancestral stories', 'seasonal customs', 'family gatherings']"
trend,"word: trend  
properties: social media, fashion, technology, consumer behavior","['social media', 'fashion', 'technology', 'consumer behavior']"
trust,"word: trust  
properties: loyalty, silence, vulnerability, betrayal","['loyalty', 'silence', 'vulnerability', 'betrayal']"
value,"word: value  
properties: honesty, sustainability, resilience, growth","['honesty', 'sustainability', 'resilience', 'growth']"
vanity,"word: vanity  
properties: mirror, pride, self-image, false glow","['mirror', 'pride', 'self-image', 'false glow']"
victory,"word: victory  
properties: celebration, opponent's defeat, standing tall, loud cheers","['celebration', ""opponent's defeat"", 'standing tall', 'loud cheers']"
view,"word: view  
properties: mountain range, distant city, window scene, aerial drone","['mountain range', 'distant city', 'window scene', 'aerial drone']"
violation,"word: violation  
properties: broken law, unauthorized access, betrayal, legal consequence","['broken law', 'unauthorized access', 'betrayal', 'legal consequence']"
violence,"word: violence  
properties: war, riots, broken laws, shattered homes","['war', 'riots', 'broken laws', 'shattered homes']"
war,"word: war  
properties: trenches, artillery, famine, political alliances","['trenches', 'artillery', 'famine', 'political alliances']"
warning,"word: warning  
properties: storm, traffic light, alert sound, emergency exit","['storm', 'traffic light', 'alert sound', 'emergency exit']"
weakness,"word: weakness  
properties: vulnerability, failure, doubt, imbalance","['vulnerability', 'failure', 'doubt', 'imbalance']"
wealth,"word: wealth  
properties: inheritance, financial freedom, investment, luxury lifestyle","['inheritance', 'financial freedom', 'investment', 'luxury lifestyle']"
welfare,"word: welfare  
properties: government aid, public health, community centers, food banks","['government aid', 'public health', 'community centers', 'food banks']"
will,"word: will  
properties: determination, future, decision, strength","['determination', 'future', 'decision', 'strength']"
willingness,"word: willingness  
properties: helping a stranger, accepting new responsibilities, opening up to feedback, starting a community project","['helping a stranger', 'accepting new responsibilities', 'opening up to feedback', 'starting a community project']"
wish,"word: wish  
properties: dream, rain, magic, future","['dream', 'rain', 'magic', 'future']"
wit,"word: wit  
properties: clever remark, unexpected twist, sharp observation, quick reply","['clever remark', 'unexpected twist', 'sharp observation', 'quick reply']"
wonder,"word: wonder  
properties: mystery, discovery, curiosity, awe","['mystery', 'discovery', 'curiosity', 'awe']"
work,"word: work  
properties: deadline, office coffee, teamwork, morning meeting","['deadline', 'office coffee', 'teamwork', 'morning meeting']"
worry,"word: worry  
properties: storm, silence, clock, decision","['storm', 'silence', 'clock', 'decision']"
stability,"word: stability  
properties: foundation, balance, endurance, consistency","['foundation', 'balance', 'endurance', 'consistency']"
selection,"word: selection  
properties: menu, committee, diversity, decision","['menu', 'committee', 'diversity', 'decision']"
