word,response,properties
task,"word: task
properties: checklist, deadline, assignment, complete","['checklist', 'deadline', 'assignment', 'complete']"
terrorism,"word: terrorism
properties: fear, explosion, ideology, hostage","['fear', 'explosion', 'ideology', 'hostage']"
theory,"word: theory
properties: hypothesis, Einstein, experiment, unproven","['hypothesis', 'Einstein', 'experiment', 'unproven']"
thirst,"word: thirst
properties: water, desert, dry throat, heat","['water', 'desert', 'dry throat', 'heat']"
thought,"word: thought
properties: brain, cloud, night, quiet","['brain', 'cloud', 'night', 'quiet']"
threat,"word: threat
properties: danger, warning, fear, knife","['danger', 'warning', 'fear', 'knife']"
tradition,"word: tradition
properties: family, ritual, ancestors, celebration","['family', 'ritual', 'ancestors', 'celebration']"
trend,"word: trend
properties: social media, fashion, graph, viral","['social media', 'fashion', 'graph', 'viral']"
trust,"word: trust
properties: handshake, bridge, vulnerability, promise","['handshake', 'bridge', 'vulnerability', 'promise']"
value,"word: value
properties: gold, worth, price, treasure","['gold', 'worth', 'price', 'treasure']"
vanity,"word: vanity
properties: mirror, makeup, peacock, hollow","['mirror', 'makeup', 'peacock', 'hollow']"
victory,"word: victory
properties: trophy, celebration, podium, champion","['trophy', 'celebration', 'podium', 'champion']"
view,"word: view
properties: window, mountain, telescope, panorama","['window', 'mountain', 'telescope', 'panorama']"
violation,"word: violation
properties: law, boundary, penalty, trespass","['law', 'boundary', 'penalty', 'trespass']"
violence,"word: violence
properties: blood, war, fist, fear","['blood', 'war', 'fist', 'fear']"
war,"word: war
properties: soldiers, destruction, guns, trenches","['soldiers', 'destruction', 'guns', 'trenches']"
warning,"word: warning
properties: siren, yellow, danger, label","['siren', 'yellow', 'danger', 'label']"
weakness,"word: weakness
properties: knees, vulnerability, kryptonite, hunger","['knees', 'vulnerability', 'kryptonite', 'hunger']"
wealth,"word: wealth
properties: mansion, gold, power, inheritance","['mansion', 'gold', 'power', 'inheritance']"
welfare,"word: welfare
properties: government, children, poverty, support","['government', 'children', 'poverty', 'support']"
will,"word: will
properties: testament, determination, future, Shakespeare","['testament', 'determination', 'future', 'Shakespeare']"
willingness,"word: willingness
properties: handshake, open door, volunteer, nod","['handshake', 'open door', 'volunteer', 'nod']"
wish,"word: wish
properties: star, candle, genie, fountain","['star', 'candle', 'genie', 'fountain']"
wit,"word: wit
properties: Shakespeare, sharp, laughter, clever","['Shakespeare', 'sharp', 'laughter', 'clever']"
wonder,"word: wonder
properties: stars, child, discovery, awe","['stars', 'child', 'discovery', 'awe']"
work,"word: work
properties: desk, tired, deadline, paycheck","['desk', 'tired', 'deadline', 'paycheck']"
worry,"word: worry
properties: stomach, sleepless, nails, clouds","['stomach', 'sleepless', 'nails', 'clouds']"
stability,"word: stability
properties: rock, balance beam, tripod, anchor","['rock', 'balance beam', 'tripod', 'anchor']"
selection,"word: selection
properties: menu, variety, highlight, curated","['menu', 'variety', 'highlight', 'curated']"
