word,properties,codes,frequencies
glum,"['Downcast facial expression', 'Silent unhappiness', 'Low mood showing outwardly', 'Frowning or pouting', 'Quiet and sulky demeanor']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
godless,"['Without religious belief or faith', 'Denying existence of a deity', 'Wicked or immoral connotation', 'Describes a person or society', 'Often used disapprovingly by the devout']","['entity', 'entity', 'introspective', 'taxonomic', 'situation']","[0.2, 0.4, 0.2, 0.2]"
greedy,"['Wanting more than you need', 'Never satisfied with what you have', 'Hoarding food or money', 'Selfish desire for excess', 'Gobbling everything without sharing']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
grieving,"['Deep emotional pain after losing someone', 'Crying and feeling heavy-hearted', 'Funerals and memorials', 'Process that takes weeks or months', 'Mourning a death']","['introspective', 'entity', 'situation', 'situation', 'taxonomic']","[0.2, 0.2, 0.4, 0.2]"
grim,"['Dark and serious in mood or appearance', 'Stern facial expression without warmth', 'Foreboding or ominous situation', 'Harsh and unpleasant reality', 'Joyless and unyielding demeanor']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
grouchy,"['Irritable temperament', 'Easily annoyed by small things', 'Complaining frequently', 'Furrowed brow and frown', 'Often associated with mornings before coffee']","['entity', 'entity', 'entity', 'entity', 'situation']","[0.0, 0.8, 0.2, 0.0]"
grumpy,"['Bad-tempered', 'Easily annoyed', 'Furrowed brow', 'Complaining frequently', 'Cranky upon waking']","['taxonomic', 'entity', 'entity', 'entity', 'situation']","[0.2, 0.6, 0.2, 0.0]"
guilty,"['Verdict delivered in a courtroom', 'Heavy conscience after doing something wrong', 'Opposite of innocent', 'Feeling of shame and remorse', 'Responsible for committing a crime']","['situation', 'introspective', 'introspective', 'introspective', 'entity']","[0.0, 0.2, 0.2, 0.6]"
happy,"['Feeling of contentment and joy', 'Smiling and laughing', 'Warm sensation inside your chest', 'Experienced when good things happen', 'Opposite of sad']","['introspective', 'entity', 'introspective', 'situation', 'introspective']","[0.0, 0.2, 0.2, 0.6]"
harmful,"['Causes damage or injury', 'Dangerous to health or well-being', 'Negative consequence resulting from exposure', 'Describes toxic substances or behaviors', 'Opposite of beneficial']","['situation', 'entity', 'situation', 'taxonomic', 'introspective']","[0.2, 0.2, 0.4, 0.2]"
harmony,"['Musical notes sounding pleasing together', 'Agreement among people or groups', 'Peaceful coexistence', 'Singing different complementary pitches simultaneously', 'Balance and unity of parts']","['entity', 'entity', 'entity', 'situation', 'entity']","[0.0, 0.8, 0.2, 0.0]"
hateful,"['Feeling intense hostility toward someone', 'Expressing deep loathing or contempt', 'Describes cruel or malicious speech', 'Deeply unpleasant and repulsive', 'Driven by bitter animosity']","['introspective', 'situation', 'situation', 'introspective', 'introspective']","[0.0, 0.0, 0.4, 0.6]"
heartache,"['Emotional pain from loss or longing', 'Felt deeply in the chest', 'Often caused by romantic disappointment', 'Persistent sadness that lingers', 'Grief mixed with yearning']","['introspective', 'entity', 'situation', 'introspective', 'introspective']","[0.0, 0.2, 0.2, 0.6]"
heartless,"['Cruel', 'No compassion', ""Indifferent to others' suffering"", 'Cold emotionally', 'Lacking empathy or mercy']","['taxonomic', 'introspective', 'entity', 'entity', 'introspective']","[0.2, 0.4, 0.0, 0.4]"
homesick,"['Longing for familiar surroundings while away', 'Feeling experienced during travel or relocation', 'Ache for family and comfort left behind', 'Common among college freshmen and camp attendees', 'Sadness caused by physical distance from where you belong']","['introspective', 'situation', 'introspective', 'situation', 'introspective']","[0.0, 0.0, 0.4, 0.6]"
hopeful,"['Feeling that something desired will happen', 'Optimistic about the future', 'Expecting a positive outcome', 'Opposite of despairing', 'Looking forward with confidence despite uncertainty']","['introspective', 'introspective', 'introspective', 'introspective', 'introspective']","[0.0, 0.0, 0.0, 1.0]"
hopeless,"['Feeling that nothing will improve', 'Beyond rescue or repair', 'Complete absence of optimism', 'Despair when facing impossible odds', 'Giving up because no solution exists']","['introspective', 'entity', 'introspective', 'introspective', 'situation']","[0.0, 0.2, 0.2, 0.6]"
hospitality,"['Welcoming guests warmly into your home', 'Offering food and drink to visitors', 'Making others feel comfortable and cared for', 'Hotels and restaurants industry', 'Generous treatment of strangers']","['situation', 'situation', 'situation', 'situation', 'entity']","[0.0, 0.2, 0.8, 0.0]"
hostile,"['Unfriendly attitude toward someone', 'Aggressive or threatening behavior', 'Ready to fight or oppose', 'Cold, unwelcoming atmosphere', 'Enemy territory in wartime']","['entity', 'entity', 'entity', 'entity', 'situation']","[0.0, 0.8, 0.2, 0.0]"
humiliation,"['Deep shame felt publicly', 'Face burning red', 'Others witnessed your embarrassment', 'Feeling small and degraded', 'Loss of dignity or pride']","['introspective', 'entity', 'situation', 'introspective', 'entity']","[0.0, 0.4, 0.2, 0.4]"
humorous,"['Causes laughter', 'Witty or clever', 'Describes a person, story, or situation', 'Lighthearted tone', 'Entertaining through comedy']","['situation', 'entity', 'situation', 'entity', 'situation']","[0.0, 0.4, 0.6, 0.0]"
hypocrisy,"['Saying one thing but doing the opposite', ""Pretending to have moral standards you don't actually follow"", 'Double standards in behavior', 'Often exposed in politicians and public figures', 'Gap between professed beliefs and actual actions']","['entity', 'entity', 'entity', 'situation', 'entity']","[0.0, 0.8, 0.2, 0.0]"
impatient,"['Wanting something to happen sooner', 'Restless waiting', 'Tapping fingers or checking the clock', 'Easily frustrated by delays', 'Low tolerance for slowness']","['introspective', 'entity', 'entity', 'entity', 'entity']","[0.0, 0.8, 0.0, 0.2]"
impossibility,"['Something that cannot ever happen or exist', 'Beyond all capability or potential', 'A complete barrier with no workaround', 'Absolute zero chance of occurring', 'Contradicts fundamental laws or logic']","['introspective', 'introspective', 'entity', 'entity', 'entity']","[0.0, 0.6, 0.0, 0.4]"
inappropriate,"['Behavior that violates social norms or expectations', 'Makes others uncomfortable or offended', 'Wrong for the specific context or setting', 'Often said about remarks, jokes, or actions', 'A teacher might scold a child for being this']","['entity', 'situation', 'entity', 'situation', 'situation']","[0.0, 0.4, 0.6, 0.0]"
incest,"['Taboo sexual relationship', 'Between close family members', 'Illegal in most jurisdictions', 'Biological relatives involved', 'Associated with genetic risks for offspring']","['situation', 'situation', 'situation', 'situation', 'entity']","[0.0, 0.2, 0.8, 0.0]"
incredible,"['Beyond what seems possible', 'Causes amazement or astonishment', 'Difficult to believe', 'Extremely impressive', 'Exclaimed when witnessing something extraordinary']","['entity', 'entity', 'entity', 'introspective', 'situation']","[0.0, 0.6, 0.2, 0.2]"
indecision,"['Inability to choose between options', 'Mental paralysis when facing alternatives', 'Wavering back and forth repeatedly', 'Feeling stuck at a crossroads', 'Opposite of being resolute or decisive']","['entity', 'entity', 'situation', 'entity', 'introspective']","[0.0, 0.6, 0.2, 0.2]"
indignant,"['Feeling of anger provoked by unfair treatment', 'Righteous, morally justified reaction', 'Arms crossed, jaw clenched, voice raised', 'Offended sense of dignity or justice', 'Demanding an apology or correction']","['introspective', 'introspective', 'entity', 'entity', 'situation']","[0.0, 0.4, 0.2, 0.4]"
infatuated,"['Intensely obsessed with someone romantically', 'Short-lived irrational passion', 'Cannot stop thinking about them', ""Blind to the other person's flaws"", 'Butterflies in stomach, heart racing', nan]","['entity', 'entity', 'entity', 'entity', 'introspective', 'introspective']","[0.0, 0.6666666666666666, 0.0, 0.3333333333333333]"
infectious,"['Spreading from person to person', 'Caused by germs or viruses', 'Catching a disease through contact', 'Contagious laughter or enthusiasm', 'Requires quarantine or isolation sometimes']","['entity', 'situation', 'situation', 'taxonomic', 'introspective']","[0.2, 0.2, 0.4, 0.2]"
inferiority,"['Feeling of being lesser than others', 'Low self-worth or inadequacy', 'Ranking below in status or quality', 'Often paired with ""complex"" in psychology', 'Comparing yourself unfavorably to peers']","['introspective', 'taxonomic', 'entity', 'situation', 'introspective']","[0.2, 0.2, 0.2, 0.4]"
infuriating,"['Extremely anger-provoking', 'Makes you want to scream', 'Repeated minor annoyances escalating', 'Clenched fists and gritted teeth', 'Feeling when something is maddeningly unfair or frustrating']","['entity', 'introspective', 'situation', 'entity', 'introspective']","[0.0, 0.4, 0.2, 0.4]"
insolent,"['Disrespectful behavior toward someone in authority', 'Rude with a sense of boldness or defiance', 'A teenager talking back to a teacher', 'Conveying contempt through tone or attitude', 'Brazenly overstepping social boundaries of politeness']","['situation', 'entity', 'taxonomic', 'situation', 'situation']","[0.2, 0.2, 0.6, 0.0]"
interested,"['Curious about something', 'Attention focused and engaged', 'Wanting to learn or know more', 'Leaning forward mentally', 'Opposite of bored or indifferent']","['introspective', 'introspective', 'introspective', 'introspective', 'introspective']","[0.0, 0.0, 0.0, 1.0]"
irate,"['Extremely angry', 'Raised voice', 'Red-faced', 'Complaining forcefully', 'Demanding to speak to a manager']","['taxonomic', 'entity', 'entity', 'situation', 'situation']","[0.2, 0.4, 0.4, 0.0]"
jealousy,"['Emotion felt when someone has what you want', 'Green-eyed monster', 'Resentment toward a rival', ""Fear of losing a partner's attention to another"", 'Possessiveness in romantic relationships']","['introspective', 'taxonomic', 'introspective', 'introspective', 'entity']","[0.2, 0.2, 0.0, 0.6]"
jeopardy,"['Danger of harm or loss', 'Legal term for being tried in court', 'Risk of serious negative consequences', 'Famous TV quiz show name', 'Situation where something valuable is threatened']","['taxonomic', 'situation', 'taxonomic', 'situation', 'taxonomic']","[0.6, 0.0, 0.4, 0.0]"
jolly,"['Cheerful and full of good spirits', 'Laughing heartily with a round belly', 'Santa Claus is often described this way', 'Merry and lighthearted mood', 'Warm, infectious happiness during festive occasions']","['entity', 'entity', 'taxonomic', 'entity', 'entity']","[0.2, 0.8, 0.0, 0.0]"
joy,"['Intense positive emotion', 'Warm feeling in chest', 'Smiling uncontrollably', 'Experienced during celebrations', 'Deeper and fuller than mere pleasure']","['taxonomic', 'entity', 'entity', 'situation', 'introspective']","[0.2, 0.4, 0.2, 0.2]"
know,"['Having information stored in your mind', 'Being certain about a fact', 'Acquired through learning or experience', 'Opposite of being ignorant', 'Awareness that enables correct answers']","['entity', 'entity', 'situation', 'introspective', 'situation']","[0.0, 0.4, 0.4, 0.2]"
knowledge,"['Information stored in the mind', 'Gained through learning or experience', 'Understanding of facts and concepts', 'Required for expertise in a subject', 'Accumulated over time through study']","['entity', 'situation', 'entity', 'situation', 'situation']","[0.0, 0.4, 0.6, 0.0]"
language,"['System of communication', 'Spoken or written', 'Has grammar and vocabulary', 'Learned from birth', 'Different countries use different ones']","['entity', 'entity', 'entity', 'situation', 'situation']","[0.0, 0.6, 0.4, 0.0]"
like,"['Feeling of enjoyment or preference toward something', 'Expressed casually about foods, hobbies, or people', 'Weaker than love but stronger than indifference', 'Positive attraction or approval', 'Often paired with ""dislike"" as its opposite']","['introspective', 'situation', 'introspective', 'introspective', 'introspective']","[0.0, 0.0, 0.2, 0.8]"
livelihood,"['Means of earning money', 'Supports daily survival and expenses', ""Often tied to one's occupation or trade"", 'Could be threatened by job loss', 'How someone makes a living financially']","['situation', 'situation', 'situation', 'introspective', 'situation']","[0.0, 0.0, 0.8, 0.2]"
livid,"['Extremely angry', 'Face turns red or purple', 'Furious reaction to injustice', 'Rage barely contained', 'Beyond merely annoyed or upset']","['taxonomic', 'entity', 'situation', 'entity', 'introspective']","[0.2, 0.4, 0.2, 0.2]"
loathing,"['Intense disgust toward someone or something', 'Stomach-churning revulsion', 'Deeper and more visceral than simple dislike', 'Often felt toward moral corruption or betrayal', 'Makes you want to recoil and turn away completely']","['introspective', 'introspective', 'introspective', 'situation', 'situation']","[0.0, 0.0, 0.4, 0.6]"
lonely,"['Feeling of being without companionship', 'Aching emptiness inside', 'Sitting alone in a quiet room', 'Wishing someone would call or visit', 'Isolated from meaningful human connection']","['introspective', 'introspective', 'situation', 'introspective', 'entity']","[0.0, 0.2, 0.2, 0.6]"
love,"['Deep emotional attachment to another person', 'Heart-shaped symbols represent it', 'Felt between romantic partners', 'Warm feeling in your chest', 'Opposite of hate']","['entity', 'situation', 'situation', 'entity', 'introspective']","[0.0, 0.4, 0.4, 0.2]"
merry,"['Happy and cheerful', 'Laughter and smiling', 'Holiday celebrations', 'Christmas greeting phrase', 'Lighthearted joyful mood']","['taxonomic', 'entity', 'situation', 'situation', 'entity']","[0.2, 0.4, 0.4, 0.0]"
mindful,"['Aware of present moment', 'Paying careful attention', 'Deliberate and conscious', 'Often associated with meditation', 'Opposite of careless or distracted']","['entity', 'entity', 'entity', 'situation', 'introspective']","[0.0, 0.6, 0.2, 0.2]"
miscarriage,"['Pregnancy loss before viability', 'Spontaneous, unintended ending', 'Occurs in first trimester typically', 'Bleeding and cramping symptoms', 'Devastating grief for expectant parents']","['entity', 'entity', 'situation', 'entity', 'introspective']","[0.0, 0.6, 0.2, 0.2]"
misery,"['Deep prolonged suffering', 'Feeling of utter wretchedness', 'Experienced during grief or hardship', 'Heavy ache in the chest', 'Wanting relief but finding none']","['entity', 'entity', 'situation', 'entity', 'introspective']","[0.0, 0.6, 0.2, 0.2]"
motivate,"['Inspire someone to take action', 'Provide reason or purpose for doing something', 'Coach giving halftime speech to team', 'Overcome laziness or reluctance', 'Internal or external push toward a goal']","['situation', 'situation', 'situation', 'situation', 'entity']","[0.0, 0.2, 0.8, 0.0]"
mourning,"['Grief expressed after someone dies', 'Wearing black clothing', 'Period of deep sadness and loss', 'Funerals and memorials', 'Weeping and solemn remembrance']","['situation', 'situation', 'entity', 'situation', 'situation']","[0.0, 0.2, 0.8, 0.0]"
mutilated,"['Severely damaged body or limb', 'Disfigured beyond normal appearance', 'Parts cut off or destroyed', 'Violently inflicted harm', 'Irreversibly maimed']","['entity', 'entity', 'entity', 'situation', 'entity']","[0.0, 0.8, 0.2, 0.0]"
nervous,"['Anxious feeling before an important event', 'Butterflies in stomach', 'Sweaty palms', 'Restless fidgeting', 'Racing heartbeat']","['introspective', 'introspective', 'entity', 'entity', 'introspective']","[0.0, 0.4, 0.0, 0.6]"
obsessed,"['Cannot stop thinking about something', 'Fixated beyond healthy limits', 'Consuming preoccupation', 'Mentally unable to let go', 'Compulsive intense focus on one thing']","['introspective', 'introspective', 'introspective', 'introspective', 'introspective']","[0.0, 0.0, 0.0, 1.0]"
optimistic,"['Expecting good outcomes', 'Seeing the bright side', 'Glass half full', 'Hopeful about the future', 'Positive attitude despite uncertainty']","['introspective', 'introspective', 'taxonomic', 'taxonomic', 'entity']","[0.4, 0.2, 0.0, 0.4]"
outrageous,"['Shockingly excessive or extreme', 'Beyond what is considered acceptable or reasonable', 'Provokes anger or disbelief in others', 'Describes behavior, prices, or claims', 'Makes your jaw drop in indignation']","['entity', 'introspective', 'introspective', 'taxonomic', 'introspective']","[0.2, 0.2, 0.0, 0.6]"
passionate,"['Intense feeling or emotion about something', 'Burning desire driving actions', 'Heart racing with deep enthusiasm', 'Describes lovers or devoted artists', 'Opposite of indifferent or apathetic']","['introspective', 'introspective', 'introspective', 'situation', 'introspective']","[0.0, 0.0, 0.2, 0.8]"
peeved,"['Mildly irritated', 'Annoyed but not furious', 'Feeling bothered by something small', 'Slight frown or huff', 'Low-level frustration over a petty matter']","['taxonomic', 'taxonomic', 'taxonomic', 'entity', 'taxonomic']","[0.8, 0.2, 0.0, 0.0]"
penance,"['Punishment self-imposed after wrongdoing', 'Religious practice in Catholicism', 'Atonement for sins', 'Assigned by a priest after confession', 'Often involves prayer or fasting']","['situation', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 1.0, 0.0]"
pity,"[""Feeling sorry for someone's suffering"", 'Compassion toward misfortune', 'Often accompanied by sadness', 'Can feel condescending or unwanted', '""What a shame"" sentiment']","['introspective', 'introspective', 'introspective', 'introspective', 'situation']","[0.0, 0.0, 0.2, 0.8]"
pleasure,"['Enjoyable feeling experienced during rewarding activities', 'Opposite of pain or suffering', 'Warm sensation of satisfaction and contentment', 'Sought through food, music, relaxation, or intimacy', 'Often paired with ""guilty"" when indulging in something frivolous']","['entity', 'introspective', 'entity', 'situation', 'introspective']","[0.0, 0.4, 0.2, 0.4]"
poignant,"['Deeply emotionally moving', 'Bittersweet sadness felt in the chest', ""A dying character's final words in a film"", 'Sharp ache of tender feeling', 'Evokes sympathy mixed with sorrow']","['introspective', 'introspective', 'situation', 'introspective', 'introspective']","[0.0, 0.0, 0.2, 0.8]"
prefer,"['Choosing one option over another', 'Internal feeling of liking something more', 'Ranking alternatives in your mind', 'Expressed when ordering at a restaurant', 'Implies comparison between at least two things']","['situation', 'introspective', 'introspective', 'situation', 'introspective']","[0.0, 0.0, 0.4, 0.6]"
pretty,"['Pleasing to look at', 'Describes flowers or sunsets', 'Less intense than beautiful', 'Often used for delicate or feminine things', 'Visually attractive in a gentle way']","['entity', 'situation', 'introspective', 'situation', 'entity']","[0.0, 0.4, 0.4, 0.2]"
progressive,"['Forward-moving', 'Gradual advancement over time', 'Favoring social reform and change', 'Political left-leaning ideology', 'Increasing in stages or steps']","['entity', 'situation', 'entity', 'taxonomic', 'situation']","[0.2, 0.4, 0.4, 0.0]"
rage,"['Intense uncontrollable anger', 'Face turns red and hot', 'Fists clenched, body shaking', 'Yelling or screaming', 'Triggered by injustice or frustration']","['taxonomic', 'entity', 'entity', 'situation', 'situation']","[0.2, 0.4, 0.4, 0.0]"
reasoning,"['Logical thinking process', 'Drawing conclusions from evidence', 'Mental activity used to solve problems', 'Involves connecting premises to reach judgments', 'Distinguishes careful analysis from gut instinct']","['taxonomic', 'entity', 'taxonomic', 'entity', 'situation']","[0.4, 0.4, 0.2, 0.0]"
regretful,"['Feeling sorrow about a past action or decision', 'Wishing you could undo something you did', 'Apologetic tone when reflecting on mistakes', 'Heavy-hearted looking backward at missed opportunities', 'Remorseful expression accompanied by sighing']","['introspective', 'introspective', 'entity', 'introspective', 'entity']","[0.0, 0.4, 0.0, 0.6]"
rehabilitation,"['Restoring someone to normal functioning after injury, illness, or addiction', 'Involves therapy, exercises, and structured programs', 'Occurs in hospitals, clinics, or specialized centers', 'Gradual process of recovery over weeks or months', 'Relearning skills and rebuilding strength or sobriety']","['situation', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 1.0, 0.0]"
rejoice,"['Feel great happiness', 'Celebrate good news', 'Express delight openly', 'Heart feels full and uplifted', 'Often involves smiling, laughing, or cheering']","['introspective', 'situation', 'situation', 'introspective', 'entity']","[0.0, 0.2, 0.4, 0.4]"
repugnant,"['Extremely disgusting or offensive', 'Causes strong feelings of revulsion', 'Morally abhorrent behavior or ideas', 'Makes you recoil or turn away', 'Stronger than merely unpleasant or distasteful']","['taxonomic', 'introspective', 'taxonomic', 'introspective', 'introspective']","[0.4, 0.0, 0.0, 0.6]"
resentful,"['Bitter feeling toward someone who wronged you', 'Holding onto anger over perceived unfairness', 'Lingering grudge that simmers inside', 'Feeling you deserved better treatment', 'Indignant but suppressed, not openly explosive']","['introspective', 'introspective', 'introspective', 'introspective', 'introspective']","[0.0, 0.0, 0.0, 1.0]"
resolve,"['Firm determination to do something', 'Making a decision after deliberation', 'Inner strength during difficulty', 'Settling a problem or dispute', 'Unwavering commitment despite obstacles']","['entity', 'situation', 'entity', 'situation', 'entity']","[0.0, 0.6, 0.4, 0.0]"
rousing,"['Stirring up excitement or energy', 'Makes you want to stand up and cheer', 'Describes a powerful speech or anthem', 'Awakens passion and enthusiasm', 'Opposite of dull or boring']","['situation', 'introspective', 'situation', 'situation', 'introspective']","[0.0, 0.0, 0.6, 0.4]"
sad,"['Emotion felt during loss', 'Tears may fall', 'Heavy feeling in chest', 'Opposite of happy', 'Downturned mouth expression']","['situation', 'entity', 'introspective', 'introspective', 'entity']","[0.0, 0.4, 0.2, 0.4]"
scary,"['Feeling of fear or dread', 'Heart races and body tenses', 'Dark places at night', 'Horror movies evoke this', 'Makes you want to run away']","['introspective', 'introspective', 'situation', 'situation', 'introspective']","[0.0, 0.0, 0.4, 0.6]"
scornful,"['Contemptuous facial expression with curled lip', 'Looking down on someone as inferior', 'Dismissive and mocking attitude', 'Sneering tone of voice', 'Feeling of superiority mixed with disgust']","['entity', 'entity', 'entity', 'entity', 'introspective']","[0.0, 0.8, 0.0, 0.2]"
sentimental,"['Emotional attachment to memories or objects from the past', 'Feeling tenderness or nostalgia when revisiting old photographs', 'Keeping worn-out items because of personal meaning rather than practical value', 'Often involves tearfulness over something touching or bittersweet', 'Driven by heart rather than logic or reason']","['introspective', 'introspective', 'situation', 'entity', 'introspective']","[0.0, 0.2, 0.2, 0.6]"
sexy,"['Physically attractive', 'Alluring appearance', 'Provocative clothing', 'Desirable', 'Arousing romantic interest']","['entity', 'entity', 'situation', 'introspective', 'situation']","[0.0, 0.4, 0.4, 0.2]"
sin,"['Moral transgression', 'Religious concept', 'Violates divine commandments', 'Requires repentance', 'Seven deadly types']","['taxonomic', 'taxonomic', 'entity', 'introspective', 'taxonomic']","[0.6, 0.2, 0.0, 0.2]"
sorrowful,"['Deep emotional pain from loss or disappointment', 'Tears welling in the eyes', 'Heavy feeling in the chest', 'Expression showing profound grief', 'Lingering sadness that weighs on the spirit']","['introspective', 'entity', 'entity', 'entity', 'introspective']","[0.0, 0.6, 0.0, 0.4]"
spiteful,"['Deliberately wanting to hurt or upset someone', 'Driven by petty resentment or grudge', 'Motivated by malice rather than reason', 'Small-minded and vengeful behavior', 'Actions intended to cause pain out of bitterness']","['entity', 'entity', 'entity', 'entity', 'situation']","[0.0, 0.8, 0.2, 0.0]"
startle,"['Sudden unexpected fright', 'Jump or flinch involuntarily', 'Caused by a loud noise or surprise', 'Brief momentary reaction', 'Heart races and body tenses']","['entity', 'entity', 'situation', 'entity', 'entity']","[0.0, 0.8, 0.2, 0.0]"
stress,"['Mental pressure from demands or responsibilities', 'Tension felt in body, especially shoulders and neck', 'Caused by deadlines, work, or conflict', 'Can lead to headaches and exhaustion', 'Opposite of relaxation']","['entity', 'entity', 'situation', 'entity', 'introspective']","[0.0, 0.6, 0.2, 0.2]"
super,"['Prefix meaning above or beyond normal', 'Describes something excellent or outstanding', 'Casual enthusiastic praise', 'Greater than ordinary degree', 'Often paired with ""hero"" or ""man""']","['entity', 'situation', 'situation', 'entity', 'situation']","[0.0, 0.4, 0.6, 0.0]"
superficial,"['Only on the surface', 'Lacking depth or thoroughness', 'Appearance over substance', 'Shallow understanding or analysis', 'Skin-deep']","['entity', 'taxonomic', 'entity', 'taxonomic', 'taxonomic']","[0.6, 0.4, 0.0, 0.0]"
surprised,"['Unexpected event occurs', 'Eyes widen suddenly', 'Mouth drops open', 'Gasp or sharp inhale', 'Caught off guard emotionally']","['situation', 'entity', 'entity', 'entity', 'introspective']","[0.0, 0.6, 0.2, 0.2]"
suspense,"['Uncertainty about an outcome', 'Tension felt while waiting', 'Edge of your seat', 'Anticipation mixed with anxiety', 'Common in thriller movies']","['entity', 'introspective', 'entity', 'introspective', 'situation']","[0.0, 0.4, 0.2, 0.4]"
suspicious,"[""Distrustful feeling toward someone's motives"", 'Narrowed eyes and sideways glances', 'Something seems off or not quite right', 'Questioning whether deception is occurring', 'Aroused by unusual or secretive behavior']","['introspective', 'entity', 'introspective', 'introspective', 'situation']","[0.0, 0.2, 0.2, 0.6]"
symbolism,"['Using objects to represent deeper meanings', 'Literary and artistic technique', 'Dove means peace, for example', 'Hidden significance beyond the literal', 'Interpretation required to understand the message']","['entity', 'taxonomic', 'taxonomic', 'entity', 'introspective']","[0.4, 0.4, 0.0, 0.2]"
sympathy,"['Feeling shared when someone experiences loss or suffering', 'Often expressed at funerals with cards or flowers', ""Understanding another person's pain from the outside"", 'Emotional warmth directed toward someone in hardship', 'Compassionate concern without necessarily feeling the same emotion yourself']","['entity', 'situation', 'entity', 'entity', 'entity']","[0.0, 0.8, 0.2, 0.0]"
terrible,"['Extremely bad quality or degree', 'Causes great fear or dread', 'Describes disasters or catastrophes', 'Strongly negative judgment', 'Makes you recoil or shudder']","['entity', 'introspective', 'situation', 'introspective', 'introspective']","[0.0, 0.2, 0.2, 0.6]"
terrify,"['Cause extreme fear in someone', 'Heart pounding, frozen in place', 'Horror movies aim to do this', 'Stronger than simply scaring', 'Makes someone feel dread and panic', nan]","['situation', 'entity', 'entity', 'situation', 'introspective', 'introspective']","[0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
terror,"['Extreme overwhelming fear', 'Paralyzing dread felt during danger', 'Heart-pounding inability to think clearly', 'Experienced during nightmares or attacks', 'Intense emotional state beyond ordinary fright']","['introspective', 'introspective', 'introspective', 'situation', 'introspective']","[0.0, 0.0, 0.2, 0.8]"
thankful,"['Feeling of appreciation after receiving help', 'Warm emotion directed toward a benefactor', 'Often expressed during holiday meals in November', 'Opposite of ungrateful', 'Acknowledging kindness with heartfelt words']","['introspective', 'introspective', 'situation', 'introspective', 'situation']","[0.0, 0.0, 0.4, 0.6]"
treachery,"['Betrayal of trust', 'Deliberate deception by someone close', 'Stabbing in the back', 'Disloyalty to an ally or friend', 'Often involves secret plotting']","['situation', 'situation', 'situation', 'situation', 'situation']","[0.0, 0.0, 1.0, 0.0]"
trustworthy,"['Reliable in keeping promises', 'You can depend on them with secrets', 'Honest and consistent over time', 'Deserving of confidence', 'Opposite of deceitful or shady']","['situation', 'situation', 'entity', 'introspective', 'introspective']","[0.0, 0.2, 0.4, 0.4]"
tyranny,"['Cruel oppressive rule by a single leader', 'Citizens have no freedom or rights', 'Power exercised without legal restraint', 'Ancient Greek city-states experienced this', 'People live in fear of their ruler']","['entity', 'entity', 'entity', 'situation', 'introspective']","[0.0, 0.6, 0.2, 0.2]"
unacceptable,"['Behavior or situation that crosses a line', 'Fails to meet minimum standards', 'Cannot be tolerated or allowed', 'Provokes disapproval or rejection', 'Something that must be changed or stopped']","['introspective', 'introspective', 'introspective', 'introspective', 'introspective']","[0.0, 0.0, 0.0, 1.0]"
uncompromising,"['Refusing to bend or yield on principles', 'Firm and unwavering in stance', 'Will not make concessions during disagreements', 'Describes someone rigid in negotiations', 'Absolute and allowing no middle ground']","['entity', 'entity', 'entity', 'entity', 'entity']","[0.0, 1.0, 0.0, 0.0]"
undertake,"['Begin a task or project', 'Commit to doing something', 'Accept responsibility for completion', 'Implies effort and dedication ahead', 'Voluntarily agree to carry out']","['situation', 'situation', 'situation', 'introspective', 'situation']","[0.0, 0.0, 0.8, 0.2]"
unhappy,"['Feeling of sadness or dissatisfaction', 'Frowning facial expression', 'Opposite of joyful', 'Discontented with a situation', 'Prefix negates a positive emotional state']","['introspective', 'entity', 'introspective', 'taxonomic', 'introspective']","[0.2, 0.2, 0.0, 0.6]"
unimaginable,"['Beyond what the mind can conceive', 'Exceeds all mental limits', 'Too extreme to picture', 'Describes incomprehensible scale or horror', 'Something thought completely impossible to envision']","['introspective', 'introspective', 'introspective', 'entity', 'introspective']","[0.0, 0.2, 0.0, 0.8]"
unpaid,"['Owed but not yet received', 'Work done without compensation', 'Bills or debts still outstanding', 'Volunteer labor', 'Invoice remaining unsettled']","['entity', 'entity', 'situation', 'situation', 'situation']","[0.0, 0.4, 0.6, 0.0]"
unprepared,"['Caught off guard', 'Not ready for what comes next', 'Forgot to study before the exam', 'Lacking necessary supplies or planning', 'Feeling anxious due to insufficient preparation']","['taxonomic', 'taxonomic', 'situation', 'entity', 'introspective']","[0.4, 0.2, 0.2, 0.2]"
unremarkable,"['Ordinary', 'Not worth mentioning', 'Fails to stand out', 'Easily forgotten', 'Blends into the background']","['taxonomic', 'introspective', 'entity', 'introspective', 'entity']","[0.2, 0.4, 0.0, 0.4]"
unwelcome,"['Not wanted or desired by those present', 'Causes discomfort or displeasure upon arrival', 'Uninvited guest at a gathering', 'Met with cold stares or rejection', 'Intrusive presence that others wish would leave']","['introspective', 'introspective', 'taxonomic', 'situation', 'introspective']","[0.2, 0.0, 0.2, 0.6]"
