word,properties,codes,frequencies
mockery,"['satire', 'applause', 'sarcasm', 'caricature']","['association', 'social constellation', 'association', 'association']","[0.0, 0.0, 0.25, 0.75]"
model,"['runway', 'prototype', 'simulation', 'scale\\x00']","['sensorimotor feature', 'other abstract concept', 'other abstract concept', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
moment,"['flash', 'decision', 'photograph', 'heartbeat']","['sensorimotor feature', 'internal state and emotion', 'association', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
mood,"['music', 'weather', 'colors', 'coffee']","['association', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
mourning,[''],[],"[0, 0, 0, 0]"
need,[''],[],"[0, 0, 0, 0]"
nervousness,"['trembling hands', 'rapid heartbeat', 'sweaty palms', 'stammering speech']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[1.0, 0.0, 0.0, 0.0]"
nightmare,"['dark hallway', 'pounding heart', 'screaming voices', 'broken mirror']","['sensorimotor feature', 'internal state and emotion', 'sensorimotor feature', 'association']","[0.5, 0.25, 0.0, 0.25]"
notion,"['brainstorming', 'sketchbook', 'curiosity', 'prototype']","['internal state and emotion', 'sensorimotor feature', 'internal state and emotion', 'other abstract concept']","[0.25, 0.5, 0.0, 0.25]"
obedience,"['military drill', 'classroom rules', 'dog training', 'courtroom oath']","['social constellation', 'social constellation', 'social constellation', 'social constellation']","[0.0, 0.0, 1.0, 0.0]"
objection,[''],[],"[0, 0, 0, 0]"
obligation,"['contract', 'duty', 'deadline', 'responsibility']","['other abstract concept', 'other abstract concept', 'association', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
observation,[''],[],"[0, 0, 0, 0]"
occupation,"['paycheck', 'uniform', 'schedule', 'career path']","['association', 'sensorimotor feature', 'other abstract concept', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
order,"['queue', 'hierarchy', 'instructions', 'inventory']","['sensorimotor feature', 'social constellation', 'other abstract concept', 'association']","[0.25, 0.0, 0.25, 0.5]"
ostracism,"['exile', 'silence', 'empty chair', 'cold shoulders']","['other abstract concept', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
overview,"['summary', 'map', 'briefing', 'snapshot']","['other abstract concept', 'association', 'social constellation', 'sensorimotor feature']","[0.25, 0.0, 0.25, 0.5]"
pain,"['bruise', 'heartbreak', 'alarm', 'lesson']","['sensorimotor feature', 'internal state and emotion', 'association', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
panic,"['racing heart', 'crowded elevator', 'sudden alarm', 'spilled coffee']","['internal state and emotion', 'social constellation', 'association', 'association']","[0.0, 0.25, 0.25, 0.5]"
pardon,[''],[],"[0, 0, 0, 0]"
passion,"['fireworks', 'midnight oil', 'heartbeat', 'brushstrokes']","['association', 'association', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
past,"['memories', 'history', 'nostalgia', 'photographs']","['association', 'other abstract concept', 'internal state and emotion', 'association']","[0.0, 0.25, 0.0, 0.75]"
peace,"['quiet garden', 'sunrise meditation', 'open window', 'gentle rain']","['sensorimotor feature', 'internal state and emotion', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.25, 0.0, 0.0]"
perception,"['eyes', 'illusion', 'bias', 'insight']","['sensorimotor feature', 'association', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
perfection,"['flawless design', 'unattainable goal', 'meticulous planning', 'pristine surface']","['sensorimotor feature', 'other abstract concept', 'internal state and emotion', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
performance,"['stage', 'applause', 'metrics', 'rehearsal']","['sensorimotor feature', 'social constellation', 'other abstract concept', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
perspective,"['telescope', 'storytelling', 'mountain view', 'cultural lens']","['sensorimotor feature', 'association', 'sensorimotor feature', 'other abstract concept']","[0.5, 0.0, 0.0, 0.5]"
plan,"['blueprint', 'deadline', 'budget', 'teamwork']","['sensorimotor feature', 'other abstract concept', 'other abstract concept', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
pleasure,[''],[],"[0, 0, 0, 0]"
potential,[''],[],"[0, 0, 0, 0]"
poverty,"['hunger', 'homelessness', 'inequality', 'stigma']","['sensorimotor feature', 'sensorimotor feature', 'other abstract concept', 'association']","[0.5, 0.0, 0.0, 0.5]"
power,"['electricity', 'leadership', 'engine', 'influence']","['sensorimotor feature', 'social constellation', 'association', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
prediction,"['weather forecast', 'stock market', 'crystal ball', 'game strategy']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
present,[''],[],"[0, 0, 0, 0]"
pride,"['parade', 'trophy', 'family portrait', 'standing tall']","['association', 'association', 'social constellation', 'sensorimotor feature']","[0.25, 0.0, 0.25, 0.5]"
problem,"['puzzle', 'deadline', 'coffee', 'brainstorming']","['association', 'other abstract concept', 'association', 'social constellation']","[0.0, 0.0, 0.25, 0.75]"
prohibition,"['speakeasy', 'temperance', 'fines', 'contraband']","['association', 'other abstract concept', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
promise,"['handshake', 'wedding vows', 'deadline', 'trust']","['sensorimotor feature', 'social constellation', 'other abstract concept', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
proof,"['experiment', 'courtroom', 'math', 'verification']","['sensorimotor feature', 'social constellation', 'other abstract concept', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
proposal,"['wedding', 'pitch', 'deadline', 'acceptance']","['association', 'sensorimotor feature', 'other abstract concept', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
prosperity,"['harvest', 'bustling markets', 'education', 'health care']","['sensorimotor feature', 'social constellation', 'other abstract concept', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
protection,"['shield', 'firewall', 'insurance', 'guardian\\u200b']","['sensorimotor feature', 'association', 'association', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
protest,"['march', 'signs', 'chants', 'police']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'social constellation']","[0.75, 0.0, 0.25, 0.0]"
provocation,"['protest', 'fireworks', 'debate', 'surprise']","['social constellation', 'association', 'social constellation', 'internal state and emotion']","[0.0, 0.25, 0.5, 0.25]"
punishment,"['courtroom', 'detentions', 'remorse', 'fines']","['association', 'sensorimotor feature', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
quality,"['craftsmanship', 'standards', 'consistency', 'reputation']","['sensorimotor feature', 'other abstract concept', 'other abstract concept', 'association']","[0.25, 0.0, 0.0, 0.75]"
quantity,[''],[],"[0, 0, 0, 0]"
rage,"['fire', 'clenched fists', 'red lights', 'storm clouds']","['association', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
realization,[''],[],"[0, 0, 0, 0]"
reassurance,[''],[],"[0, 0, 0, 0]"
recommendation,"['doctor', 'review', 'list', 'trust']","['association', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
recovery,"['rehab', 'relapse', 'support', 'resilience']","['sensorimotor feature', 'other abstract concept', 'social constellation', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
regard,"['respect', 'attention', 'perspective', 'evaluation']","['other abstract concept', 'sensorimotor feature', 'other abstract concept', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
regret,"['missed opportunity', 'lingering thought', 'apology', 'hindsight']","['association', 'internal state and emotion', 'social constellation', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
relief,"['sigh', 'after‑rain', 'loosening', 'warm blanket']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
remorse,[''],[],"[0, 0, 0, 0]"
requirement,"['checklist', 'deadline', 'contract', 'budget']","['sensorimotor feature', 'other abstract concept', 'social constellation', 'association']","[0.25, 0.0, 0.25, 0.5]"
resemblance,[''],[],"[0, 0, 0, 0]"
resistance,"['heat', 'protest', 'electrical circuit', 'stubbornness']","['sensorimotor feature', 'social constellation', 'association', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
resolution,"['""New Year\'s promises""', 'crystal-clear image', 'courtroom verdict', 'focused determination']","['association', 'sensorimotor feature', 'other abstract concept', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
respect,"['handshake', 'mentor', 'cultural norms', 'quiet listening']","['sensorimotor feature', 'social constellation', 'association', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
responsibility,"['deadlines', 'trust', 'decision‑making', 'accountability']","['association', 'social constellation', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
retaliation,"['courtroom', 'revenge', 'retaliation', 'cycle']","['association', 'other abstract concept', 'other abstract concept', 'association']","[0.0, 0.0, 0.0, 1.0]"
revenge,"['betrayal', 'justice', 'obsession', 'cycles']","['association', 'other abstract concept', 'internal state and emotion', 'association']","[0.0, 0.25, 0.0, 0.75]"
revolution,"['wheel', 'uprising', 'change', 'spin']","['association', 'social constellation', 'other abstract concept', 'sensorimotor feature']","[0.25, 0.0, 0.25, 0.5]"
risk,"['dice', 'investment', 'adventure', 'insurance']","['association', 'other abstract concept', 'association', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
ritual,"['candles', 'morning coffee', 'graduation ceremony', 'seasonal festivals']","['sensorimotor feature', 'association', 'social constellation', 'social constellation']","[0.25, 0.0, 0.5, 0.25]"
romantic,"['candlelit dinner', 'love letters', 'sunset walk', 'slow dancing']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
safety,"['seatbelt', 'fire alarm', 'childhood home', 'emergency exit']","['sensorimotor feature', 'association', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
satisfaction,"['achievement', 'smile', 'warm tea', 'ticking clock']","['other abstract concept', 'internal state and emotion', 'sensorimotor feature', 'association']","[0.25, 0.25, 0.0, 0.5]"
scheme,"['plot', 'blueprint', 'intrigue', 'strategy']","['association', 'sensorimotor feature', 'social constellation', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
self-dependence,[''],[],"[0, 0, 0, 0]"
sensation,"['tingling', 'music', 'surprise', 'texture']","['sensorimotor feature', 'association', 'internal state and emotion', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
sensitivity,"['touch', 'empathy', 'allergies', 'microphone']","['sensorimotor feature', 'internal state and emotion', 'sensorimotor feature', 'association']","[0.5, 0.25, 0.0, 0.25]"
shame,"['blushing', 'secrets', 'judgment', 'apology']","['sensorimotor feature', 'association', 'social constellation', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
shyness,"['blushing', 'quiet rooms', 'hesitant voice', 'hidden diary']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
skill,"['practice', 'mastery', 'talent', 'growth']","['sensorimotor feature', 'other abstract concept', 'association', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
slapstick,[''],[],"[0, 0, 0, 0]"
solitude,"['silence', 'forest', 'coffee', 'night sky']","['sensorimotor feature', 'association', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
stimulus,"['experiment', 'reaction', 'cue', 'motivation']","['other abstract concept', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
stress,"['deadlines', 'tension', 'coffee', 'traffic']","['other abstract concept', 'internal state and emotion', 'association', 'association']","[0.0, 0.25, 0.0, 0.75]"
success,"['celebration', 'milestones', 'perseverance', 'recognition']","['association', 'other abstract concept', 'internal state and emotion', 'social constellation']","[0.0, 0.25, 0.25, 0.5]"
suffering,"['hospital beds', 'rainstorms', 'marathon', 'night shifts']","['sensorimotor feature', 'association', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
support,"['scaffolding', 'encouragement', 'crutches', 'backup']","['sensorimotor feature', 'internal state and emotion', 'association', 'social constellation']","[0.25, 0.25, 0.25, 0.25]"
surprise,"['birthday cake', 'hidden camera', 'gasp', 'fireworks']","['association', 'social constellation', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.25, 0.5]"
talent,"['stage', 'mentorship', 'discovery', 'perseverance']","['sensorimotor feature', 'social constellation', 'association', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
task,"['deadline', 'checklist', 'teamwork', 'motivation']","['other abstract concept', 'association', 'social constellation', 'internal state and emotion']","[0.0, 0.25, 0.25, 0.5]"
terrorism,[''],[],"[0, 0, 0, 0]"
theory,"['experiment', 'hypothesis', 'textbooks', 'debate']","['sensorimotor feature', 'other abstract concept', 'association', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
thirst,"['desert', 'glass', 'marathon', 'oasis']","['association', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
thought,"['daydream', 'puzzle', 'notebook', 'whisper']","['internal state and emotion', 'association', 'association', 'sensorimotor feature']","[0.25, 0.25, 0.0, 0.5]"
threat,"['alarm', 'shadows', 'warning signs', 'tension']","['internal state and emotion', 'association', 'association', 'internal state and emotion']","[0.0, 0.5, 0.0, 0.5]"
tradition,"['family gatherings', 'ceremonial dress', 'passed‑down recipes', 'annual festivals']","['social constellation', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.25, 0.25]"
trend,"['fashion', 'charts', 'viral', 'momentum']","['association', 'association', 'association', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
trust,"['handshake', 'reliability', 'secret', 'partnership']","['sensorimotor feature', 'other abstract concept', 'association', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
value,[''],[],"[0, 0, 0, 0]"
vanity,"['mirror', 'perfume', 'runway', 'applause']","['sensorimotor feature', 'sensorimotor feature', 'association', 'social constellation']","[0.5, 0.0, 0.25, 0.25]"
victory,"['trophy', 'celebration', 'parade', 'anthem']","['association', 'social constellation', 'social constellation', 'association']","[0.0, 0.0, 0.5, 0.5]"
view,"['horizon', 'balcony', 'telescope', 'panorama']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[1.0, 0.0, 0.0, 0.0]"
violation,"['broken rules', 'courtroom', 'alarm', 'boundary']","['other abstract concept', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
violence,"['protests', 'trauma', 'movies', 'self‑defense']","['social constellation', 'internal state and emotion', 'association', 'social constellation']","[0.0, 0.25, 0.5, 0.25]"
war,"['trenches', 'draft', 'propaganda', 'ceasefire']","['sensorimotor feature', 'social constellation', 'association', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
warning,"['siren', 'caution tape', 'traffic sign', 'alert email']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.75, 0.0, 0.0, 0.25]"
weakness,"['cracked armor', 'secret confession', 'fragile glass', 'hidden flaw']","['sensorimotor feature', 'internal state and emotion', 'sensorimotor feature', 'association']","[0.5, 0.25, 0.0, 0.25]"
wealth,"['inheritance', 'investment', 'philanthropy', 'luxury']","['association', 'other abstract concept', 'social constellation', 'sensorimotor feature']","[0.25, 0.0, 0.25, 0.5]"
welfare,[''],[],"[0, 0, 0, 0]"
will,"['inheritance', 'determination', 'legal document', 'future plans']","['association', 'internal state and emotion', 'association', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
willingness,"['volunteering', 'open‑mindedness', 'first‑step', 'enthusiasm']","['social constellation', 'internal state and emotion', 'association', 'internal state and emotion']","[0.0, 0.5, 0.25, 0.25]"
wish,"['birthday candles', 'shooting stars', 'secret hopes', 'make‑a‑list\\x00']","['association', 'association', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
wit,"['punchlines', 'banter', 'improvisation', 'dry humor']","['association', 'social constellation', 'internal state and emotion', 'association']","[0.0, 0.25, 0.25, 0.5]"
wonder,"['starlight', 'curiosity', 'first steps', 'ancient ruins']","['association', 'internal state and emotion', 'sensorimotor feature', 'association']","[0.25, 0.25, 0.0, 0.5]"
work,"['coffee', 'deadlines', 'teamwork', 'commute']","['association', 'other abstract concept', 'social constellation', 'sensorimotor feature']","[0.25, 0.0, 0.25, 0.5]"
worry,"['restless nights', 'checking messages', 'biting nails', 'endless to‑do list']","['internal state and emotion', 'association', 'sensorimotor feature', 'association']","[0.25, 0.25, 0.0, 0.5]"
stability,"['foundation', 'equilibrium', 'routine', 'anchor']","['sensorimotor feature', 'other abstract concept', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
selection,"['lottery', 'menu', 'hiring', 'filters']","['association', 'sensorimotor feature', 'social constellation', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
