word,properties,codes,frequencies
mockery,"['bully', 'schoolyard', 'pointing', 'tears']","['social constellation', 'association', 'sensorimotor feature', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
model,"['runway', 'camera', 'clothes', 'pose']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
moment,"['photograph', 'silence', 'realization', 'kiss']","['association', 'sensorimotor feature', 'internal state and emotion', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
mood,"['lighting', 'music', 'rain', 'colors']","['sensorimotor feature', 'association', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
mourning,"['black', 'casket', 'tears', 'rain']","['association', 'association', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
need,"['water', 'shelter', 'help', 'money']","['sensorimotor feature', 'sensorimotor feature', 'social constellation', 'association']","[0.5, 0.0, 0.25, 0.25]"
nervousness,"['sweat', 'interview', 'pacing', 'heartbeat']","['sensorimotor feature', 'social constellation', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.25, 0.0]"
nightmare,"['sweat', 'monsters', 'falling', 'midnight']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
notion,"['notebook', 'spark', 'brain', 'whisper']","['association', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
obedience,"['dog', 'military', 'classroom', 'parent']","['association', 'social constellation', 'social constellation', 'social constellation']","[0.0, 0.0, 0.75, 0.25]"
objection,"['courtroom', 'lawyer', 'gavel', 'wedding']","['association', 'social constellation', 'association', 'association']","[0.0, 0.0, 0.25, 0.75]"
obligation,"['taxes', 'family', 'heavy', 'deadline']","['association', 'social constellation', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
observation,"['microscope', 'detective', 'stars', 'notes']","['sensorimotor feature', 'social constellation', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
occupation,"['desk', 'paycheck', 'commute', 'uniform']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
order,"['menu', 'courtroom', 'alphabet', 'delivery']","['sensorimotor feature', 'social constellation', 'association', 'association']","[0.25, 0.0, 0.25, 0.5]"
ostracism,"['whispers', 'island', 'schoolyard', 'silence']","['association', 'association', 'social constellation', 'sensorimotor feature']","[0.25, 0.0, 0.25, 0.5]"
overview,"['drone', 'map', 'mountain', 'presentation']","['sensorimotor feature', 'association', 'association', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
pain,"['hospital', 'tears', 'needle', 'pill']","['association', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
panic,"['sweating', 'running', 'exam', 'siren']","['sensorimotor feature', 'sensorimotor feature', 'association', 'association']","[0.5, 0.0, 0.0, 0.5]"
pardon,"['turkey', 'prison', 'governor', 'noise']","['association', 'association', 'social constellation', 'association']","[0.0, 0.0, 0.25, 0.75]"
passion,"['fire', 'art', 'heart', 'tango']","['association', 'association', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
past,"['childhood', 'museum', 'photograph', 'dinosaur']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
peace,"['dove', 'forest', 'sleep', 'treaty']","['association', 'sensorimotor feature', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
perception,"['illusion', 'colors', 'brain', 'mirror']","['other abstract concept', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
perfection,"['symmetry', 'diamond', 'snowflake', 'pressure']","['sensorimotor feature', 'association', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
performance,"['stage', 'applause', 'nerves', 'curtain']","['sensorimotor feature', 'social constellation', 'internal state and emotion', 'association']","[0.25, 0.25, 0.25, 0.25]"
perspective,"['mountain', 'telescope', 'canvas', 'debate']","['sensorimotor feature', 'association', 'association', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
plan,"['calendar', 'future', 'vacation', 'notebook']","['association', 'other abstract concept', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
pleasure,"['chocolate', 'vacation', 'massage', 'smile']","['sensorimotor feature', 'association', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
potential,"['seed', 'battery', 'student', 'canvas']","['association', 'association', 'social constellation', 'association']","[0.0, 0.0, 0.25, 0.75]"
poverty,"['hunger', 'street', 'cold', 'coins']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
power,"['lightning', 'throne', 'battery', 'engine']","['association', 'social constellation', 'sensorimotor feature', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
prediction,"['weather', 'data', 'stars', 'tarot']","['sensorimotor feature', 'association', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
present,"['ribbon', 'birthday', 'stage', 'time']","['association', 'association', 'association', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
pride,"['lion', 'medal', 'rainbow', 'chest']","['association', 'association', 'association', 'sensorimotor feature']","[0.25, 0.0, 0.0, 0.75]"
problem,"['math', 'puzzle', 'headache', 'solution']","['association', 'association', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
prohibition,"['alcohol', 'speakeasy', 'gangster', 'history']","['sensorimotor feature', 'association', 'social constellation', 'association']","[0.25, 0.0, 0.25, 0.5]"
promise,"['pinky', 'secret', 'future', 'ring']","['sensorimotor feature', 'association', 'other abstract concept', 'association']","[0.25, 0.0, 0.0, 0.75]"
proof,"['whiskey', 'chalkboard', 'fingerprints', 'dough']","['association', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
proposal,"['ring', 'knee', 'nervous', 'champagne']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.5, 0.25, 0.0, 0.25]"
prosperity,"['harvest', 'family', 'feast', 'peace']","['sensorimotor feature', 'social constellation', 'association', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
protection,"['umbrella', 'helmet', 'dog', 'roof']","['sensorimotor feature', 'sensorimotor feature', 'social constellation', 'sensorimotor feature']","[0.75, 0.0, 0.25, 0.0]"
protest,"['megaphone', 'signs', 'streets', 'shouting']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[1.0, 0.0, 0.0, 0.0]"
provocation,"['spark', 'bull', 'argument', 'troll']","['association', 'association', 'social constellation', 'social constellation']","[0.0, 0.0, 0.5, 0.5]"
punishment,"['jail', 'corner', 'guilt', 'crime']","['sensorimotor feature', 'association', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
quality,"['leather', 'inspector', 'warranty', 'craftsmanship']","['sensorimotor feature', 'social constellation', 'other abstract concept', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
quantity,"['scale', 'warehouse', 'receipt', 'harvest']","['sensorimotor feature', 'association', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
rage,"['red', 'fists', 'fire', 'screaming']","['sensorimotor feature', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
realization,"['lightbulb', 'puzzle', 'dawn', 'gasp']","['association', 'association', 'association', 'internal state and emotion']","[0.0, 0.25, 0.0, 0.75]"
reassurance,"['blanket', 'mother', 'heartbeat', 'smile']","['sensorimotor feature', 'social constellation', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.25, 0.0]"
recommendation,"['letter', 'restaurant', 'algorithm', 'five-stars']","['association', 'association', 'other abstract concept', 'association']","[0.0, 0.0, 0.0, 1.0]"
recovery,"['hospital', 'bed', 'soup', 'battery']","['association', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
regard,"['signature', 'eyes', 'mentor', 'handshake']","['association', 'sensorimotor feature', 'social constellation', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
regret,"['past', 'tattoo', 'sigh', 'clock']","['other abstract concept', 'association', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
relief,"['sigh', 'shade', 'couch', 'water']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
remorse,"['prison', 'sleeplessness', 'apology', 'tears']","['association', 'internal state and emotion', 'social constellation', 'sensorimotor feature']","[0.25, 0.25, 0.25, 0.25]"
requirement,"['checklist', 'diploma', 'height', 'clipboard']","['association', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
resemblance,"['twins', 'portrait', 'DNA', 'mirror']","['social constellation', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
resistance,"['wall', 'friction', 'weights', 'electricity']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[1.0, 0.0, 0.0, 0.0]"
resolution,"['fireworks', 'pixels', 'handshake', 'gym']","['association', 'sensorimotor feature', 'social constellation', 'association']","[0.25, 0.0, 0.25, 0.5]"
respect,"['elders', 'bowing', 'listening', 'handshake']","['social constellation', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.25, 0.0]"
responsibility,"['parenting', 'mortgage', 'alarm', 'dog']","['social constellation', 'association', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.25, 0.5]"
retaliation,"['cycle', 'anger', 'sword', 'fire']","['other abstract concept', 'internal state and emotion', 'association', 'association']","[0.0, 0.25, 0.0, 0.75]"
revenge,"['betrayal', 'anger', 'sword', 'poison']","['association', 'internal state and emotion', 'association', 'association']","[0.0, 0.25, 0.0, 0.75]"
revolution,"['barricade', 'orbit', 'factory', 'flag']","['sensorimotor feature', 'association', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
risk,"['dice', 'skydiving', 'insurance', 'adrenaline']","['association', 'sensorimotor feature', 'other abstract concept', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
ritual,"['candles', 'morning', 'chanting', 'coffee']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
romantic,"['candlelight', 'roses', 'sunset', 'Paris']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.75, 0.0, 0.0, 0.25]"
safety,"['helmet', 'home', 'seatbelt', 'blanket']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
satisfaction,"['checkmark', 'sigh', 'bed', 'puzzle']","['association', 'internal state and emotion', 'sensorimotor feature', 'association']","[0.25, 0.25, 0.0, 0.5]"
scheme,"['villain', 'colors', 'money', 'whispers']","['association', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
self-dependence,"['compass', 'wilderness', 'toolkit', 'mountain']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
sensation,"['goosebumps', 'news', 'skin', 'concert']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
sensitivity,"['tears', 'allergy', 'microphone', 'light']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
shame,"['blush', 'hiding', 'mistake', 'whisper']","['sensorimotor feature', 'internal state and emotion', 'association', 'social constellation']","[0.25, 0.25, 0.25, 0.25]"
shyness,"['blushing', 'corner', 'whisper', 'stranger']","['sensorimotor feature', 'association', 'sensorimotor feature', 'social constellation']","[0.5, 0.0, 0.25, 0.25]"
skill,"['practice', 'resume', 'juggling', 'tools']","['internal state and emotion', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
slapstick,"['pie', 'clown', 'slip', 'laughter']","['sensorimotor feature', 'social constellation', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.25, 0.0]"
solitude,"['cabin', 'book', 'rain', 'tea']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
stimulus,"['brain', 'economy', 'light', 'reflex']","['other abstract concept', 'association', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
stress,"['deadline', 'sweat', 'coffee', 'traffic']","['other abstract concept', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
success,"['podium', 'champagne', 'applause', 'trophy']","['sensorimotor feature', 'association', 'social constellation', 'association']","[0.25, 0.0, 0.25, 0.5]"
suffering,"['hospital', 'tears', 'war', 'silence']","['association', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
support,"['pillar', 'family', 'shoulder', 'crutches']","['sensorimotor feature', 'social constellation', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.25, 0.25]"
surprise,"['party', 'gift', 'gasp', 'confetti']","['association', 'association', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
talent,"['stage', 'applause', 'music', 'scout']","['sensorimotor feature', 'social constellation', 'association', 'association']","[0.25, 0.0, 0.25, 0.5]"
task,"['coffee', 'deadline', 'desk', 'checkmark']","['association', 'other abstract concept', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
terrorism,"['fear', 'explosion', 'security', 'news']","['internal state and emotion', 'sensorimotor feature', 'other abstract concept', 'association']","[0.25, 0.25, 0.0, 0.5]"
theory,"['chalkboard', 'conspiracy', 'gravity', 'exam']","['sensorimotor feature', 'association', 'other abstract concept', 'association']","[0.25, 0.0, 0.0, 0.75]"
thirst,"['desert', 'water', 'running', 'summer']","['association', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
thought,"['lightbulb', 'shower', 'silent', 'notebook']","['association', 'association', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
threat,"['shadow', 'virus', 'alarm', 'weapon']","['association', 'association', 'internal state and emotion', 'sensorimotor feature']","[0.25, 0.25, 0.0, 0.5]"
tradition,"['family', 'recipe', 'holiday', 'heirloom']","['social constellation', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.25, 0.5]"
trend,"['fashion', 'graph', 'internet', 'youth']","['association', 'association', 'association', 'social constellation']","[0.0, 0.0, 0.25, 0.75]"
trust,"['handshake', 'blindfold', 'secret', 'fall']","['sensorimotor feature', 'association', 'social constellation', 'association']","[0.25, 0.0, 0.25, 0.5]"
value,"['money', 'gold', 'morals', 'time']","['association', 'association', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
vanity,"['mirror', 'makeup', 'selfie', 'peacock']","['sensorimotor feature', 'sensorimotor feature', 'social constellation', 'association']","[0.5, 0.0, 0.25, 0.25]"
victory,"['trophy', 'confetti', 'cheering', 'podium']","['association', 'association', 'social constellation', 'association']","[0.0, 0.0, 0.25, 0.75]"
view,"['mountain', 'window', 'sunset', 'balcony']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[1.0, 0.0, 0.0, 0.0]"
violation,"['whistle', 'ticket', 'privacy', 'boundary']","['association', 'association', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
violence,"['blood', 'fear', 'weapons', 'tears']","['sensorimotor feature', 'internal state and emotion', 'association', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
war,"['soldiers', 'trenches', 'grief', 'peace']","['social constellation', 'sensorimotor feature', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.25, 0.25]"
warning,"['siren', 'storm', 'yellow', 'ticket']","['sensorimotor feature', 'association', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
weakness,"['kryptonite', 'chocolate', 'bed', 'tears']","['association', 'association', 'sensorimotor feature', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
wealth,"['mansion', 'yacht', 'gold', 'power']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'other abstract concept']","[0.75, 0.0, 0.0, 0.25]"
welfare,"['paperwork', 'groceries', 'children', 'government']","['association', 'sensorimotor feature', 'social constellation', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
will,"['lawyer', 'tomorrow', 'iron', 'survival']","['association', 'other abstract concept', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
willingness,"['nod', 'leap', 'handshake', 'smile']","['sensorimotor feature', 'sensorimotor feature', 'social constellation', 'internal state and emotion']","[0.5, 0.25, 0.25, 0.0]"
wish,"['candles', 'star', 'fountain', 'genie']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
wit,"['spark', 'stage', 'smile', 'book']","['association', 'association', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
wonder,"['stars', 'childhood', 'magic', 'universe']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
work,"['coffee', 'commute', 'desk', 'deadline']","['association', 'association', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
worry,"['pacing', 'clock', 'sweat', 'bills']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
stability,"['mountain', 'routine', 'anchor', 'brick']","['sensorimotor feature', 'internal state and emotion', 'association', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
selection,"['cursor', 'evolution', 'menu', 'interview']","['sensorimotor feature', 'association', 'sensorimotor feature', 'social constellation']","[0.5, 0.0, 0.25, 0.25]"
