word,properties,codes,frequencies
meanness,"['stinginess', 'sneer', 'betrayal', 'thorns']","['internal state and emotion', 'sensorimotor feature', 'social constellation', 'association']","[0.25, 0.25, 0.25, 0.25]"
memory,"['photograph', 'nostalgia', 'forgetting', 'brain']","['association', 'internal state and emotion', 'other abstract concept', 'sensorimotor feature']","[0.25, 0.25, 0.0, 0.5]"
menace,"['shadow', 'growl', 'cliff', 'storm']","['association', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
mercy,"['kneeling', 'pardon', 'battlefield', 'relief']","['sensorimotor feature', 'other abstract concept', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
miracle,"['healing', 'starlight', 'impossible', 'rebirth']","['sensorimotor feature', 'association', 'other abstract concept', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
misdemeanor,"['citation', 'courtroom', 'community service', 'record']","['sensorimotor feature', 'association', 'social constellation', 'association']","[0.25, 0.0, 0.25, 0.5]"
misery,"['rain', 'shackles', 'silence', 'winter']","['association', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
mockery,"['classroom', 'mirror', 'shadow', 'circus']","['association', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
model,"['runway', 'clay', 'scale', 'mathematical']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'other abstract concept']","[0.75, 0.0, 0.0, 0.25]"
moment,"['camera', 'breath', 'clock', 'epiphany']","['association', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
mood,"['weather', 'music', 'hormones', 'lighting']","['association', 'association', 'internal state and emotion', 'association']","[0.0, 0.25, 0.0, 0.75]"
mourning,"['black', 'silence', 'eulogy', 'wilted']","['association', 'sensorimotor feature', 'social constellation', 'association']","[0.25, 0.0, 0.25, 0.5]"
need,"['thirst', 'oxygen', 'survival', 'shortage']","['sensorimotor feature', 'sensorimotor feature', 'other abstract concept', 'association']","[0.5, 0.0, 0.0, 0.5]"
nervousness,"['butterflies', 'stutter', 'sweat', 'performance']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.75, 0.0, 0.0, 0.25]"
nightmare,"['sweat', 'darkness', 'racing', 'monster']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.5, 0.25, 0.0, 0.25]"
notion,"['spark', 'hazy', 'whiteboard', 'hunch']","['association', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
obedience,"['leash', 'salute', 'classroom', 'training']","['sensorimotor feature', 'social constellation', 'association', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
objection,"['courtroom', 'protest', 'disagreement', 'overruled']","['association', 'social constellation', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
obligation,"['contract', 'chore', 'debt', 'tether']","['other abstract concept', 'sensorimotor feature', 'other abstract concept', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
observation,"['telescope', 'notebook', 'stillness', 'patterns']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'other abstract concept']","[0.5, 0.25, 0.0, 0.25]"
occupation,"['commute', 'salary', 'uniform', 'deadline']","['sensorimotor feature', 'association', 'sensorimotor feature', 'other abstract concept']","[0.5, 0.0, 0.0, 0.5]"
order,"['library', 'rhythm', 'command', 'checklist']","['association', 'sensorimotor feature', 'social constellation', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
ostracism,"['exile', 'silence', 'picket', 'coldness']","['other abstract concept', 'sensorimotor feature', 'social constellation', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
overview,"['map', 'skyscraper', 'summary', 'horizon']","['sensorimotor feature', 'sensorimotor feature', 'other abstract concept', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
pain,"['needle', 'throbbing', 'hospital', 'endurance']","['sensorimotor feature', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
panic,"['heartbeat', 'exit', 'shallow', 'ice']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
pardon,"['gavel', 'kneeling', 'ink', 'eraser']","['association', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
passion,"['flame', 'midnight', 'canvas', 'crescendo']","['sensorimotor feature', 'association', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
past,"['museum', 'shadow', 'scar', 'photograph']","['association', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
peace,"['dove', 'silence', 'meadow', 'truce']","['association', 'sensorimotor feature', 'association', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
perception,"['glasses', 'mirage', 'perspective', 'lens']","['sensorimotor feature', 'association', 'other abstract concept', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
perfection,"['crystal', 'symmetry', 'silence', 'diamond']","['association', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
performance,"['stage', 'nerves', 'applause', 'rehearsal']","['sensorimotor feature', 'internal state and emotion', 'social constellation', 'association']","[0.25, 0.25, 0.25, 0.25]"
perspective,"['horizon', 'prism', 'binoculars', 'distance']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
plan,"['blueprint', 'calendar', 'strategy', 'map']","['sensorimotor feature', 'association', 'other abstract concept', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
pleasure,"['sunset', 'velvet', 'endorphins', 'feast']","['association', 'sensorimotor feature', 'internal state and emotion', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
potential,"['seed', 'horizon', 'apprentice', 'battery']","['sensorimotor feature', 'association', 'social constellation', 'association']","[0.25, 0.0, 0.25, 0.5]"
poverty,"['hunger', 'scarcity', 'endurance', 'instability']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'other abstract concept']","[0.5, 0.25, 0.0, 0.25]"
power,"['lightning', 'battery', 'leader', 'muscles']","['association', 'association', 'social constellation', 'sensorimotor feature']","[0.25, 0.0, 0.25, 0.5]"
prediction,"['weather', 'gamble', 'horoscope', 'crystal']","['sensorimotor feature', 'association', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
present,"['ribbon', 'birthday', 'anticipation', 'surprise']","['association', 'association', 'internal state and emotion', 'internal state and emotion']","[0.0, 0.5, 0.0, 0.5]"
pride,"['peacock', 'lion', 'graduation', 'mirror']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
problem,"['puzzle', 'deadline', 'knot', 'headache']","['association', 'other abstract concept', 'sensorimotor feature', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
prohibition,"['speakeasy', 'alcohol', 'law', 'clandestine']","['association', 'association', 'other abstract concept', 'association']","[0.0, 0.0, 0.0, 1.0]"
promise,"['pinky', 'oath', 'future', 'sincerity']","['sensorimotor feature', 'other abstract concept', 'other abstract concept', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
proof,"['math', 'alcohol', 'fingerprint', 'photograph']","['other abstract concept', 'association', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
proposal,"['ring', 'knee', 'contract', 'anticipation']","['sensorimotor feature', 'sensorimotor feature', 'other abstract concept', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
prosperity,"['harvest', 'banquet', 'blueprint', 'sunrise']","['sensorimotor feature', 'social constellation', 'other abstract concept', 'association']","[0.25, 0.0, 0.25, 0.5]"
protection,"['shield', 'umbrella', 'insurance', 'guard']","['sensorimotor feature', 'sensorimotor feature', 'association', 'social constellation']","[0.5, 0.0, 0.25, 0.25]"
protest,"['megaphone', 'placard', 'streets', 'uprising']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'other abstract concept']","[0.75, 0.0, 0.0, 0.25]"
provocation,"['spark', 'reaction', 'dare', 'catalyst']","['association', 'social constellation', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
punishment,"['courtroom', 'detention', 'discipline', 'consequences']","['association', 'sensorimotor feature', 'other abstract concept', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
quality,"['craft', 'endurance', 'gold', 'standard']","['sensorimotor feature', 'internal state and emotion', 'association', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
quantity,"['scale', 'numbers', 'inventory', 'surplus']","['sensorimotor feature', 'other abstract concept', 'social constellation', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
rage,"['thunderstorm', 'clenched', 'crimson', 'wildfire']","['association', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
realization,"['lightning', 'mirror', 'epiphany', 'dawn']","['association', 'sensorimotor feature', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
reassurance,"['anchor', 'moonlight', 'whisper', 'lighthouse']","['association', 'association', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
recommendation,"['restaurant', 'merit', 'endorsement', 'trust']","['association', 'other abstract concept', 'other abstract concept', 'internal state and emotion']","[0.0, 0.25, 0.0, 0.75]"
recovery,"['bandage', 'sunrise', 'physical therapy', 'marathon']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
regard,"['esteem', 'gaze', 'letter', 'distance']","['internal state and emotion', 'sensorimotor feature', 'association', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
regret,"['mirror', 'sigh', 'yesterday', 'anchor']","['association', 'internal state and emotion', 'association', 'association']","[0.0, 0.25, 0.0, 0.75]"
relief,"['exhale', 'cool', 'shade', 'medicine']","['sensorimotor feature', 'sensorimotor feature', 'association', 'association']","[0.5, 0.0, 0.0, 0.5]"
remorse,"['mirror', 'weight', 'apology', 'night']","['association', 'sensorimotor feature', 'social constellation', 'association']","[0.25, 0.0, 0.25, 0.5]"
requirement,"['checklist', 'deadline', 'contract', 'necessity']","['association', 'association', 'social constellation', 'other abstract concept']","[0.0, 0.0, 0.25, 0.75]"
resemblance,"['mirror', 'genetics', 'déjà vu', 'portrait']","['sensorimotor feature', 'association', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
resistance,"['magnet', 'circuit', 'muscles', 'barricade']","['association', 'association', 'sensorimotor feature', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
resolution,"['calendar', 'mountain', 'microscope', 'gavel']","['association', 'association', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
respect,"['bow', 'silence', 'boundaries', 'anthem']","['sensorimotor feature', 'sensorimotor feature', 'other abstract concept', 'association']","[0.5, 0.0, 0.0, 0.5]"
responsibility,"['anchor', 'compass', 'maturity', 'weight']","['association', 'association', 'other abstract concept', 'sensorimotor feature']","[0.25, 0.0, 0.0, 0.75]"
retaliation,"['boomerang', 'courtroom', 'scorched-earth', 'mirror']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
revenge,"['cold', 'chessboard', 'shadow', 'boomerang']","['sensorimotor feature', 'association', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
revolution,"['gears', 'barricade', 'orbit', 'uprising']","['association', 'sensorimotor feature', 'other abstract concept', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
risk,"['cliff', 'investment', 'parachute', 'gamble']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
ritual,"['incense', 'repetition', 'ancestor', 'midnight']","['sensorimotor feature', 'other abstract concept', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
romantic,"['candlelight', 'sonnet', 'getaway', 'twilight']","['sensorimotor feature', 'association', 'social constellation', 'association']","[0.25, 0.0, 0.25, 0.5]"
safety,"['helmet', 'lock', 'lighthouse', 'seatbelt']","['sensorimotor feature', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
satisfaction,"['exhale', 'completion', 'milestone', 'feast']","['sensorimotor feature', 'other abstract concept', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
scheme,"['blueprint', 'conspiracy', 'architecture', 'strategy']","['sensorimotor feature', 'social constellation', 'association', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
self-dependence,"['compass', 'anchor', 'solitude', 'mastery']","['association', 'association', 'social constellation', 'internal state and emotion']","[0.0, 0.25, 0.25, 0.5]"
sensation,"['shiver', 'limelight', 'nerve', 'flavor']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
sensitivity,"['skin', 'radar', 'threshold', 'poetry']","['sensorimotor feature', 'association', 'other abstract concept', 'association']","[0.25, 0.0, 0.0, 0.75]"
shame,"['blush', 'silence', 'mirror', 'shadow']","['sensorimotor feature', 'association', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
shyness,"['blush', 'silence', 'wallpaper', 'avoidance']","['sensorimotor feature', 'internal state and emotion', 'association', 'internal state and emotion']","[0.25, 0.5, 0.0, 0.25]"
skill,"['violin', 'apprenticeship', 'workbench', 'tournament']","['sensorimotor feature', 'social constellation', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.25, 0.25]"
slapstick,"['banana', 'pratfall', 'pie', 'silence']","['association', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
solitude,"['lighthouse', 'mountain', 'snowfall', 'midnight']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
stimulus,"['reflex', 'economy', 'neuron', 'reaction']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
stress,"['deadline', 'tightrope', 'caffeine', 'knot']","['other abstract concept', 'association', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
success,"['trophy', 'sunrise', 'marathon', 'summit']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
suffering,"['thorns', 'marathon', 'silence', 'healing']","['sensorimotor feature', 'association', 'sensorimotor feature', 'other abstract concept']","[0.5, 0.0, 0.0, 0.5]"
support,"['scaffolding', 'pillar', 'foundation', 'backbone']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[1.0, 0.0, 0.0, 0.0]"
surprise,"['confetti', 'gift', 'heartbeat', 'gasp']","['association', 'association', 'internal state and emotion', 'sensorimotor feature']","[0.25, 0.25, 0.0, 0.5]"
talent,"['stage', 'practice', 'instrument', 'applause']","['sensorimotor feature', 'internal state and emotion', 'sensorimotor feature', 'social constellation']","[0.5, 0.25, 0.25, 0.0]"
task,"['deadline', 'clipboard', 'checklist', 'effort']","['other abstract concept', 'sensorimotor feature', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
terrorism,"['fear', 'ideology', 'rubble', 'security']","['internal state and emotion', 'other abstract concept', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
theory,"['chalkboard', 'hypothesis', 'academia', 'gravity']","['sensorimotor feature', 'other abstract concept', 'association', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
thirst,"['desert', 'canteen', 'parched', 'marathon']","['association', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
thought,"['brain', 'lightning', 'silence', 'ink']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
threat,"['shadow', 'adrenaline', 'shield', 'silence']","['association', 'internal state and emotion', 'sensorimotor feature', 'association']","[0.25, 0.25, 0.0, 0.5]"
tradition,"['heirloom', 'bonfire', 'ritual', 'ancestry']","['association', 'association', 'sensorimotor feature', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
trend,"['algorithm', 'runway', 'viral', 'graph']","['other abstract concept', 'sensorimotor feature', 'association', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
trust,"['handshake', 'glass', 'foundation', 'silence']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
value,"['diamond', 'integrity', 'currency', 'appreciation']","['association', 'other abstract concept', 'association', 'internal state and emotion']","[0.0, 0.25, 0.0, 0.75]"
vanity,"['mirror', 'peacock', 'reflection', 'filter']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
victory,"['confetti', 'podium', 'trophy', 'sweat']","['association', 'social constellation', 'association', 'sensorimotor feature']","[0.25, 0.0, 0.25, 0.5]"
view,"['telescope', 'balcony', 'panorama', 'horizon']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[1.0, 0.0, 0.0, 0.0]"
violation,"['siren', 'boundary', 'penalty', 'fractured']","['association', 'other abstract concept', 'other abstract concept', 'sensorimotor feature']","[0.25, 0.0, 0.0, 0.75]"
violence,"['bruise', 'sirens', 'rage', 'weapon']","['sensorimotor feature', 'association', 'internal state and emotion', 'association']","[0.25, 0.25, 0.0, 0.5]"
war,"['trenches', 'rubble', 'ceasefire', 'medal']","['sensorimotor feature', 'sensorimotor feature', 'other abstract concept', 'association']","[0.5, 0.0, 0.0, 0.5]"
warning,"['siren', 'red', 'thunderstorm', 'hesitation']","['sensorimotor feature', 'sensorimotor feature', 'association', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
weakness,"['fracture', 'vulnerability', 'fatigue', 'crack']","[""503 unavailable. {'error'""]","[0.0, 0.0, 0.0, 0.0]"
wealth,"['gold', 'vault', 'yacht', 'mansion']","['sensorimotor feature', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
welfare,"['checks', 'bureaucracy', 'stability', 'community']","['sensorimotor feature', 'association', 'other abstract concept', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
will,"['testament', 'determination', 'future', 'inheritance']","['association', 'internal state and emotion', 'other abstract concept', 'association']","[0.0, 0.25, 0.0, 0.75]"
willingness,"['open door', 'green light', 'seedling', 'sails']","['sensorimotor feature', 'association', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
wish,"['star', 'birthday', 'dandelion', 'genie']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
wit,"['repartee', 'sharp', 'timing', 'intellect']","['social constellation', 'sensorimotor feature', 'association', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
wonder,"['stars', 'childhood', 'labyrinth', 'bioluminescence']","['association', 'association', 'association', 'sensorimotor feature']","[0.25, 0.0, 0.0, 0.75]"
work,"['desk', 'salary', 'coffee', 'deadline']","['sensorimotor feature', 'association', 'association', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
worry,"['knots', 'pacing', 'midnight', 'fog']","['sensorimotor feature', 'sensorimotor feature', 'association', 'association']","[0.5, 0.0, 0.0, 0.5]"
stability,"['anchor', 'concrete', 'horizon', 'fortress']","['sensorimotor feature', 'sensorimotor feature', 'association', 'association']","[0.5, 0.0, 0.0, 0.5]"
selection,"['menu', 'ballot', 'evolution', 'filter']","['sensorimotor feature', 'social constellation', 'other abstract concept', 'association']","[0.25, 0.0, 0.25, 0.5]"
