word,properties,codes,frequencies
magic,"['whispering winds', 'floating lanterns', 'enchanted forest', 'spellbook glow']","['sensorimotor feature', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
manipulation,"['chess', 'puppet', 'deceit', 'control']","['association', 'sensorimotor feature', 'internal state and emotion', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
manners,"['polite queue', 'respectful silence', 'handshakes', 'table etiquette']","['social constellation', 'social constellation', 'sensorimotor feature', 'social constellation']","[0.25, 0.0, 0.75, 0.0]"
matter,"['gravity', 'puzzle', 'whisper', 'storm']","['other abstract concept', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
meanness,"['cold stare', 'broken trust', 'silent cruelty', 'hollow smile']","['sensorimotor feature', 'social constellation', 'internal state and emotion', 'sensorimotor feature']","[0.5, 0.25, 0.25, 0.0]"
memory,"['old photo', 'forgotten song', 'rainy day', 'whispered secret']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
menace,"['shadow', 'storm', 'silence', 'threat']","['association', 'association', 'association', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
mercy,"['forgiveness', 'quiet rain', 'broken heart', 'second chance']","['other abstract concept', 'association', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
miracle,"['rain', 'dawn', 'choir', 'spark']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
misdemeanor,"['traffic stop', 'minor theft', 'verbal insult', 'probation violation']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'other abstract concept']","[0.75, 0.0, 0.0, 0.25]"
misery,"['cold rain', 'silent tears', 'broken clock', 'hollow voice']","['sensorimotor feature', 'internal state and emotion', 'association', 'sensorimotor feature']","[0.5, 0.25, 0.0, 0.25]"
mockery,"['laughter', 'humiliation', 'silence', 'crowd']","['sensorimotor feature', 'internal state and emotion', 'association', 'social constellation']","[0.25, 0.25, 0.25, 0.25]"
model,"['runway', 'sculpture', 'simulation', 'blueprint']","['sensorimotor feature', 'association', 'other abstract concept', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
moment,"['silence', 'rain', 'clock', 'memory']","['sensorimotor feature', 'association', 'association', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
mood,"['rain', 'silence', 'dance', 'storm']","['association', 'sensorimotor feature', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
mourning,"['rain', 'silence', 'graves', 'hands clasped']","['association', 'sensorimotor feature', 'association', 'social constellation']","[0.25, 0.0, 0.25, 0.5]"
need,"['hunger', 'repair', 'escape', 'calm']","['sensorimotor feature', 'other abstract concept', 'other abstract concept', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
nervousness,"['trembling hands', 'rapid heartbeat', 'sweaty palms', 'avoided eye contact']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[1.0, 0.0, 0.0, 0.0]"
nightmare,"['screaming', 'darkness', 'trapped', 'fear']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'internal state and emotion']","[0.5, 0.5, 0.0, 0.0]"
notion,"['mystery', 'rebellion', 'clarity', 'illusion']","['other abstract concept', 'other abstract concept', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
obedience,"['quiet classroom', 'strict parent', 'marching drill', 'temple ritual']","['social constellation', 'social constellation', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.5, 0.25]"
objection,"['courtroom', 'protest', 'debate', 'refusal']","['association', 'social constellation', 'social constellation', 'other abstract concept']","[0.0, 0.0, 0.5, 0.5]"
obligation,"['legal duty', 'workplace deadline', 'moral responsibility', 'parental duty']","['other abstract concept', 'other abstract concept', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
observation,"['silence', 'lens', 'shadow', 'pause']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'internal state and emotion']","[0.75, 0.25, 0.0, 0.0]"
occupation,"['commute', 'ledger', 'mentor', 'shift']","['sensorimotor feature', 'association', 'social constellation', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
order,"['queue', 'delivery', 'menu', 'sequence']","['sensorimotor feature', 'association', 'association', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
ostracism,"['exile', 'silence', 'isolation', 'rejection']","['other abstract concept', 'sensorimotor feature', 'other abstract concept', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
overview,"['map', 'timeline', 'summary', 'insight']","['sensorimotor feature', 'association', 'other abstract concept', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
pain,"['wound', 'silence', 'tears', 'fight']","['sensorimotor feature', 'association', 'sensorimotor feature', 'social constellation']","[0.5, 0.0, 0.25, 0.25]"
panic,"['crowded elevator', 'heart racing', 'sudden silence', 'frantic running']","['social constellation', 'internal state and emotion', 'association', 'sensorimotor feature']","[0.25, 0.25, 0.25, 0.25]"
pardon,"['courtroom', 'apology', 'silence', 'rain']","['association', 'social constellation', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.25, 0.5]"
passion,"['fire', 'rebellion', 'creation', 'dance']","['association', 'other abstract concept', 'other abstract concept', 'sensorimotor feature']","[0.25, 0.0, 0.0, 0.75]"
past,"['memory', 'regret', 'echo', 'shadow']","['internal state and emotion', 'internal state and emotion', 'association', 'association']","[0.0, 0.5, 0.0, 0.5]"
peace,"['quiet forest', 'calm river', 'silent prayer', 'gentle breeze']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'sensorimotor feature']","[0.75, 0.25, 0.0, 0.0]"
perception,"['shadow', 'mirror', 'silence', 'shift']","['sensorimotor feature', 'association', 'sensorimotor feature', 'other abstract concept']","[0.5, 0.0, 0.0, 0.5]"
perfection,"['flawless mirror', 'silent applause', 'untouched snow', 'perfect silence']","['sensorimotor feature', 'social constellation', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.25, 0.0]"
performance,"['stage lights', 'audience applause', 'musical notes', 'sweat-drenched gloves']","['sensorimotor feature', 'social constellation', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
perspective,"['mountain view', 'courtroom', 'art gallery', 'decision tree']","['sensorimotor feature', 'social constellation', 'association', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
plan,"['schedule', 'roadmap', 'strategy', 'itinerary']","['other abstract concept', 'association', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
pleasure,"['dance', 'laughter', 'warm breeze', 'quiet moment']","['sensorimotor feature', 'internal state and emotion', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.5, 0.0, 0.0]"
potential,"['rocket', 'growth', 'breakthrough', 'transformation']","['association', 'other abstract concept', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
poverty,"['hunger', 'cold shelter', 'broken dreams', 'silent struggle']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'internal state and emotion']","[0.5, 0.5, 0.0, 0.0]"
power,"['storm', 'engine', 'control', 'lightning']","['association', 'sensorimotor feature', 'other abstract concept', 'association']","[0.25, 0.0, 0.0, 0.75]"
prediction,"['weather map', 'lottery ticket', 'movie trailer', 'stock chart']","['sensorimotor feature', 'association', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
present,"['gift', 'surprise', 'anticipation', 'unwrap']","['association', 'internal state and emotion', 'internal state and emotion', 'sensorimotor feature']","[0.25, 0.5, 0.0, 0.25]"
pride,"['victory', 'honor', 'legacy', 'wings']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
problem,"['puzzle', 'frustration', 'solution', 'chaos']","['sensorimotor feature', 'internal state and emotion', 'other abstract concept', 'association']","[0.25, 0.25, 0.0, 0.5]"
prohibition,"['law enforcement', 'underground markets', 'cultural resistance', 'legal loopholes']","['social constellation', 'association', 'social constellation', 'other abstract concept']","[0.0, 0.0, 0.5, 0.5]"
promise,"['vow', 'future', 'trust', 'oath']","['other abstract concept', 'other abstract concept', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
proof,"['courtroom', 'fingerprint', 'mathematical', 'document']","['association', 'sensorimotor feature', 'other abstract concept', 'association']","[0.25, 0.0, 0.0, 0.75]"
proposal,"['marriage', 'ring', 'vows', 'future']","['other abstract concept', 'sensorimotor feature', 'other abstract concept', 'other abstract concept']","[0.25, 0.0, 0.0, 0.75]"
prosperity,"['golden harvest', 'rising skyline', 'bustling markets', 'thriving schools']","['sensorimotor feature', 'association', 'social constellation', 'social constellation']","[0.25, 0.0, 0.5, 0.25]"
protection,"['shield', 'fortress', 'calm', 'safety']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'other abstract concept']","[0.5, 0.25, 0.0, 0.25]"
protest,"['march', 'chant', 'banner', 'standoff']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'social constellation']","[0.75, 0.0, 0.25, 0.0]"
provocation,"['argument', 'betrayal', 'surprise', 'rebellion']","['social constellation', 'social constellation', 'internal state and emotion', 'social constellation']","[0.0, 0.25, 0.75, 0.0]"
punishment,"['detention', 'reprimand', 'loss of privileges', 'regret']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'internal state and emotion']","[0.75, 0.25, 0.0, 0.0]"
quality,"['durability', 'flavor', 'texture', 'reliability']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'other abstract concept']","[0.75, 0.0, 0.0, 0.25]"
quantity,"['stack', 'scale', 'batch', 'ledger']","['sensorimotor feature', 'sensorimotor feature', 'association', 'association']","[0.5, 0.0, 0.0, 0.5]"
rage,"['storm', 'broken glass', 'screaming', 'slammed door']","['association', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
realization,"['epiphany', 'breakthrough', 'truth', 'shift']","['internal state and emotion', 'other abstract concept', 'other abstract concept', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
reassurance,"['calm', 'trust', 'steady', 'resolve']","['internal state and emotion', 'internal state and emotion', 'sensorimotor feature', 'internal state and emotion']","[0.25, 0.75, 0.0, 0.0]"
recommendation,"['job offer', 'therapy session', 'book review', 'mentorship']","['association', 'association', 'association', 'social constellation']","[0.0, 0.0, 0.25, 0.75]"
recovery,"['hospital bed', 'sunrise over mountains', 'walking with a cane', 'quiet kitchen table']","['sensorimotor feature', 'association', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.0, 0.5]"
regard,"['respect', 'silence', 'gaze', 'choice']","['other abstract concept', 'sensorimotor feature', 'sensorimotor feature', 'other abstract concept']","[0.5, 0.0, 0.0, 0.5]"
regret,"['broken promise', 'missed opportunity', 'whispered apology', 'rainy window']","['association', 'association', 'social constellation', 'association']","[0.0, 0.0, 0.25, 0.75]"
relief,"['breath', 'quiet', 'escape', 'calm']","['sensorimotor feature', 'association', 'other abstract concept', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
remorse,"['regret', 'silence', 'apology', 'tears']","['internal state and emotion', 'association', 'social constellation', 'sensorimotor feature']","[0.25, 0.25, 0.25, 0.25]"
requirement,"['deadline', 'contract', 'necessity', 'compliance']","['association', 'social constellation', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.25, 0.75]"
resemblance,"['mirror', 'shadow', 'echo', 'mimic']","['sensorimotor feature', 'association', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
resistance,"['rebellion', 'defiance', 'circuit', 'barrier']","['social constellation', 'internal state and emotion', 'association', 'sensorimotor feature']","[0.25, 0.25, 0.25, 0.25]"
resolution,"['climb', 'pact', 'clarity', 'change']","['association', 'social constellation', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
respect,"['silence', 'honor', 'humility', 'duty']","['association', 'other abstract concept', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.0, 0.75]"
responsibility,"['duty', 'accountability', 'trust', 'pressure']","['other abstract concept', 'other abstract concept', 'social constellation', 'internal state and emotion']","[0.0, 0.25, 0.25, 0.5]"
retaliation,"['revenge', 'strike back', 'public humiliation', 'broken trust']","['other abstract concept', 'sensorimotor feature', 'social constellation', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
revenge,"['shattered glass', 'silent storm', 'cold blade', 'broken vow']","['association', 'internal state and emotion', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
revolution,"['fire', 'protest', 'change', 'power']","['association', 'social constellation', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.25, 0.75]"
risk,"['leap', 'gamble', 'betrayal', 'storm']","['sensorimotor feature', 'association', 'social constellation', 'association']","[0.25, 0.0, 0.25, 0.5]"
ritual,"['prayer', 'dance', 'ceremony', 'tradition']","['sensorimotor feature', 'sensorimotor feature', 'social constellation', 'association']","[0.5, 0.0, 0.25, 0.25]"
romantic,"['candlelit dinner', 'whispered vows', 'moonlit stroll', 'handwritten letter']","['sensorimotor feature', 'social constellation', 'sensorimotor feature', 'association']","[0.5, 0.0, 0.25, 0.25]"
safety,"['lock', 'calm', 'shield', 'quiet']","['sensorimotor feature', 'internal state and emotion', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.25, 0.0, 0.0]"
satisfaction,"['accomplishment', 'quiet smile', 'relieved sigh', 'warm coffee']","['other abstract concept', 'internal state and emotion', 'internal state and emotion', 'association']","[0.0, 0.5, 0.0, 0.5]"
scheme,"['trap', 'plot', 'disguise', 'betrayal']","['sensorimotor feature', 'other abstract concept', 'sensorimotor feature', 'social constellation']","[0.5, 0.0, 0.25, 0.25]"
self-dependence,"['solo travel', 'financial autonomy', 'quiet strength', 'independent thought']","['sensorimotor feature', 'other abstract concept', 'internal state and emotion', 'internal state and emotion']","[0.25, 0.5, 0.0, 0.25]"
sensation,"['electric shock', 'crowded street', 'sudden music', 'spinning carousel']","['sensorimotor feature', 'social constellation', 'sensorimotor feature', 'sensorimotor feature']","[0.75, 0.0, 0.25, 0.0]"
sensitivity,"['whisper', 'blush', 'tremble', 'melt']","['sensorimotor feature', 'internal state and emotion', 'internal state and emotion', 'sensorimotor feature']","[0.5, 0.5, 0.0, 0.0]"
shame,"['silence', 'blush', 'retreat', 'guilt']","['association', 'sensorimotor feature', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
shyness,"['quiet corners', 'hesitant smiles', 'whispered secrets', 'avoiding eye contact']","['association', 'sensorimotor feature', 'social constellation', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
skill,"['dance', 'code', 'craft', 'fly']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[1.0, 0.0, 0.0, 0.0]"
slapstick,"['comedy', 'chaos', 'exaggerated', 'physical humor']","['other abstract concept', 'association', 'sensorimotor feature', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
solitude,"['quiet library', 'moonlit walk', 'old book', 'empty café']","['sensorimotor feature', 'sensorimotor feature', 'association', 'sensorimotor feature']","[0.75, 0.0, 0.0, 0.25]"
stimulus,"['nerve impulse', 'market trend', 'sensory trigger', 'brain activation']","['sensorimotor feature', 'association', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
stress,"['deadline', 'caffeine', 'panic', 'clenched jaw']","['other abstract concept', 'association', 'internal state and emotion', 'sensorimotor feature']","[0.25, 0.25, 0.0, 0.5]"
success,"['milestone', 'pride', 'new goals', 'celebration']","['association', 'internal state and emotion', 'other abstract concept', 'social constellation']","[0.0, 0.25, 0.25, 0.5]"
suffering,"['silence', 'rain', 'hands', 'prayer']","['association', 'association', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
support,"['bridge', 'team', 'shelter', 'lift']","['association', 'social constellation', 'sensorimotor feature', 'sensorimotor feature']","[0.5, 0.0, 0.25, 0.25]"
surprise,"['cake', 'thunder', 'gift', 'twist']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
talent,"['dance floor', 'musical instrument', 'storytelling', 'creative problem-solving']","['association', 'association', 'association', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
task,"['deadline', 'blueprint', 'coffee break', 'teamwork']","['other abstract concept', 'association', 'association', 'social constellation']","[0.0, 0.0, 0.25, 0.75]"
terrorism,"['violence', 'fear', 'destruction', 'oppression']","['sensorimotor feature', 'internal state and emotion', 'sensorimotor feature', 'social constellation']","[0.5, 0.25, 0.25, 0.0]"
theory,"['quantum', 'evolution', 'relativity', 'chaos']","['other abstract concept', 'other abstract concept', 'other abstract concept', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
thirst,"['desert trek', 'dry throat', 'water bottle', 'morning run']","['association', 'sensorimotor feature', 'association', 'association']","[0.25, 0.0, 0.0, 0.75]"
thought,"['puzzle', 'silence', 'mystery', 'memory']","['association', 'sensorimotor feature', 'other abstract concept', 'internal state and emotion']","[0.25, 0.25, 0.0, 0.5]"
threat,"['danger', 'fear', 'escape', 'confrontation']","['sensorimotor feature', 'internal state and emotion', 'sensorimotor feature', 'social constellation']","[0.5, 0.25, 0.25, 0.0]"
tradition,"['festival', 'heirloom', 'ritual', 'continuity']","['association', 'association', 'association', 'other abstract concept']","[0.0, 0.0, 0.0, 1.0]"
trend,"['fashion', 'tech', 'culture', 'popularity']","['association', 'association', 'association', 'association']","[0.0, 0.0, 0.0, 1.0]"
trust,"['loyalty', 'silence', 'safety', 'choice']","['social constellation', 'association', 'sensorimotor feature', 'other abstract concept']","[0.25, 0.0, 0.25, 0.5]"
value,"['currency', 'trust', 'sacrifice', 'growth']","['sensorimotor feature', 'internal state and emotion', 'association', 'other abstract concept']","[0.25, 0.25, 0.0, 0.5]"
vanity,"['mirror', 'perfume', 'pride', 'reflection']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'sensorimotor feature']","[0.75, 0.25, 0.0, 0.0]"
victory,"['podium', 'crowd roar', 'medal gleam', 'celebration dance']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[1.0, 0.0, 0.0, 0.0]"
view,"['mountain', 'window', 'panorama', 'gaze']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature']","[1.0, 0.0, 0.0, 0.0]"
violation,"['broken trust', 'legal consequence', 'emotional rupture', 'public scandal']","['internal state and emotion', 'other abstract concept', 'internal state and emotion', 'social constellation']","[0.0, 0.5, 0.25, 0.25]"
violence,"['shattered glass', 'fleeing children', 'broken laws', 'trembling hands']","['sensorimotor feature', 'social constellation', 'other abstract concept', 'internal state and emotion']","[0.25, 0.25, 0.25, 0.25]"
war,"['trenches', 'radio silence', 'shattered cities', 'refugee camps']","['sensorimotor feature', 'association', 'sensorimotor feature', 'social constellation']","[0.5, 0.0, 0.25, 0.25]"
warning,"['sirens', 'caution tape', 'red lights', 'trembling hands']","['sensorimotor feature', 'sensorimotor feature', 'sensorimotor feature', 'internal state and emotion']","[0.75, 0.25, 0.0, 0.0]"
weakness,"['vulnerability', 'fatigue', 'surrender', 'doubt']","['internal state and emotion', 'sensorimotor feature', 'internal state and emotion', 'internal state and emotion']","[0.25, 0.75, 0.0, 0.0]"
wealth,"['mansion', 'investments', 'luxury', 'freedom']","['sensorimotor feature', 'association', 'sensorimotor feature', 'internal state and emotion']","[0.5, 0.25, 0.0, 0.25]"
welfare,"['food bank', 'job training', 'community center', 'health clinic']","['association', 'association', 'social constellation', 'association']","[0.0, 0.0, 0.25, 0.75]"
will,"['resolve', 'destiny', 'command', 'vow']","['internal state and emotion', 'association', 'social constellation', 'internal state and emotion']","[0.0, 0.5, 0.25, 0.25]"
willingness,"['sacrifice', 'collaboration', 'trust', 'surrender']","['association', 'social constellation', 'internal state and emotion', 'other abstract concept']","[0.0, 0.25, 0.25, 0.5]"
wish,"['star', 'dream', 'rain', 'fire']","['association', 'internal state and emotion', 'sensorimotor feature', 'association']","[0.25, 0.25, 0.0, 0.5]"
wit,"['joke', 'clever', 'surprise', 'sharp']","['association', 'other abstract concept', 'internal state and emotion', 'sensorimotor feature']","[0.25, 0.25, 0.0, 0.5]"
wonder,"['mystery', 'awe', 'curiosity', 'magic']","['other abstract concept', 'internal state and emotion', 'internal state and emotion', 'association']","[0.0, 0.5, 0.0, 0.5]"
work,"['deadlines', 'coffee', 'creativity', 'stress']","['other abstract concept', 'association', 'internal state and emotion', 'internal state and emotion']","[0.0, 0.5, 0.0, 0.5]"
worry,"['silent phone call', 'late-night toast', 'trembling hands', 'rain-soaked street']","['association', 'association', 'sensorimotor feature', 'association']","[0.25, 0.0, 0.0, 0.75]"
stability,"['anchor', 'foundation', 'calm', 'trust']","['sensorimotor feature', 'sensorimotor feature', 'internal state and emotion', 'internal state and emotion']","[0.5, 0.5, 0.0, 0.0]"
selection,"['audition', 'lottery', 'menu', 'ballot']","['sensorimotor feature', 'association', 'association', 'sensorimotor feature']","[0.5, 0.0, 0.0, 0.5]"
